,0
0,12.17
1,12.07
2,12.0
3,11.88
4,11.76
5,11.67
6,11.58
7,11.5
8,11.42
9,11.31
10,11.22
11,11.14
12,11.09
13,11.02
14,10.95
15,10.87
16,10.85
17,10.83
18,10.74
19,10.57
20,10.52
21,10.43
22,10.3
23,10.18
24,10.11
25,10.02
26,9.94
27,9.83
28,9.67
29,9.56
30,9.46
31,9.38
32,9.32
33,9.24
34,9.15
35,9.02
36,8.9
37,8.8
38,8.72
39,8.62
40,8.52
41,8.4
42,8.32
43,8.23
44,8.17
45,8.08
46,8.0
47,7.91
48,7.83
49,7.74
50,7.64
51,7.57
52,7.5
53,7.45
54,7.37
55,7.29
56,7.22
57,7.17
58,7.11
59,7.02
60,6.94
61,6.87
62,6.83
63,6.8
64,6.74
65,6.66
66,6.58
67,6.4
68,5.61
69,4.49
70,3.65
71,2.5
72,1.0
73,0.75
74,2.25
75,4.05
76,5.21
77,5.76
78,5.77
79,6.17
80,6.66
81,7.1
82,7.75
83,8.32
84,8.88
85,9.16
86,9.37
87,10.05
88,10.85
89,11.55
90,12.24
91,13.04
92,14.0
93,14.84
94,15.44
95,16.13
96,17.17
97,17.94
98,18.56
99,19.58
100,20.72
101,21.5
102,22.2
103,22.97
104,23.66
105,24.38
106,25.09
107,25.67
108,26.32
109,27.25
110,27.92
111,28.74
112,29.28
113,30.12
114,31.05
115,31.61
116,32.42
117,32.96
118,33.6
119,34.22
120,34.76
121,34.95
122,35.44
123,35.75
124,36.25
125,36.58
126,36.68
127,37.24
128,37.61
129,37.88
130,38.36
131,38.5
132,38.79
133,39.2
134,39.63
135,39.7
136,39.89
137,39.89
138,40.23
139,40.47
140,40.45
141,40.77
142,40.87
143,41.02
144,41.02
145,41.16
146,41.21
147,41.29
148,40.97
149,41.33
150,41.24
151,41.36
152,41.71
153,41.63
154,41.07
155,40.49
156,39.48
157,38.95
158,37.67
159,36.92
160,36.44
161,35.84
162,34.71
163,34.05
164,33.58
165,32.95
166,32.12
167,31.42
168,31.02
169,30.46
170,29.98
171,29.28
172,28.71
173,28.42
174,28.02
175,27.65
176,27.1
177,26.8
178,26.35
179,25.83
180,25.32
181,25.06
182,24.69
183,24.21
184,23.75
185,23.42
186,23.08
187,22.72
188,22.26
189,21.94
190,21.63
191,21.3
192,21.02
193,20.7
194,20.32
195,20.09
196,19.72
197,19.49
198,19.12
199,18.8
200,18.59
201,18.24
202,17.99
203,17.78
204,17.45
205,17.13
206,16.86
207,16.65
208,16.44
209,16.05
210,15.72
211,15.54
212,15.29
213,14.98
214,14.79
215,14.52
216,14.29
217,14.05
218,13.75
219,13.5
220,13.26
221,13.11
222,12.88
223,12.67
224,12.44
225,12.26
226,12.07
227,11.86
228,11.57
229,11.4
230,11.19
231,10.96
232,10.76
233,10.61
234,10.47
235,10.23
236,10.06
237,9.89
238,9.75
239,9.58
240,9.41
241,9.26
242,9.08
243,8.89
244,8.73
245,8.58
246,8.45
247,8.31
248,8.15
249,8.0
250,7.89
251,7.74
252,7.62
253,7.49
254,7.31
255,6.82
256,5.77
257,4.63
258,3.6
259,2.56
260,1.44
261,0.53
262,0.97
263,2.07
264,3.21
265,4.17
266,4.92
267,5.52
268,6.09
269,6.56
270,6.98
271,7.33
272,7.73
273,8.05
274,8.27
275,8.46
276,8.66
277,8.8
278,8.95
279,9.13
280,9.32
281,9.47
282,9.67
283,9.84
284,10.08
285,10.31
286,10.57
287,10.83
288,11.12
289,11.4
290,11.73
291,12.02
292,12.28
293,12.57
294,12.86
295,13.13
296,13.33
297,13.52
298,13.7
299,13.89
300,14.06
301,14.18
302,14.31
303,14.47
304,14.69
305,14.89
306,15.0
307,15.05
308,15.1
309,15.26
310,15.48
311,15.64
312,15.82
313,16.02
314,16.11
315,16.18
316,16.21
317,16.38
318,16.61
319,16.75
320,16.83
321,16.89
322,16.96
323,17.01
324,17.15
325,17.32
326,17.42
327,17.58
328,17.65
329,17.77
330,17.9
331,18.12
332,18.32
333,18.48
334,18.53
335,18.55
336,18.69
337,18.84
338,19.03
339,19.15
340,19.27
341,19.38
342,19.42
343,19.5
344,19.58
345,19.71
346,19.89
347,20.01
348,20.1
349,20.18
350,20.37
351,20.39
352,20.52
353,20.55
354,20.67
355,20.77
356,20.78
357,20.83
358,20.85
359,20.82
360,20.91
361,20.98
362,21.24
363,21.26
364,21.32
365,21.51
366,21.62
367,21.82
368,21.86
369,21.87
370,21.66
371,21.58
372,21.7
373,22.0
374,22.08
375,21.86
376,21.23
377,21.08
378,21.1
379,21.24
380,21.32
381,20.99
382,20.86
383,20.79
384,20.77
385,20.81
386,20.65
387,20.53
388,20.48
389,20.33
390,20.24
391,20.21
392,20.16
393,20.12
394,20.09
395,19.87
396,19.64
397,19.51
398,19.53
399,19.55
400,19.51
401,19.39
402,19.36
403,19.24
404,19.18
405,19.12
406,18.99
407,18.9
408,18.82
409,18.71
410,18.61
411,18.53
412,18.52
413,18.42
414,18.35
415,18.29
416,18.22
417,18.1
418,18.06
419,17.99
420,17.93
421,17.79
