,0
0,13.92
1,13.84
2,13.74
3,13.63
4,13.5
5,13.43
6,13.33
7,13.19
8,13.07
9,12.95
10,12.83
11,12.75
12,12.62
13,12.49
14,12.37
15,12.25
16,12.17
17,12.07
18,11.96
19,11.83
20,11.75
21,11.67
22,11.58
23,11.51
24,11.43
25,11.35
26,11.26
27,11.22
28,11.15
29,11.1
30,11.0
31,10.84
32,10.75
33,10.7
34,10.57
35,10.45
36,10.36
37,10.29
38,10.21
39,10.1
40,9.95
41,9.8
42,9.67
43,9.6
44,9.51
45,9.41
46,9.32
47,9.19
48,9.06
49,8.98
50,8.89
51,8.79
52,8.67
53,8.55
54,8.46
55,8.39
56,8.33
57,8.24
58,8.13
59,8.04
60,7.94
61,7.86
62,7.77
63,7.67
64,7.59
65,7.51
66,7.46
67,7.39
68,7.3
69,7.24
70,7.16
71,7.08
72,7.03
73,6.95
74,6.88
75,6.81
76,6.77
77,6.72
78,6.65
79,6.58
80,6.51
81,6.45
82,6.38
83,6.33
84,6.28
85,6.25
86,6.18
87,6.11
88,6.07
89,6.02
90,5.99
91,5.94
92,5.87
93,5.83
94,5.62
95,4.72
96,3.66
97,2.84
98,1.64
99,0.58
100,1.54
101,3.38
102,4.61
103,5.39
104,6.01
105,6.3
106,6.55
107,7.03
108,7.46
109,7.98
110,8.56
111,9.19
112,9.64
113,9.98
114,10.73
115,11.52
116,12.15
117,12.97
118,13.81
119,14.8
120,15.57
121,16.37
122,17.08
123,17.92
124,18.72
125,19.56
126,20.49
127,21.49
128,22.42
129,23.04
130,23.62
131,24.35
132,25.2
133,25.69
134,26.45
135,27.18
136,27.98
137,28.95
138,29.91
139,30.42
140,31.39
141,32.4
142,32.87
143,33.45
144,33.75
145,34.46
146,35.08
147,35.54
148,36.01
149,36.35
150,36.7
151,36.68
152,37.52
153,37.79
154,37.76
155,38.39
156,38.73
157,38.95
158,38.94
159,39.3
160,39.87
161,39.79
162,39.99
163,40.29
164,40.51
165,40.91
166,41.13
167,41.14
168,40.92
169,41.02
170,41.11
171,41.34
172,41.67
173,41.46
174,41.75
175,42.08
176,41.89
177,41.8
178,42.06
179,42.2
180,41.9
181,41.69
182,40.48
183,39.51
184,38.62
185,37.76
186,37.17
187,36.4
188,35.72
189,34.67
190,34.06
191,33.72
192,32.97
193,32.33
194,31.42
195,30.82
196,30.51
197,29.83
198,29.41
199,28.83
200,28.4
201,28.03
202,27.52
203,27.2
204,26.72
205,26.27
206,25.88
207,25.6
208,25.19
209,24.77
210,24.33
211,23.83
212,23.46
213,23.02
214,22.81
215,22.45
216,22.14
217,21.75
218,21.52
219,21.15
220,20.77
221,20.53
222,20.11
223,19.71
224,19.37
225,19.13
226,18.82
227,18.48
228,18.16
229,17.98
230,17.63
231,17.3
232,17.14
233,16.89
234,16.61
235,16.31
236,16.0
237,15.73
238,15.39
239,15.18
240,14.92
241,14.8
242,14.61
243,14.27
244,14.05
245,13.8
246,13.53
247,13.29
248,13.07
249,12.85
250,12.61
251,12.38
252,12.16
253,12.01
254,11.79
255,11.52
256,11.26
257,11.13
258,10.96
259,10.75
260,10.55
261,10.37
262,10.22
263,9.98
264,9.83
265,9.68
266,9.53
267,9.34
268,9.18
269,9.0
270,8.85
271,8.71
272,8.56
273,8.44
274,8.27
275,8.13
276,7.97
277,7.83
278,7.68
279,7.57
280,7.46
281,7.28
282,6.73
283,5.64
284,4.48
285,3.47
286,2.4
287,1.28
288,0.51
289,1.21
290,2.34
291,3.45
292,4.41
293,5.14
294,5.72
295,6.23
296,6.7
297,7.11
298,7.45
299,7.74
300,8.03
301,8.4
302,8.63
303,8.7
304,8.83
305,9.05
306,9.28
307,9.43
308,9.55
309,9.76
310,9.96
311,10.26
312,10.53
313,10.84
314,11.13
315,11.39
316,11.65
317,11.93
318,12.24
319,12.5
320,12.82
321,13.1
322,13.27
323,13.43
324,13.66
325,13.87
326,14.12
327,14.3
328,14.39
329,14.53
330,14.67
331,14.91
332,15.12
333,15.23
334,15.29
335,15.38
336,15.55
337,15.7
338,15.85
339,15.96
340,16.09
341,16.16
342,16.23
343,16.34
344,16.52
345,16.76
346,16.91
347,17.02
348,17.03
349,17.05
350,17.16
351,17.35
352,17.49
353,17.61
354,17.68
355,17.85
356,17.95
357,18.09
358,18.32
359,18.46
360,18.56
361,18.61
362,18.61
363,18.8
364,18.96
365,19.1
366,19.16
367,19.37
368,19.43
369,19.42
370,19.48
371,19.55
372,19.7
373,19.83
374,20.04
375,20.12
376,20.23
377,20.32
378,20.33
379,20.49
380,20.62
381,20.63
382,20.68
383,20.76
384,20.73
385,20.78
386,20.74
387,20.85
388,20.89
389,21.15
390,21.31
391,21.25
392,21.39
393,21.62
394,21.75
395,21.72
396,21.85
397,21.59
398,21.62
399,21.71
400,22.03
401,22.14
402,21.84
403,21.32
404,21.13
405,21.23
406,21.32
407,21.23
408,21.02
409,20.82
410,20.76
411,20.65
412,20.66
413,20.59
414,20.44
415,20.49
416,20.4
417,20.25
418,20.17
419,20.07
420,20.11
421,19.95
422,19.7
423,19.6
424,19.64
425,19.65
426,19.48
427,19.35
428,19.39
429,19.32
430,19.18
431,19.1
432,18.95
433,18.85
434,18.83
435,18.8
436,18.73
437,18.65
438,18.6
439,18.55
440,18.41
441,18.43
442,18.27
443,18.12
444,18.09
445,18.01
446,17.95
447,17.86
448,17.85
449,17.77
450,17.64
451,17.58
452,17.64
453,17.57
454,17.41
455,17.36
456,17.29
457,17.21
458,17.15
459,17.15
460,17.13
461,17.07
462,17.01
463,16.94
464,16.9
465,16.88
466,16.87
467,16.75
468,16.66
469,16.6
470,16.6
471,16.59
472,16.48
473,16.44
474,16.36
475,16.29
476,16.21
477,16.23
478,16.12
479,16.03
480,15.98
481,15.97
482,15.94
483,15.87
484,15.83
485,15.74
486,15.68
487,15.63
488,15.57
489,15.52
490,15.43
491,15.39
492,15.38
493,15.33
494,15.28
495,15.18
496,15.14
497,15.05
498,14.98
499,14.86
500,14.76
501,14.66
502,14.62
503,14.5
504,14.43
505,14.36
506,14.26
507,14.14
508,14.03
509,13.94
510,13.83
511,13.7
512,13.55
513,13.44
514,13.36
515,13.28
516,13.16
517,13.02
518,12.92
519,12.8
520,12.67
521,12.54
522,12.42
523,12.29
524,12.16
525,12.06
526,11.98
527,11.86
528,11.76
529,11.64
530,11.58
531,11.5
532,11.42
533,11.33
534,11.24
535,11.18
536,11.12
537,11.07
538,11.03
539,10.94
540,10.78
541,10.7
542,10.63
543,10.51
544,10.35
545,10.24
546,10.18
547,10.09
548,9.96
549,9.85
550,9.73
551,9.62
552,9.52
553,9.43
554,9.35
555,9.25
556,9.11
557,9.0
558,8.9
559,8.79
560,8.71
561,8.61
562,8.5
563,8.4
564,8.32
565,8.23
566,8.14
567,8.01
568,7.94
569,7.87
570,7.81
571,7.74
572,7.63
573,7.55
574,7.48
575,7.42
576,7.34
577,7.26
578,7.18
579,7.1
580,7.03
581,6.96
582,6.89
583,6.84
584,6.77
585,6.71
586,6.62
587,6.55
588,6.51
589,6.46
590,6.4
591,6.33
592,6.26
593,6.23
594,6.18
595,6.13
596,6.06
597,6.01
598,5.96
599,5.93
600,5.89
601,5.82
602,5.68
603,4.95
604,3.84
605,3.01
606,1.92
607,0.67
608,1.2
609,3.05
610,4.47
611,5.25
612,5.91
613,6.28
614,6.48
615,6.87
616,7.37
617,7.89
618,8.46
619,9.11
620,9.65
621,9.95
622,10.61
623,11.46
624,12.06
625,12.85
626,13.72
627,14.67
628,15.45
629,16.18
630,17.0
631,17.86
632,18.64
633,19.39
634,20.41
635,21.41
636,22.22
637,22.73
638,23.49
639,24.32
640,25.05
641,25.69
642,26.4
643,26.95
644,27.98
645,28.72
646,29.75
647,30.26
648,31.11
649,31.84
650,32.58
651,33.31
652,33.62
653,34.24
654,34.91
655,35.09
656,35.57
657,36.29
658,36.3
659,36.9
660,37.51
661,37.36
662,37.79
663,38.36
664,38.63
665,38.88
666,39.09
667,39.49
668,39.52
669,39.81
670,39.79
671,40.19
672,40.25
673,40.62
674,40.92
675,40.96
676,41.0
677,41.43
678,41.18
679,41.58
680,41.34
681,41.54
682,41.66
683,41.55
684,41.66
685,41.76
686,41.63
687,41.51
688,41.65
689,41.6
690,41.01
691,39.79
692,39.21
693,38.51
694,37.44
695,36.26
696,35.41
697,35.03
698,34.21
699,33.32
700,32.65
701,32.21
702,31.89
703,31.17
704,30.54
705,30.08
706,29.56
707,28.98
708,28.48
709,27.94
710,27.56
711,27.09
712,26.67
713,26.33
714,25.94
715,25.49
716,25.12
717,24.64
718,24.36
719,23.94
720,23.48
721,23.19
722,22.88
723,22.53
724,22.18
725,21.75
726,21.44
727,21.18
728,20.75
729,20.49
730,20.19
731,19.81
732,19.48
733,19.16
734,18.88
735,18.64
736,18.35
737,18.09
738,17.89
739,17.58
740,17.29
741,17.0
742,16.73
743,16.44
744,15.99
745,15.77
746,15.6
747,15.28
748,14.97
749,14.8
750,14.57
751,14.35
752,14.12
753,13.89
754,13.6
755,13.39
756,13.24
757,12.87
758,12.68
759,12.47
760,12.27
761,12.05
762,11.82
763,11.67
764,11.38
765,11.25
766,11.02
767,10.86
768,10.69
769,10.4
770,10.2
771,10.04
772,9.86
773,9.73
774,9.55
775,9.39
776,9.25
777,9.04
778,8.85
779,8.73
780,8.58
781,8.43
782,8.29
783,8.14
784,7.98
785,7.91
786,7.77
787,7.61
788,7.48
789,7.34
790,6.91
791,5.84
792,4.66
793,3.6
794,2.56
795,1.46
796,0.55
797,0.98
798,2.06
799,3.23
800,4.23
801,5.0
802,5.61
803,6.18
804,6.65
805,7.07
806,7.5
807,7.96
808,8.1
809,8.26
810,8.45
811,8.68
812,8.84
813,9.06
814,9.24
815,9.41
816,9.53
817,9.74
818,9.91
819,10.17
820,10.49
821,10.79
822,11.07
823,11.34
824,11.64
825,11.9
826,12.19
827,12.52
828,12.82
829,13.05
830,13.21
831,13.35
832,13.55
833,13.85
834,14.09
835,14.26
836,14.34
837,14.45
838,14.63
839,14.82
840,14.99
841,15.11
842,15.19
843,15.28
844,15.45
845,15.67
846,15.84
847,15.98
848,16.11
849,16.19
850,16.28
851,16.4
852,16.55
853,16.73
854,16.9
855,17.02
856,17.06
857,17.11
858,17.21
859,17.34
860,17.51
861,17.62
862,17.77
863,17.78
864,17.89
865,18.02
866,18.23
867,18.51
868,18.6
869,18.66
870,18.6
871,18.7
872,18.84
873,19.04
874,19.22
875,19.34
876,19.54
877,19.48
