,0
0,10.2
1,10.42
2,10.64
3,10.81
4,11.07
5,11.23
6,11.4
7,11.64
8,11.89
9,12.06
10,12.38
11,12.6
12,12.7
13,12.94
14,13.14
15,13.24
16,13.41
17,13.69
18,13.95
19,14.15
20,14.33
21,14.53
22,14.64
23,14.93
24,15.19
25,15.4
26,15.57
27,15.78
28,16.13
29,16.19
30,16.47
31,16.67
32,16.77
33,16.92
34,17.02
35,17.28
36,17.44
37,17.7
38,17.96
39,18.05
40,18.27
41,18.43
42,18.69
43,18.79
44,18.91
45,19.14
46,19.14
47,19.36
48,19.62
49,19.64
50,19.69
51,19.97
52,20.32
53,20.35
54,20.41
55,20.58
56,20.63
57,20.76
58,20.87
59,20.97
60,21.14
61,21.29
62,21.08
63,20.62
64,20.11
65,19.9
66,19.69
67,19.39
68,19.37
69,19.48
70,19.49
71,19.49
72,19.52
73,19.51
74,19.71
75,19.87
76,19.61
77,19.36
78,19.19
79,19.22
80,19.22
81,18.99
82,18.98
83,18.75
84,18.57
85,18.46
86,18.35
87,18.28
88,18.26
89,18.25
90,17.98
91,17.88
92,17.76
93,17.7
94,17.67
95,17.6
96,17.49
97,17.28
98,17.07
99,17.02
100,16.86
101,16.65
102,16.5
103,16.32
104,16.23
105,16.02
106,15.91
107,15.73
108,15.51
109,15.33
110,15.21
111,14.98
112,14.89
113,14.72
114,14.56
115,14.49
116,14.34
117,14.23
118,14.1
119,14.0
120,13.95
121,13.98
122,13.96
123,13.7
124,13.37
125,13.18
126,13.0
127,12.95
128,12.84
129,12.82
130,12.63
131,12.43
132,12.24
133,12.05
134,11.9
135,11.77
136,11.63
137,11.56
138,11.35
139,11.16
140,11.04
141,10.91
142,10.81
143,10.67
144,10.49
145,10.36
146,10.27
147,10.19
148,10.07
149,9.98
150,9.92
151,9.83
152,9.75
153,9.72
154,9.71
155,9.75
156,9.85
157,9.97
158,10.05
159,10.11
160,10.14
161,10.13
162,10.06
163,9.99
164,9.87
165,9.76
166,9.69
167,9.66
168,9.66
169,9.65
170,9.63
171,9.63
172,9.62
173,9.56
174,9.47
175,9.51
176,9.52
177,9.54
178,9.53
179,9.52
180,9.53
181,9.48
182,9.49
183,9.53
184,9.54
185,9.49
186,9.51
187,9.52
188,9.51
189,9.51
190,9.46
191,9.42
192,9.38
193,9.4
194,9.37
195,9.33
196,9.35
197,9.34
198,9.31
199,9.27
200,9.27
201,9.26
202,9.29
203,9.28
204,9.28
205,9.3
206,9.35
207,9.38
208,9.44
209,9.58
210,9.75
211,9.92
212,10.01
213,9.9
214,9.83
215,9.84
216,9.83
217,9.77
218,9.62
219,9.52
220,9.49
221,9.47
222,9.42
223,9.37
224,9.29
225,9.22
226,9.12
227,9.08
228,9.04
229,9.02
230,8.99
231,8.92
232,8.87
233,8.84
234,8.83
235,8.8
236,8.76
237,8.73
238,8.72
239,8.72
240,8.73
241,8.66
242,8.63
243,8.65
244,8.67
245,8.67
246,8.67
247,8.68
248,8.69
249,8.68
250,8.68
251,8.7
252,8.74
253,8.74
254,8.76
255,8.81
256,8.83
257,8.85
258,8.89
259,8.95
260,8.98
261,8.99
262,8.78
263,8.11
264,7.05
265,5.75
266,4.54
267,3.4
268,2.32
269,1.23
270,0.43
271,0.24
272,0.24
273,0.41
274,0.59
275,0.7
276,0.97
277,1.51
278,2.21
279,3.21
280,4.63
281,6.34
282,8.0
283,9.18
284,10.09
285,10.69
286,11.27
287,11.67
288,11.81
289,11.96
290,12.07
291,12.23
292,12.34
293,12.38
294,12.34
295,12.39
296,12.61
297,12.64
298,12.87
299,13.26
300,13.93
301,14.49
302,14.84
303,15.73
304,16.66
305,17.38
306,18.26
307,19.13
308,19.97
309,20.83
310,21.72
311,22.6
312,23.21
313,24.04
314,24.64
315,25.48
316,26.24
317,26.72
318,27.58
319,28.16
320,28.68
321,29.23
322,29.75
323,30.69
324,31.24
325,31.92
326,32.56
327,32.91
328,33.43
329,33.98
330,34.45
331,34.95
332,35.34
333,35.69
334,36.34
335,36.65
336,37.06
337,37.35
338,37.79
339,38.09
340,38.44
341,38.79
342,38.91
343,38.94
344,39.13
345,39.59
346,40.02
347,40.2
348,40.49
349,40.14
350,39.47
351,38.33
352,37.5
353,37.16
354,36.19
355,35.88
356,35.26
357,34.74
358,34.1
359,33.53
360,32.73
361,32.19
362,31.81
363,31.34
364,30.76
365,30.32
366,29.71
367,29.15
368,28.62
369,28.08
370,27.64
371,27.19
372,26.82
373,26.39
374,25.94
375,25.47
376,25.07
377,24.62
378,24.3
379,23.85
380,23.56
381,23.23
382,22.8
383,22.49
384,22.12
385,21.85
386,21.58
387,21.21
388,21.0
389,20.68
390,20.29
391,19.94
392,19.69
393,19.44
394,19.19
395,18.96
396,18.65
397,18.34
398,18.12
399,17.9
400,17.68
401,17.4
402,17.11
403,16.83
404,16.6
405,16.35
406,16.16
407,15.93
408,15.76
409,15.57
410,15.27
411,15.11
412,14.83
413,14.68
414,14.46
415,14.23
416,14.06
417,13.82
418,13.6
419,13.37
420,13.18
421,13.02
422,12.79
423,12.6
424,12.39
425,12.26
426,12.07
427,11.88
428,11.68
429,11.48
430,11.32
431,11.18
432,10.99
433,10.79
434,10.64
435,10.5
436,10.37
437,10.24
438,10.07
439,9.91
440,9.79
441,9.66
442,9.56
443,9.44
444,9.29
445,9.19
446,8.97
447,8.83
448,8.72
449,8.54
450,7.85
451,6.68
452,5.51
453,4.34
454,3.3
455,2.35
456,1.54
457,0.88
458,0.39
459,0.19
460,0.15
461,0.12
462,0.11
463,0.1
464,0.1
465,0.11
466,0.15
467,0.21
468,0.3
469,0.41
470,0.54
471,0.68
472,0.86
473,1.08
474,1.44
475,1.88
476,2.27
477,2.56
478,2.89
479,3.27
480,3.67
481,4.07
482,4.46
483,4.84
484,5.2
485,5.6
486,5.91
487,6.16
488,6.39
489,6.63
490,6.91
491,7.19
492,7.42
493,7.6
494,7.76
495,7.98
496,8.19
497,8.39
498,8.57
499,8.73
500,8.93
501,9.07
502,9.23
503,9.4
504,9.57
505,9.68
506,9.8
507,10.01
508,10.21
509,10.38
510,10.58
511,10.76
512,11.0
513,11.2
514,11.4
515,11.6
516,11.87
517,12.01
518,12.27
519,12.46
520,12.62
521,12.86
522,13.09
523,13.24
524,13.38
525,13.68
526,13.9
527,14.08
528,14.3
529,14.53
530,14.66
531,14.87
532,15.16
533,15.42
534,15.58
535,15.8
536,15.97
537,16.16
538,16.33
539,16.56
540,16.77
541,17.0
542,17.16
543,17.29
544,17.42
545,17.61
546,17.85
547,18.02
548,18.21
549,18.4
550,18.59
551,18.72
552,18.84
553,19.04
554,19.25
555,19.33
556,19.57
557,19.67
558,19.63
559,19.9
560,20.22
561,20.24
562,20.45
563,20.63
564,20.74
565,20.75
566,20.9
567,21.02
568,20.92
569,21.16
570,21.15
571,20.67
572,20.25
573,20.0
574,19.67
575,19.51
576,19.41
577,19.49
578,19.52
579,19.56
580,19.49
581,19.53
582,19.68
583,19.76
584,19.71
585,19.53
586,19.22
587,19.31
588,19.24
589,19.18
590,18.93
591,18.77
592,18.53
593,18.45
594,18.34
595,18.47
596,18.33
597,18.16
598,17.95
599,17.89
600,17.82
601,17.86
602,17.7
603,17.54
604,17.41
605,17.19
606,17.06
607,16.98
608,16.92
609,16.72
610,16.61
611,16.37
612,16.12
613,16.05
614,15.9
615,15.67
616,15.51
617,15.33
618,15.2
619,15.05
620,14.9
621,14.76
622,14.6
623,14.48
624,14.38
625,14.29
626,14.08
627,14.04
628,14.06
629,13.98
630,13.92
631,13.76
632,13.5
633,13.28
634,13.09
635,12.97
636,12.94
637,12.89
638,12.75
639,12.58
640,12.4
641,12.18
642,11.97
643,11.82
644,11.7
645,11.63
646,11.45
647,11.25
648,11.05
649,10.94
650,10.88
651,10.78
652,10.62
653,10.44
654,10.33
655,10.27
656,10.21
657,10.11
658,10.02
659,9.96
660,9.94
661,9.99
662,10.08
663,10.2
664,10.29
665,10.34
666,10.35
667,10.32
668,10.26
669,10.17
670,10.06
671,9.95
672,9.87
673,9.79
674,9.8
675,9.8
676,9.76
677,9.75
678,9.75
679,9.74
680,9.68
681,9.61
682,9.58
683,9.59
684,9.64
685,9.61
686,9.58
687,9.56
688,9.54
689,9.56
690,9.57
691,9.58
692,9.55
693,9.55
694,9.56
695,9.55
696,9.5
697,9.45
698,9.43
699,9.4
700,9.39
701,9.36
702,9.33
703,9.3
704,9.28
705,9.27
706,9.25
707,9.23
708,9.2
709,9.19
710,9.2
711,9.22
712,9.27
713,9.31
714,9.34
715,9.46
716,9.63
717,9.84
718,10.01
719,9.92
720,9.79
721,9.78
722,9.77
723,9.72
724,9.61
725,9.51
726,9.43
727,9.4
728,9.38
729,9.31
730,9.22
731,9.15
732,9.08
733,9.02
734,8.98
735,8.99
736,8.92
737,8.9
738,8.86
739,8.78
740,8.75
741,8.73
742,8.68
743,8.64
744,8.64
745,8.65
746,8.66
747,8.61
748,8.56
749,8.57
750,8.56
751,8.59
752,8.6
753,8.6
754,8.59
755,8.59
756,8.59
757,8.61
758,8.63
759,8.63
760,8.63
761,8.68
762,8.72
763,8.76
764,8.77
765,8.77
766,8.8
767,8.83
768,8.88
769,8.93
770,8.81
771,8.2
772,7.19
773,5.98
774,4.76
775,3.62
776,2.51
777,1.41
778,0.5
779,0.24
780,0.31
781,0.4
782,0.46
783,0.55
784,0.81
785,1.31
786,2.01
787,3.0
788,4.31
789,5.96
790,7.63
791,8.93
792,9.98
793,10.61
794,11.2
795,11.69
796,11.88
797,12.0
798,12.11
799,12.28
800,12.37
801,12.42
802,12.42
803,12.41
804,12.63
805,12.68
806,12.81
807,13.28
808,13.82
809,14.46
810,14.73
811,15.61
812,16.38
813,17.18
814,17.98
815,18.81
816,19.75
817,20.57
818,21.45
819,22.32
820,23.15
821,23.94
822,24.63
823,25.19
824,25.87
825,26.58
826,27.32
827,27.94
828,28.58
829,29.14
830,29.84
831,30.29
832,30.99
833,31.6
834,32.22
835,32.83
836,33.47
837,33.91
838,34.34
839,34.61
840,35.27
841,35.51
842,36.1
843,36.56
844,36.93
845,37.57
846,37.83
847,38.33
848,38.39
849,38.61
850,39.3
851,39.48
852,39.26
853,39.76
854,39.95
855,40.14
856,40.34
857,40.2
858,39.51
859,38.85
860,37.97
861,37.73
862,36.76
863,36.3
864,35.46
865,35.06
866,34.32
867,33.69
868,33.13
869,32.48
870,31.89
871,31.15
872,31.04
