,0
0,14.1
1,14.06
2,14.05
3,14.01
4,13.97
5,13.99
6,13.97
7,13.93
8,13.89
9,13.87
10,13.84
11,13.79
12,13.77
13,13.74
14,13.68
15,13.64
16,13.61
17,13.58
18,13.53
19,13.51
20,13.48
21,13.43
22,13.41
23,13.3
24,13.01
25,12.61
26,12.23
27,11.94
28,11.73
29,11.52
30,11.26
31,11.02
32,10.76
33,10.54
34,10.18
35,9.63
36,8.98
37,8.37
38,7.91
39,7.58
40,7.29
41,6.96
42,6.69
43,6.47
44,6.25
45,5.99
46,5.72
47,5.51
48,5.33
49,5.15
50,4.95
51,4.7
52,4.5
53,4.35
54,4.24
55,4.07
56,3.87
57,3.68
58,3.55
59,3.43
60,3.28
61,3.09
62,2.85
63,2.61
64,2.37
65,2.11
66,1.84
67,1.53
68,1.2
69,0.84
70,0.5
71,0.23
72,0.15
73,0.39
74,0.86
75,1.36
76,1.85
77,2.25
78,2.57
79,2.85
80,3.08
81,3.38
82,3.72
83,4.04
84,4.34
85,4.65
86,5.01
87,5.37
88,5.78
89,6.13
90,6.46
91,6.68
92,6.96
93,7.24
94,7.47
95,7.66
96,7.82
97,8.01
98,8.18
99,8.36
100,8.49
101,8.65
102,8.81
103,8.97
104,9.09
105,9.21
106,9.4
107,9.59
108,9.73
109,9.93
110,10.16
111,10.29
112,10.48
113,10.67
114,10.9
115,11.04
116,11.3
117,11.47
118,11.66
119,11.88
120,12.05
121,12.17
122,12.25
123,12.45
124,12.5
125,12.58
126,12.83
127,12.94
128,13.04
129,13.14
130,13.25
131,13.34
132,13.51
133,13.59
134,13.66
135,13.73
136,13.82
137,13.93
138,14.03
139,14.13
140,14.2
141,14.28
142,14.31
143,14.47
144,14.54
145,14.62
146,14.63
147,14.64
148,14.82
149,14.9
150,15.0
151,15.03
152,15.11
153,15.14
154,15.19
155,15.2
156,15.24
157,15.31
158,15.41
159,15.43
160,15.45
161,15.58
162,15.64
163,15.69
164,15.67
165,15.77
166,15.86
167,15.92
168,15.97
169,16.02
170,15.97
171,15.99
172,15.94
173,15.92
174,16.0
175,16.1
176,16.1
177,16.18
178,16.24
179,16.35
180,16.38
181,16.41
182,16.36
183,16.45
184,16.55
185,16.67
186,16.66
187,16.71
188,16.69
189,16.76
190,16.81
191,16.8
192,16.87
193,16.95
194,17.0
195,17.02
196,17.07
197,17.16
198,17.09
199,17.23
200,17.29
201,17.31
202,17.35
203,17.44
204,17.45
205,17.43
206,17.51
207,17.6
208,17.53
209,17.65
210,17.73
211,17.77
212,17.75
213,17.73
214,17.79
215,17.85
216,17.82
217,17.93
218,18.0
219,18.01
220,18.11
221,18.06
222,18.06
223,18.09
224,18.15
225,18.27
226,18.26
227,18.26
228,18.28
229,18.27
230,18.31
231,18.43
232,18.49
233,18.49
234,18.53
235,18.51
236,18.6
237,18.61
238,18.64
239,18.69
240,18.7
241,18.77
242,18.8
243,18.81
244,18.89
245,18.87
246,18.91
247,18.91
248,19.04
249,18.97
250,18.58
251,18.04
252,17.45
253,17.07
254,16.69
255,16.19
256,15.74
257,15.35
258,15.0
259,14.57
260,13.91
261,12.99
262,12.01
263,11.08
264,10.27
265,9.41
266,8.49
267,7.69
268,6.81
269,6.02
270,5.2
271,4.37
272,3.53
273,2.65
274,1.79
275,0.94
276,0.37
277,0.85
278,1.7
279,2.58
280,3.4
281,4.06
282,4.61
283,5.11
284,5.5
285,5.88
286,6.23
287,6.55
288,6.84
289,7.1
290,7.36
291,7.67
292,7.85
293,8.05
294,8.25
295,8.35
296,8.47
297,8.63
298,8.8
299,8.95
300,9.14
301,9.33
302,9.48
303,9.6
304,9.72
305,9.79
306,9.89
307,10.02
308,10.2
309,10.37
310,10.54
311,10.7
312,10.82
313,10.9
314,10.94
315,10.99
316,11.13
317,11.25
318,11.37
319,11.46
320,11.49
321,11.58
322,11.65
323,11.71
324,11.79
325,11.88
326,11.99
327,12.07
328,12.11
329,12.15
330,12.21
331,12.3
332,12.38
333,12.39
334,12.43
335,12.47
336,12.55
337,12.61
338,12.66
339,12.71
340,12.74
341,12.78
342,12.82
343,12.85
344,12.88
345,12.95
346,13.0
347,13.02
348,13.07
349,13.09
350,13.13
351,13.17
352,13.2
353,13.23
354,13.26
355,13.28
356,13.35
357,13.39
358,13.42
359,13.45
360,13.46
361,13.5
362,13.51
363,13.51
364,13.55
365,13.54
366,13.56
367,13.6
368,13.57
369,13.56
370,13.6
371,13.65
372,13.67
373,13.59
374,13.45
375,13.53
376,13.61
377,13.63
378,13.67
379,13.7
380,13.74
381,13.8
382,13.85
383,13.87
384,13.89
385,13.94
386,13.98
387,14.03
388,14.06
389,14.07
390,14.11
391,14.18
392,14.19
393,14.24
394,14.29
395,14.3
396,14.31
397,14.33
398,14.36
399,14.38
400,14.35
401,14.35
402,14.39
403,14.42
404,14.43
405,14.44
406,14.49
407,14.51
408,14.52
409,14.54
410,14.57
411,14.59
412,14.53
413,14.51
414,14.43
415,14.39
416,14.43
417,14.45
418,14.5
419,14.51
420,14.48
421,14.51
422,14.55
423,14.56
424,14.59
425,14.63
426,14.6
427,14.58
428,14.57
429,14.53
430,14.5
431,14.5
432,14.51
433,14.48
434,14.47
435,14.49
436,14.47
437,14.42
438,14.44
439,14.42
440,14.39
441,14.39
442,14.37
443,14.36
444,14.37
445,14.34
446,14.31
447,14.3
448,14.28
449,14.23
450,14.22
451,14.15
452,14.13
453,14.1
454,14.08
455,14.06
456,14.01
457,13.99
458,13.97
459,13.94
460,13.93
461,13.92
462,13.88
463,13.84
464,13.8
465,13.74
466,13.7
467,13.68
468,13.66
469,13.62
470,13.58
471,13.56
472,13.52
473,13.48
474,13.48
475,13.39
476,13.14
477,12.74
478,12.33
479,12.0
480,11.8
481,11.59
482,11.37
483,11.09
484,10.81
485,10.61
486,10.29
487,9.76
488,9.12
489,8.48
490,7.99
491,7.67
492,7.39
493,7.06
494,6.76
495,6.54
496,6.31
497,6.05
498,5.8
499,5.57
500,5.37
501,5.19
502,4.98
503,4.75
504,4.55
505,4.4
506,4.26
507,4.11
508,3.92
509,3.73
510,3.56
511,3.44
512,3.3
513,3.13
514,2.9
515,2.64
516,2.39
517,2.15
518,1.87
519,1.57
520,1.22
521,0.86
522,0.52
523,0.25
524,0.16
525,0.38
526,0.83
527,1.31
528,1.76
529,2.17
530,2.53
531,2.83
532,3.08
533,3.36
534,3.69
535,4.03
536,4.34
537,4.63
538,4.95
539,5.33
540,5.73
541,6.13
542,6.4
543,6.66
544,6.95
545,7.2
546,7.45
547,7.63
548,7.82
549,7.98
550,8.17
551,8.31
552,8.46
553,8.61
554,8.77
555,8.95
556,9.09
557,9.2
558,9.37
559,9.53
560,9.65
561,9.84
562,10.07
563,10.32
564,10.49
565,10.68
566,10.89
567,11.08
568,11.25
569,11.47
570,11.71
571,11.9
572,12.02
573,12.21
574,12.34
575,12.51
576,12.62
577,12.66
578,12.87
579,12.95
580,13.11
581,13.17
582,13.26
583,13.33
584,13.48
585,13.61
586,13.73
587,13.76
588,13.85
589,13.98
590,14.16
591,14.16
592,14.15
593,14.25
594,14.34
595,14.42
596,14.51
597,14.58
598,14.61
599,14.71
600,14.78
601,14.91
602,14.97
603,15.02
604,15.09
605,15.11
606,15.19
607,15.22
608,15.25
609,15.32
610,15.39
611,15.39
612,15.45
613,15.5
614,15.6
615,15.75
616,15.78
617,15.8
618,15.87
619,15.92
620,15.95
621,16.02
622,16.12
623,16.03
624,16.02
625,15.99
626,16.02
627,16.14
628,16.19
629,16.23
630,16.22
631,16.26
632,16.3
633,16.36
634,16.47
635,16.57
636,16.57
637,16.63
638,16.7
639,16.72
640,16.79
641,16.85
642,16.87
643,16.88
644,16.96
645,17.02
646,17.08
647,17.05
648,17.17
649,17.19
650,17.24
651,17.27
652,17.31
653,17.36
654,17.4
655,17.47
656,17.46
657,17.51
658,17.52
659,17.53
660,17.55
661,17.56
662,17.71
663,17.73
664,17.71
665,17.76
666,17.74
667,17.76
668,17.79
669,17.88
670,17.96
671,17.94
672,17.91
673,17.88
674,17.92
675,18.01
676,18.06
677,18.13
678,18.12
679,18.11
680,18.23
681,18.21
682,18.29
683,18.33
684,18.39
685,18.42
686,18.48
687,18.5
688,18.45
689,18.56
690,18.59
691,18.67
692,18.69
693,18.77
694,18.77
695,18.8
696,18.87
697,18.85
698,18.9
699,18.98
700,18.96
701,18.9
702,18.54
703,18.1
704,17.6
705,17.07
706,16.68
707,16.3
708,15.89
709,15.4
710,15.0
711,14.64
712,14.36
713,13.94
714,13.54
715,13.21
716,12.9
717,12.55
718,12.26
719,11.89
720,11.66
721,11.36
722,11.02
723,10.73
724,10.5
725,10.22
726,10.01
727,9.72
728,9.47
729,9.28
730,9.02
731,8.8
732,8.5
733,8.35
734,8.16
735,7.99
736,7.78
737,7.61
738,7.39
739,7.17
740,7.01
741,6.85
742,6.67
743,6.5
744,6.35
745,6.2
746,6.05
747,5.89
748,5.76
749,5.59
750,5.46
751,5.33
752,5.19
753,5.07
754,4.95
755,4.81
756,4.68
757,4.56
758,4.45
759,4.34
760,4.23
761,4.13
762,4.02
763,3.92
764,3.82
765,3.72
766,3.63
767,3.52
768,3.43
769,3.33
770,3.24
771,3.16
772,3.08
773,3.0
774,2.91
775,2.84
776,2.77
777,2.7
778,2.62
779,2.55
780,2.51
781,2.43
782,2.37
783,2.31
784,2.25
785,2.19
786,2.14
787,2.07
788,2.02
789,1.96
790,1.92
791,1.86
792,1.81
793,1.77
794,1.73
795,1.68
796,1.64
797,1.6
798,1.56
799,1.52
800,1.47
801,1.43
802,1.4
803,1.37
804,1.34
805,1.3
806,1.27
807,1.24
808,1.21
809,1.18
810,1.15
811,1.12
812,1.1
813,1.07
814,1.04
815,1.02
816,1.0
817,0.97
818,0.95
819,0.93
820,0.91
821,0.88
822,0.86
823,0.84
824,0.83
825,0.8
826,0.78
827,0.76
828,0.76
829,0.74
830,0.72
831,0.7
832,0.68
833,0.67
834,0.66
835,0.64
836,0.64
837,0.65
838,0.65
839,0.66
840,0.68
841,0.7
842,0.72
843,0.74
844,0.72
845,0.71
846,0.7
847,0.69
848,0.67
849,0.65
850,0.64
851,0.63
852,0.62
853,0.61
854,0.6
855,0.57
856,0.56
857,0.54
858,0.53
859,0.52
860,0.51
861,0.49
862,0.48
863,0.46
864,0.44
865,0.44
866,0.42
867,0.41
868,0.4
869,0.39
870,0.38
871,0.38
872,0.36
873,0.35
874,0.34
875,0.34
876,0.33
877,0.32
878,0.31
879,0.3
880,0.29
881,0.29
882,0.28
