,0
0,22.86
1,22.86
2,22.79
3,22.78
4,22.62
5,22.64
6,22.59
7,22.57
8,22.5
9,22.57
10,22.55
11,22.43
12,22.04
13,21.66
14,21.43
15,21.11
16,21.04
17,21.08
18,20.94
19,20.89
20,20.62
21,20.44
22,20.34
23,20.19
24,19.96
25,19.92
26,19.87
27,19.75
28,19.5
29,19.26
30,19.09
31,18.91
32,18.75
33,18.48
34,18.26
35,18.1
36,17.94
37,17.72
38,17.46
39,17.37
40,17.13
41,16.95
42,16.77
43,16.62
44,16.51
45,16.41
46,16.27
47,16.12
48,16.05
49,15.99
50,15.77
51,15.59
52,15.45
53,15.34
54,15.19
55,15.07
56,14.81
57,14.58
58,14.44
59,14.29
60,14.12
61,13.95
62,13.81
63,13.67
64,13.46
65,13.4
66,13.27
67,13.16
68,13.04
69,12.91
70,12.78
71,12.59
72,12.43
73,12.33
74,12.18
75,12.02
76,11.9
77,11.78
78,11.68
79,11.54
80,11.36
81,11.21
82,11.05
83,10.91
84,10.77
85,10.59
86,10.44
87,10.33
88,10.18
89,10.01
90,9.89
91,9.76
92,9.68
93,9.59
94,9.46
95,9.32
96,9.19
97,9.09
98,8.98
99,8.88
100,8.8
101,8.74
102,8.64
103,8.55
104,8.5
105,8.42
106,8.36
107,8.35
108,8.31
109,8.27
110,8.24
111,8.23
112,8.23
113,8.22
114,8.23
115,8.2
116,8.23
117,8.25
118,8.28
119,8.28
120,8.3
121,8.34
122,8.42
123,8.46
124,8.5
125,8.55
126,8.61
127,8.65
128,8.7
129,8.76
130,8.82
131,8.87
132,8.9
133,8.92
134,8.97
135,9.01
136,9.03
137,9.04
138,9.1
139,9.13
140,9.13
141,9.13
142,9.15
143,9.14
144,9.16
145,9.18
146,9.16
147,9.17
148,9.12
149,9.07
150,8.98
151,8.88
152,8.77
153,8.61
154,8.42
155,8.23
156,7.98
157,7.72
158,7.48
159,7.27
160,7.1
161,6.94
162,6.81
163,6.69
164,6.55
165,6.41
166,6.26
167,6.13
168,6.01
169,5.89
170,5.77
171,5.67
172,5.59
173,5.54
174,5.5
175,5.46
176,5.42
177,5.41
178,5.41
179,5.43
180,5.48
181,5.53
182,5.59
183,5.65
184,5.74
185,5.85
186,5.96
187,6.06
188,6.19
189,6.36
190,6.55
191,6.75
192,6.96
193,7.19
194,7.41
195,7.63
196,7.89
197,8.15
198,8.39
199,8.52
200,8.21
201,7.43
202,6.73
203,6.35
204,6.15
205,5.99
206,5.71
207,5.45
208,5.32
209,5.04
210,4.64
211,4.26
212,3.64
213,2.65
214,1.42
215,0.44
216,0.25
217,0.33
218,0.49
219,0.69
220,1.08
221,1.46
222,1.94
223,2.54
224,3.12
225,3.97
226,4.51
227,4.96
228,5.07
229,4.86
230,4.53
231,4.24
232,3.82
233,3.28
234,2.83
235,2.58
236,2.35
237,1.92
238,1.43
239,1.0
240,0.62
241,0.38
242,0.25
243,0.19
244,0.18
245,0.2
246,0.23
247,0.38
248,0.65
249,1.12
250,1.92
251,3.24
252,4.98
253,6.77
254,8.43
255,10.25
256,12.14
257,14.16
258,15.97
259,17.62
260,19.09
261,20.52
262,21.99
263,23.3
264,24.56
265,25.66
266,26.67
267,27.67
268,28.52
269,29.5
270,30.42
271,31.23
272,32.0
273,32.6
274,33.52
275,33.82
276,34.79
277,35.47
278,36.16
279,36.5
280,36.99
281,37.47
282,38.16
283,38.35
284,38.74
285,39.21
286,39.78
287,40.06
288,40.66
289,41.26
290,41.62
291,41.85
292,42.35
293,42.76
294,42.86
295,43.13
296,43.3
297,44.18
298,44.39
299,44.39
300,44.78
301,45.35
302,45.47
303,45.75
304,46.18
305,45.84
306,46.06
307,46.39
308,46.28
309,46.57
310,46.72
311,46.88
312,46.85
313,47.06
314,47.29
315,47.54
316,47.35
317,47.24
318,47.65
319,48.02
320,48.36
321,48.13
322,48.33
323,48.58
324,48.52
325,48.81
326,49.12
327,48.96
328,48.61
329,48.29
330,48.53
331,48.49
