,0
0,3.45
1,3.66
2,3.89
3,4.12
4,4.32
5,4.47
6,4.67
7,4.89
8,5.09
9,5.22
10,5.39
11,5.58
12,5.75
13,5.91
14,6.06
15,6.17
16,6.29
17,6.39
18,6.53
19,6.67
20,6.8
21,6.93
22,7.07
23,7.24
24,7.39
25,7.5
26,7.57
27,7.67
28,7.78
29,7.9
30,8.02
31,8.17
32,8.27
33,8.38
34,8.49
35,8.62
36,8.73
37,8.84
38,8.89
39,8.99
40,9.1
41,9.22
42,9.31
43,9.4
44,9.53
45,9.63
46,9.72
47,9.79
48,9.87
49,9.93
50,9.94
51,10.03
52,10.08
53,10.23
54,10.3
55,10.42
56,10.55
57,10.63
58,10.67
59,10.73
60,10.77
61,10.81
62,10.91
63,11.0
64,11.14
65,11.29
66,11.4
67,11.5
68,11.57
69,11.6
70,11.64
71,11.74
72,11.81
73,11.91
74,12.09
75,12.24
76,12.42
77,12.55
78,12.63
79,12.71
80,12.78
81,12.91
82,12.93
83,13.05
84,13.32
85,13.52
86,13.65
87,13.75
88,13.79
89,13.88
90,13.96
91,14.06
92,14.15
93,14.32
94,14.43
95,14.47
96,14.49
97,14.59
98,14.64
99,14.68
100,14.87
101,14.95
102,15.01
103,15.06
104,15.15
105,15.26
106,15.3
107,15.27
108,15.36
109,15.47
110,15.55
111,15.67
112,15.75
113,15.85
114,16.02
115,15.99
116,15.97
117,16.2
118,16.29
119,16.34
120,16.43
121,16.47
122,16.56
123,16.61
124,16.78
125,16.79
126,16.93
127,17.04
128,17.06
129,17.18
130,17.27
131,17.33
132,17.37
133,17.48
134,17.63
135,17.8
136,17.95
137,17.98
138,18.12
139,18.26
140,18.37
141,18.43
142,18.54
143,18.68
144,18.9
145,19.05
146,19.21
147,19.37
148,19.54
149,19.81
150,20.07
151,20.22
152,20.24
153,20.35
154,20.36
155,20.44
156,20.69
157,21.03
158,21.23
159,21.29
160,21.07
161,20.92
162,21.08
163,21.17
164,21.31
165,21.57
166,21.63
167,21.58
168,21.51
169,21.64
170,21.73
171,21.76
172,22.0
173,22.21
174,22.28
175,22.27
176,22.07
177,22.06
178,21.99
179,21.97
180,21.94
181,21.66
182,21.61
183,21.53
184,21.5
185,21.34
186,21.29
187,21.26
188,21.13
189,20.97
190,20.96
191,21.06
192,20.87
193,20.71
194,20.55
195,20.37
196,20.27
197,19.99
198,19.88
199,20.06
200,19.95
201,19.72
202,19.9
203,20.3
204,20.54
205,20.89
206,21.2
207,21.27
208,21.78
209,21.9
210,21.88
211,22.14
212,22.27
213,22.4
214,22.43
215,22.34
216,22.44
217,22.47
218,22.59
219,22.66
220,22.66
221,22.78
222,22.8
223,22.83
224,22.83
225,22.84
226,22.92
227,22.99
228,22.83
229,22.83
230,22.99
231,22.98
232,22.98
233,23.14
234,23.26
235,23.06
236,23.17
237,23.25
238,23.16
239,23.08
240,23.12
241,23.11
242,23.0
243,22.96
244,23.03
245,23.01
246,22.99
247,23.03
248,22.85
249,22.98
250,22.96
251,22.85
252,22.7
253,22.78
254,22.81
255,22.81
256,22.71
257,22.58
258,22.68
259,22.39
260,22.25
261,21.9
262,21.45
263,21.26
264,21.32
265,21.23
266,21.01
267,20.85
268,20.66
269,20.52
270,20.41
271,20.14
272,19.98
273,19.89
274,19.74
275,19.63
276,19.5
277,19.26
278,19.26
279,19.15
280,18.92
281,18.72
282,18.62
283,18.41
284,18.12
285,17.95
286,17.68
287,17.44
288,17.3
289,17.07
290,16.97
291,16.9
292,16.74
293,16.53
294,16.41
295,16.35
296,16.27
297,16.09
298,15.97
299,15.82
300,15.66
301,15.44
302,15.29
303,15.11
304,15.01
305,14.73
306,14.58
307,14.38
308,14.24
309,14.08
310,13.97
311,13.8
312,13.63
313,13.44
314,13.3
315,13.15
316,13.03
317,12.93
318,12.79
319,12.7
320,12.56
321,12.44
322,12.31
323,12.21
324,12.08
325,11.93
326,11.8
327,11.69
328,11.55
329,11.44
330,11.26
331,11.1
332,10.93
333,10.82
334,10.66
335,10.47
336,10.33
337,10.2
338,10.1
339,9.94
340,9.8
341,9.71
342,9.61
343,9.48
344,9.38
345,9.24
346,9.15
347,9.02
348,8.9
349,8.78
350,8.7
351,8.62
352,8.53
353,8.45
354,8.37
355,8.34
356,8.3
357,8.25
358,8.19
359,8.15
360,8.16
361,8.14
362,8.11
363,8.11
364,8.11
365,8.11
366,8.11
367,8.15
368,8.16
369,8.19
370,8.21
371,8.25
372,8.29
373,8.35
374,8.39
375,8.42
376,8.5
377,8.56
378,8.65
379,8.68
380,8.72
381,8.78
382,8.83
383,8.86
384,8.9
385,8.92
386,8.93
387,8.97
388,9.02
389,9.07
390,9.07
391,9.08
392,9.11
393,9.12
394,9.11
395,9.09
396,9.07
397,9.05
398,9.05
399,9.02
400,8.95
401,8.87
402,8.77
403,8.62
404,8.45
405,8.26
406,8.03
407,7.77
408,7.51
409,7.27
410,7.09
411,6.93
412,6.8
413,6.69
414,6.59
415,6.43
416,6.29
417,6.15
418,6.02
419,5.94
420,5.82
421,5.73
422,5.65
423,5.61
424,5.56
425,5.52
426,5.49
427,5.5
428,5.52
429,5.54
430,5.59
431,5.63
432,5.7
433,5.78
434,5.86
435,5.97
436,6.07
437,6.18
438,6.31
439,6.49
440,6.7
441,6.9
442,7.09
443,7.32
444,7.57
445,7.8
446,8.04
447,8.28
448,8.49
449,8.45
450,7.81
451,7.0
452,6.48
453,6.26
454,6.09
455,5.84
456,5.53
457,5.38
458,5.19
459,4.8
460,4.17
461,3.22
462,2.1
463,0.86
464,0.32
465,0.3
466,0.52
467,0.69
468,0.92
469,1.26
470,1.66
471,2.26
472,2.98
473,3.67
474,4.2
475,4.64
476,4.89
477,4.81
478,4.49
479,4.25
480,3.89
481,3.32
482,2.8
483,2.4
484,2.1
485,1.73
486,1.26
487,0.82
488,0.55
489,0.41
490,0.26
491,0.18
492,0.15
493,0.16
494,0.19
495,0.26
496,0.48
497,0.83
498,1.42
499,2.47
500,4.0
501,5.87
502,7.62
503,9.41
504,11.3
505,13.41
506,15.71
507,17.43
508,18.91
509,20.26
510,21.75
511,23.1
512,24.38
513,25.6
514,26.69
515,27.65
516,28.57
517,29.4
518,30.28
519,31.1
520,31.93
521,32.27
522,33.15
523,34.0
524,34.67
525,35.31
526,35.6
527,36.09
528,36.88
529,37.28
530,37.86
531,38.46
532,38.8
533,39.38
534,39.65
535,40.06
536,40.43
537,40.82
538,41.35
539,41.57
540,41.83
541,42.63
542,42.98
543,42.93
544,43.26
545,43.85
546,44.26
547,44.41
548,44.59
549,44.44
550,44.89
551,45.54
552,45.76
553,46.07
554,46.27
555,46.15
556,46.26
557,46.33
558,46.92
559,46.95
560,47.07
561,47.25
562,47.36
563,47.4
564,47.85
565,48.02
566,47.93
567,47.89
568,48.46
569,48.16
570,48.19
571,48.44
572,48.65
573,48.59
574,48.08
575,48.33
576,48.64
577,48.52
578,48.63
579,48.71
580,48.57
581,49.13
582,48.82
583,48.98
584,48.72
585,48.93
586,48.6
587,48.75
588,48.65
589,48.41
590,48.38
591,48.6
592,48.65
593,48.49
594,48.25
595,48.33
596,47.98
597,48.39
598,47.96
599,47.75
600,47.93
601,47.52
602,47.14
603,47.38
604,47.1
605,46.91
606,46.62
607,46.63
608,46.68
609,46.48
610,45.99
611,45.88
612,45.39
613,43.95
614,42.77
615,42.14
616,41.79
617,40.46
618,39.73
619,38.76
620,38.17
621,37.27
622,36.55
623,35.78
624,35.21
625,34.53
626,33.77
627,33.33
628,32.59
629,32.01
630,31.55
631,30.69
632,30.1
633,29.54
634,29.01
635,28.55
636,28.13
637,27.62
638,27.28
639,26.82
640,26.49
641,26.21
642,25.69
643,25.47
644,25.17
645,24.8
646,24.42
647,23.82
648,23.38
649,23.02
650,22.62
651,22.23
652,21.84
653,21.57
654,21.2
655,20.64
656,20.26
657,19.84
658,19.68
659,19.38
660,19.0
661,18.66
662,18.38
663,17.92
664,17.48
665,17.15
666,16.79
667,16.42
668,16.14
669,15.8
670,15.45
671,15.24
672,15.02
673,14.69
674,14.46
675,14.24
676,13.84
677,13.52
678,13.37
679,13.11
680,12.75
681,12.43
682,12.22
683,12.0
684,11.75
685,11.45
686,11.19
687,10.97
688,10.77
689,10.61
690,10.36
691,10.1
692,9.89
693,9.66
694,9.42
695,9.24
696,9.02
697,8.83
698,8.66
699,8.5
700,8.39
701,8.25
702,8.11
703,7.94
704,7.81
705,7.67
706,7.53
707,7.39
708,7.24
709,7.12
710,6.99
711,6.84
712,6.58
713,6.0
714,5.22
715,4.39
716,3.56
717,2.78
718,2.0
719,1.39
720,0.91
721,0.52
722,0.29
723,0.19
724,0.14
725,0.12
726,0.11
727,0.1
728,0.1
729,0.1
730,0.1
731,0.1
732,0.1
733,0.09
734,0.1
735,0.1
736,0.1
737,0.11
738,0.12
739,0.13
740,0.24
741,0.46
742,0.7
743,0.96
744,1.17
745,1.37
746,1.65
747,1.96
748,2.24
749,2.48
750,2.7
751,2.91
752,3.1
753,3.26
754,3.43
755,3.64
756,3.85
757,4.07
758,4.3
759,4.51
760,4.72
761,4.9
762,5.05
763,5.21
764,5.4
765,5.59
766,5.76
767,5.92
768,6.09
769,6.23
770,6.34
771,6.46
772,6.58
773,6.71
774,6.84
775,6.94
776,7.09
777,7.26
778,7.4
779,7.5
780,7.58
781,7.65
782,7.76
783,7.89
784,7.99
785,8.15
786,8.26
787,8.37
788,8.5
789,8.6
790,8.72
791,8.83
792,8.93
793,9.0
794,9.1
795,9.21
796,9.32
797,9.4
798,9.49
799,9.62
800,9.73
801,9.83
802,9.93
803,9.92
804,9.96
805,10.03
806,10.1
807,10.2
808,10.32
809,10.41
810,10.5
811,10.62
812,10.72
813,10.78
814,10.84
815,10.92
816,10.99
817,11.11
818,11.24
819,11.37
820,11.47
821,11.57
822,11.68
823,11.8
824,11.86
825,11.89
826,11.92
827,11.97
828,12.1
829,12.24
830,12.38
831,12.5
832,12.62
833,12.73
834,12.8
835,12.83
836,12.97
837,12.97
838,13.21
839,13.49
840,13.65
841,13.79
842,13.89
843,13.92
844,13.94
845,14.04
846,14.15
