,0
0,11.55
1,11.62
2,11.67
3,11.74
4,11.79
5,11.82
6,11.87
7,11.93
8,11.98
9,12.0
10,12.05
11,12.13
12,12.17
13,12.2
14,12.21
15,12.24
16,12.26
17,12.3
18,12.34
19,12.37
20,12.4
21,12.44
22,12.48
23,12.51
24,12.55
25,12.56
26,12.58
27,12.6
28,12.63
29,12.64
30,12.67
31,12.68
32,12.7
33,12.74
34,12.76
35,12.81
36,12.84
37,12.91
38,12.97
39,13.01
40,13.06
41,13.09
42,13.14
43,13.16
44,13.19
45,13.22
46,13.26
47,13.3
48,13.34
49,13.37
50,13.38
51,13.39
52,13.45
53,13.48
54,13.55
55,13.63
56,13.68
57,13.68
58,13.71
59,13.71
60,13.7
61,13.72
62,13.74
63,13.78
64,13.8
65,13.85
66,13.88
67,13.9
68,13.9
69,13.89
70,14.0
71,14.07
72,14.13
73,14.18
74,14.14
75,14.07
76,13.99
77,13.94
78,13.95
79,13.99
80,14.01
81,13.99
82,14.04
83,14.1
84,14.18
85,14.25
86,14.31
87,14.33
88,14.39
89,14.44
90,14.5
91,14.57
92,14.61
93,14.67
94,14.74
95,14.76
96,14.81
97,14.87
98,14.94
99,15.02
100,15.04
101,15.05
102,15.05
103,15.1
104,15.16
105,15.23
106,15.28
107,15.3
108,15.33
109,15.37
110,15.38
111,15.41
112,15.45
113,15.54
114,15.62
115,15.68
116,15.74
117,15.75
118,15.82
119,15.86
120,15.94
121,15.98
122,15.97
123,16.03
124,16.05
125,16.12
126,16.14
127,16.15
128,16.21
129,16.24
130,16.27
131,16.3
132,16.31
133,16.44
134,16.49
135,16.51
136,16.56
137,16.6
138,16.6
139,16.67
140,16.65
141,16.62
142,16.64
143,16.65
144,16.74
145,16.76
146,16.75
147,16.78
148,16.81
149,16.83
150,16.81
151,16.83
152,16.77
153,16.72
154,16.69
155,16.68
156,16.68
157,16.67
158,16.58
159,16.57
160,16.52
161,16.53
162,16.46
163,16.43
164,16.45
165,16.4
166,16.33
167,16.31
168,16.26
169,16.25
170,16.24
171,16.2
172,16.09
173,16.05
174,16.02
175,15.98
176,15.87
177,15.84
178,15.8
179,15.72
180,15.66
181,15.58
182,15.5
183,15.51
184,15.47
185,15.38
186,15.33
187,15.25
188,15.17
189,15.04
190,14.94
191,14.86
192,14.75
193,14.68
194,14.56
195,14.48
196,14.42
197,14.36
198,14.3
199,14.3
200,14.24
201,14.18
202,14.11
203,14.04
204,13.99
205,13.92
206,13.87
207,13.78
208,13.71
209,13.65
210,13.62
211,13.56
212,13.47
213,13.45
214,13.45
215,13.48
216,13.5
217,13.47
218,13.48
219,13.49
220,13.55
221,13.58
222,13.61
223,13.62
224,13.62
225,13.67
226,13.73
227,13.77
228,13.83
229,13.92
230,13.97
231,14.01
232,14.09
233,14.21
234,14.29
235,14.32
236,14.4
237,14.42
238,14.46
239,14.49
240,14.53
241,14.52
242,14.53
243,14.51
244,14.5
245,14.53
246,14.51
247,14.5
248,14.54
249,14.57
250,14.55
251,14.56
252,14.58
253,14.58
254,14.56
255,14.55
256,14.56
257,14.56
258,14.5
259,14.47
260,14.39
261,14.36
262,14.31
263,14.27
264,14.2
265,14.04
266,13.87
267,13.78
268,13.69
269,13.61
270,13.58
271,13.61
272,13.63
273,13.68
274,13.72
275,13.73
276,13.74
277,13.74
278,13.78
279,13.78
280,13.59
281,13.27
282,12.9
283,12.52
284,12.18
285,11.87
286,11.57
287,11.29
288,10.99
289,10.72
290,10.38
291,9.87
292,9.3
293,8.7
294,8.14
295,7.68
296,7.24
297,6.82
298,6.38
299,5.9
300,5.36
301,4.83
302,4.35
303,3.92
304,3.51
305,3.1
306,2.73
307,2.41
308,2.09
309,1.81
310,1.52
311,1.23
312,0.87
313,0.53
314,0.24
315,0.22
316,0.68
317,1.24
318,1.69
319,2.18
320,2.51
321,2.79
322,3.02
323,3.2
324,3.31
325,3.46
326,3.63
327,3.74
328,3.83
329,3.89
330,3.99
331,4.07
332,4.16
333,4.22
334,4.28
335,4.31
336,4.3
337,4.31
338,4.29
339,4.29
340,4.29
341,4.33
342,4.34
343,4.33
344,4.33
345,4.32
346,4.3
347,4.31
348,4.26
349,4.2
350,4.15
351,4.12
352,4.09
353,4.0
354,3.9
355,3.8
356,3.72
357,3.64
358,3.54
359,3.42
360,3.29
361,3.18
362,3.05
363,2.91
364,2.74
365,2.58
366,2.41
367,2.24
368,2.07
369,1.9
370,1.72
371,1.56
372,1.43
373,1.3
374,1.18
375,1.08
376,0.99
377,0.93
378,0.9
379,0.91
380,0.92
381,0.95
382,1.02
383,1.12
384,1.23
385,1.33
386,1.4
387,1.44
388,1.44
389,1.43
390,1.37
391,1.32
392,1.26
393,1.2
394,1.14
395,1.09
396,1.04
397,0.99
398,0.95
399,0.93
400,0.92
401,0.92
402,0.93
403,0.96
404,0.97
405,0.98
406,1.02
407,1.06
408,1.11
409,1.17
410,1.26
411,1.36
412,1.49
413,1.66
414,1.83
415,2.01
416,2.21
417,2.43
418,2.64
419,2.87
420,3.11
421,3.34
422,3.53
423,3.71
424,3.83
425,3.96
426,4.13
427,4.35
428,4.62
429,4.93
430,5.26
431,5.57
432,5.78
433,5.98
434,6.13
435,6.27
436,6.43
437,6.59
438,6.69
439,6.78
440,6.87
441,6.93
442,6.98
443,7.04
444,7.13
445,7.17
446,7.22
447,7.26
448,7.35
449,7.42
450,7.49
451,7.52
452,7.57
453,7.62
454,7.69
455,7.83
456,7.93
457,8.02
458,8.14
459,8.3
460,8.46
461,8.61
462,8.74
463,8.88
464,9.06
465,9.21
466,9.34
467,9.56
468,9.74
469,9.94
470,10.09
471,10.28
472,10.44
473,10.63
474,10.79
475,10.98
476,11.17
477,11.41
478,11.61
479,11.79
480,12.0
481,12.16
482,12.38
483,12.58
484,12.79
485,13.11
486,13.28
487,13.4
488,13.53
489,13.73
490,13.88
491,14.03
492,14.19
493,14.34
494,14.37
495,14.57
496,14.81
497,14.89
498,14.95
499,15.07
500,15.16
501,15.24
502,15.45
503,15.52
504,15.54
505,15.57
506,15.57
507,15.7
508,15.68
509,15.83
510,15.97
511,15.95
512,16.1
513,16.17
514,16.2
515,16.29
516,16.39
517,16.48
518,16.49
519,16.57
520,16.62
521,16.71
522,16.83
523,16.87
524,16.95
525,17.02
526,17.03
527,17.14
528,17.12
529,17.19
530,17.32
531,17.45
532,17.5
533,17.59
534,17.66
535,17.71
536,17.73
537,17.69
538,17.8
539,17.9
540,17.93
541,17.97
542,18.03
543,18.08
544,18.14
545,18.24
546,18.27
547,18.32
548,18.29
549,18.41
550,18.5
551,18.54
552,18.56
553,18.51
554,18.64
555,18.69
556,18.66
557,18.71
558,18.71
559,18.75
560,18.9
561,18.99
562,18.94
563,18.89
564,19.04
565,19.13
566,19.07
567,19.07
568,19.18
569,19.2
570,19.26
571,19.36
572,19.34
573,19.42
574,19.39
575,19.47
576,19.4
577,19.39
578,19.51
579,19.54
580,19.54
581,19.55
582,19.69
583,19.73
584,19.72
585,19.74
586,19.72
587,19.78
588,19.86
589,19.92
590,19.86
591,19.81
592,19.93
593,19.96
594,19.98
595,20.0
596,20.09
597,20.08
598,20.06
599,20.05
600,20.13
601,20.12
602,20.1
603,20.15
604,20.16
605,20.15
606,20.22
607,20.25
608,20.24
609,20.27
610,20.25
611,20.23
612,20.25
613,20.36
614,20.27
615,20.35
616,20.44
617,20.38
618,20.39
619,20.41
620,20.4
621,20.49
622,20.61
623,20.58
624,20.6
625,20.61
626,20.51
627,20.6
628,20.64
629,20.66
630,20.74
631,20.74
632,20.81
633,20.8
634,20.88
635,20.79
636,20.85
637,20.9
638,20.8
639,20.87
640,20.86
641,20.89
642,20.93
643,20.94
644,21.01
645,21.0
646,20.95
647,21.01
648,21.09
649,21.17
650,21.03
651,21.18
652,21.06
653,21.09
654,21.16
655,21.24
656,21.23
657,21.18
658,21.18
659,21.28
660,21.41
661,21.46
662,21.4
663,21.46
664,21.4
665,21.43
666,21.38
667,21.45
668,21.43
669,21.47
670,21.44
671,21.58
672,21.6
673,21.39
674,21.55
675,21.65
676,21.59
677,21.61
678,21.58
679,21.26
680,20.74
681,20.33
682,20.07
683,19.76
684,19.41
685,19.13
686,18.79
687,18.46
688,18.12
689,17.58
690,16.85
691,16.22
692,15.47
693,14.75
694,14.14
695,13.49
696,12.9
697,12.27
698,11.58
699,10.91
700,10.32
701,9.66
702,9.05
703,8.49
704,7.93
705,7.33
706,6.8
707,6.22
708,5.66
709,5.07
710,4.48
711,3.88
712,3.33
713,2.79
714,2.23
715,1.65
716,1.1
717,0.58
718,0.28
719,0.61
720,1.21
721,1.77
722,2.29
723,2.74
724,3.16
725,3.55
726,3.9
727,4.23
728,4.5
729,4.73
730,5.0
731,5.3
732,5.56
733,5.82
734,6.08
735,6.25
736,6.48
737,6.63
738,6.8
739,7.0
740,7.18
741,7.32
742,7.47
743,7.6
744,7.73
745,7.89
746,8.02
747,8.16
748,8.29
749,8.4
750,8.52
751,8.62
752,8.72
753,8.79
754,8.89
755,8.98
756,9.05
757,9.13
758,9.19
759,9.29
760,9.35
761,9.41
762,9.47
763,9.57
764,9.65
765,9.71
766,9.81
767,9.92
768,9.99
769,10.04
770,10.1
771,10.15
772,10.22
773,10.28
774,10.36
775,10.41
776,10.48
777,10.53
778,10.57
779,10.61
780,10.65
781,10.73
782,10.78
783,10.83
784,10.92
785,10.98
786,11.05
787,11.07
788,11.15
789,11.17
790,11.24
791,11.3
792,11.33
793,11.39
794,11.44
795,11.46
796,11.5
797,11.55
798,11.62
799,11.66
800,11.74
801,11.8
802,11.84
803,11.92
804,11.94
805,11.98
806,12.04
807,12.09
808,12.17
809,12.21
810,12.21
811,12.27
812,12.31
813,12.33
814,12.34
815,12.35
816,12.4
817,12.43
818,12.46
819,12.48
820,12.5
821,12.53
822,12.55
823,12.56
824,12.62
825,12.63
826,12.67
827,12.68
828,12.7
829,12.73
830,12.78
831,12.81
832,12.83
833,12.87
834,12.93
835,12.98
836,13.01
837,13.07
838,13.07
839,13.11
840,13.13
841,13.16
842,13.19
843,13.23
844,13.28
845,13.31
846,13.31
847,13.33
848,13.34
849,13.39
850,13.45
851,13.54
852,13.55
853,13.64
854,13.69
855,13.69
856,13.71
857,13.74
858,13.74
859,13.77
860,13.85
861,13.87
862,13.9
863,13.94
864,13.93
865,13.91
866,13.91
867,13.96
868,14.03
869,14.11
870,14.13
871,14.1
872,14.05
873,13.97
874,13.91
875,13.95
876,14.01
877,14.04
878,14.05
879,14.08
880,14.22
881,14.3
882,14.35
883,14.39
884,14.41
885,14.43
886,14.46
887,14.51
888,14.56
889,14.6
890,14.67
891,14.73
892,14.78
893,14.83
894,14.89
895,14.9
896,14.99
897,15.06
898,15.09
899,15.12
900,15.12
901,15.17
902,15.22
903,15.23
904,15.3
905,15.39
906,15.4
907,15.42
908,15.44
909,15.51
910,15.55
911,15.62
912,15.69
913,15.75
914,15.78
915,15.86
916,15.91
917,15.97
918,16.0
919,16.05
920,16.11
921,16.13
922,16.12
923,16.19
924,16.24
925,16.29
926,16.32
927,16.34
928,16.35
929,16.39
930,16.43
931,16.51
932,16.53
933,16.55
934,16.56
935,16.6
936,16.64
937,16.66
938,16.7
939,16.74
940,16.68
941,16.73
942,16.69
943,16.71
944,16.72
945,16.71
946,16.67
947,16.68
948,16.72
949,16.68
950,16.67
951,16.55
952,16.55
953,16.51
954,16.53
955,16.4
956,16.37
957,16.31
958,16.27
959,16.25
960,16.2
961,16.11
962,16.08
963,16.07
964,16.02
965,16.04
966,16.0
967,15.96
968,15.89
969,15.82
970,15.71
971,15.69
972,15.62
973,15.56
974,15.53
975,15.49
976,15.4
977,15.32
978,15.32
979,15.21
980,15.12
981,15.11
982,15.05
983,14.96
984,14.91
985,14.84
986,14.75
987,14.63
988,14.48
989,14.36
990,14.28
991,14.25
992,14.19
993,14.11
994,14.0
995,13.97
996,13.96
997,13.93
998,13.87
999,13.78
