,0
0,15.07
1,15.3
2,15.45
3,15.56
4,15.71
5,15.9
6,16.11
7,16.16
8,16.48
9,16.54
10,16.51
11,16.54
12,16.78
13,16.95
14,17.07
15,17.14
16,17.28
17,17.26
18,17.43
19,17.63
20,17.68
21,17.56
22,17.81
23,17.84
24,17.93
25,17.99
26,18.0
27,18.24
28,18.24
29,18.27
30,18.27
31,18.41
32,18.57
33,18.75
34,19.05
35,19.16
36,18.53
37,17.67
38,17.45
39,17.37
40,17.27
41,17.24
42,17.31
43,17.29
44,17.4
45,17.18
46,17.1
47,16.97
48,16.87
49,17.04
50,17.07
51,17.25
52,17.21
53,17.03
54,16.81
55,16.65
56,16.29
57,16.08
58,16.03
59,16.05
60,15.99
61,15.79
62,15.69
63,15.58
64,15.39
65,15.28
66,15.23
67,15.23
68,15.11
69,14.9
70,14.8
71,14.7
72,14.73
73,14.6
74,14.56
75,14.44
76,14.35
77,14.29
78,14.29
79,14.21
80,14.12
81,14.09
82,13.99
83,13.91
84,13.81
85,13.78
86,13.72
87,13.75
88,13.67
89,13.63
90,13.6
91,13.56
92,13.54
93,13.52
94,13.41
95,13.34
96,13.32
97,13.26
98,13.28
99,13.24
100,13.22
101,13.19
102,13.16
103,13.13
104,13.13
105,13.12
106,13.13
107,13.08
108,13.11
109,13.13
110,13.16
111,13.15
112,13.11
113,13.1
114,13.09
115,13.07
116,13.04
117,12.97
118,12.95
119,12.9
120,12.86
121,12.79
122,12.7
123,12.6
124,12.51
125,12.41
126,12.27
127,12.14
128,11.95
129,11.77
130,11.6
131,11.37
132,11.15
133,10.93
134,10.76
135,10.57
136,10.4
137,10.31
138,10.19
139,10.03
140,9.86
141,9.7
142,9.59
143,9.49
144,9.34
145,9.21
146,9.04
147,8.9
148,8.8
149,8.68
150,8.58
151,8.45
152,8.35
153,8.22
154,8.12
155,8.0
156,7.93
157,7.85
158,7.79
159,7.73
160,7.63
161,7.53
162,7.43
163,7.37
164,7.34
165,7.29
166,7.25
167,7.19
168,7.15
169,7.09
170,7.07
171,7.05
172,7.03
173,7.03
174,7.01
175,6.97
176,6.96
177,6.98
178,7.02
179,7.0
180,7.01
181,7.02
182,7.06
183,7.13
184,7.15
185,7.19
186,7.24
187,7.3
188,7.36
189,7.42
190,7.48
191,7.54
192,7.59
193,7.7
194,7.78
195,7.86
196,7.93
197,7.99
198,8.07
199,8.16
200,8.26
201,8.34
202,8.43
203,8.54
204,8.62
205,8.72
206,8.79
207,8.88
208,8.96
209,9.02
210,9.06
211,9.13
212,9.16
213,9.21
214,9.22
215,9.22
216,9.21
217,9.21
218,9.22
219,9.21
220,9.2
221,9.17
222,9.15
223,9.16
224,9.13
225,9.08
226,9.04
227,9.0
228,8.99
229,8.96
230,8.91
231,8.83
232,8.77
233,8.73
234,8.69
235,8.58
236,7.94
237,6.51
238,4.81
239,3.23
240,1.48
241,0.54
242,0.39
243,0.46
244,1.03
245,1.82
246,2.82
247,4.54
248,6.46
249,8.28
250,9.77
251,10.68
252,11.2
253,11.7
254,11.92
255,11.77
256,11.54
257,11.48
