,0
0,7.92
1,8.05
2,8.14
3,8.3
4,8.49
5,8.64
6,8.73
7,8.88
8,9.05
9,9.17
10,9.27
11,9.41
12,9.62
13,9.79
14,9.98
15,10.15
16,10.32
17,10.49
18,10.68
19,10.9
20,11.14
21,11.35
22,11.58
23,11.74
24,11.94
25,12.23
26,12.51
27,12.72
28,12.86
29,13.04
30,13.22
31,13.42
32,13.57
33,13.7
34,13.87
35,14.19
36,14.41
37,14.41
38,14.53
39,14.77
40,14.99
41,15.11
42,15.32
43,15.52
44,15.64
45,15.76
46,15.86
47,16.06
48,16.24
49,16.43
50,16.53
51,16.61
52,16.62
53,16.81
54,16.94
55,17.11
56,17.21
57,17.38
58,17.39
59,17.49
60,17.62
61,17.6
62,17.61
63,17.85
64,17.96
65,17.91
66,17.91
67,18.03
68,18.12
69,18.26
70,18.28
71,18.29
72,18.38
73,18.61
74,18.76
75,18.95
76,19.15
77,18.9
78,18.05
79,17.51
80,17.34
81,17.51
82,17.52
83,17.32
84,17.44
85,17.63
86,17.39
87,17.33
88,17.25
89,17.34
90,17.52
91,17.52
92,17.35
93,17.04
94,16.79
95,16.57
96,16.49
97,16.55
98,16.31
99,16.17
100,16.04
101,15.92
102,15.75
103,15.68
104,15.65
105,15.54
106,15.41
107,15.27
108,15.11
109,15.02
110,15.03
111,14.96
112,14.85
113,14.79
114,14.72
115,14.6
116,14.53
117,14.43
118,14.38
119,14.28
120,14.25
121,14.14
122,14.16
123,14.09
124,13.99
125,13.92
126,13.94
127,13.89
128,13.8
129,13.75
130,13.73
131,13.66
132,13.63
133,13.59
134,13.54
135,13.55
136,13.57
137,13.48
138,13.4
139,13.33
140,13.32
141,13.3
142,13.37
143,13.4
144,13.28
145,13.25
146,13.22
147,13.25
148,13.18
149,13.18
150,13.17
151,13.13
152,13.11
153,13.12
154,13.06
155,13.03
156,13.03
157,12.93
158,12.82
159,12.76
160,12.61
161,12.51
162,12.42
163,12.27
164,12.14
165,11.96
166,11.8
167,11.65
168,11.44
169,11.3
170,11.14
171,10.99
172,10.81
173,10.61
174,10.43
175,10.29
176,10.1
177,9.96
178,9.83
179,9.7
180,9.55
181,9.4
182,9.29
183,9.2
184,9.1
185,8.96
186,8.83
187,8.69
188,8.59
189,8.48
190,8.36
191,8.26
192,8.16
193,8.04
194,8.0
195,7.96
196,7.9
197,7.79
198,7.7
199,7.62
200,7.58
201,7.53
202,7.48
203,7.43
204,7.37
205,7.32
206,7.29
207,7.26
208,7.24
209,7.23
210,7.24
211,7.23
212,7.22
213,7.21
214,7.21
215,7.22
216,7.23
217,7.27
218,7.31
219,7.33
220,7.35
221,7.38
222,7.45
223,7.5
224,7.56
225,7.61
226,7.69
227,7.75
228,7.82
229,7.91
230,7.97
231,8.04
232,8.11
233,8.18
234,8.29
235,8.38
236,8.46
237,8.53
238,8.63
239,8.72
240,8.82
241,8.91
242,9.0
243,9.08
244,9.16
245,9.21
246,9.27
247,9.32
248,9.34
249,9.38
250,9.4
251,9.41
252,9.38
253,9.39
254,9.36
255,9.36
256,9.36
257,9.34
258,9.31
259,9.29
260,9.26
261,9.22
262,9.21
263,9.18
264,9.14
265,9.08
266,9.04
267,9.0
268,8.94
269,8.89
270,8.84
271,8.77
272,8.69
273,8.62
274,8.55
275,8.49
276,8.42
277,8.04
278,6.74
279,4.93
280,3.17
281,1.41
282,0.64
283,0.72
284,1.02
285,1.56
286,2.61
287,4.24
288,6.05
289,7.97
290,9.57
291,10.57
292,11.25
293,11.76
294,12.17
295,12.23
296,12.01
297,11.9
298,11.8
299,11.68
300,11.53
301,11.23
302,11.03
303,10.77
304,10.67
305,10.59
306,10.75
307,10.99
308,11.22
309,11.4
310,11.71
311,12.08
312,12.49
313,13.19
314,13.98
315,14.72
316,15.49
317,16.23
318,17.1
319,17.97
320,18.66
321,18.87
322,19.1
323,19.66
324,20.19
325,20.64
326,21.21
327,21.93
328,22.57
329,23.16
330,23.78
331,24.49
332,25.22
333,25.84
334,26.54
335,27.07
336,27.63
337,28.37
338,28.98
339,29.45
340,29.81
341,30.51
342,30.98
343,31.31
344,31.98
345,32.27
346,32.82
347,33.21
348,33.65
349,34.14
350,34.57
351,34.86
352,35.43
353,35.61
354,35.91
355,36.42
356,36.47
357,36.48
358,36.76
359,37.03
360,37.39
361,37.73
362,37.65
363,37.63
364,37.83
365,37.0
366,35.91
367,35.2
368,34.13
369,33.76
370,32.95
371,32.47
372,31.45
373,30.76
374,30.23
375,29.39
376,29.02
377,28.47
378,27.71
379,27.26
380,26.73
381,26.07
382,25.46
383,25.04
384,24.62
385,24.23
386,23.64
387,23.15
388,22.68
389,22.41
390,21.97
391,21.52
392,21.15
393,20.65
394,20.32
395,20.0
396,19.69
397,19.32
398,19.01
399,18.58
400,18.22
401,17.95
402,17.56
403,17.35
404,17.0
405,16.77
406,16.39
407,16.19
408,15.93
409,15.59
410,15.29
411,15.1
412,14.9
413,14.65
414,14.32
415,14.19
416,13.91
417,13.74
418,13.53
419,13.29
420,13.09
421,12.88
422,12.72
423,12.53
424,12.37
425,12.19
426,12.0
427,11.87
428,11.81
429,11.62
430,11.41
431,11.22
432,11.07
433,10.93
434,10.71
435,10.61
436,10.41
437,10.21
438,10.07
439,9.93
440,9.75
441,9.65
442,9.47
443,9.33
444,9.17
445,8.98
446,8.83
447,8.7
448,8.59
449,8.47
450,8.32
451,8.21
452,8.05
453,7.89
454,7.78
455,7.65
456,7.56
457,7.46
458,7.32
459,7.22
460,7.08
461,6.96
462,6.88
463,6.76
464,6.58
465,5.94
466,4.84
467,3.72
468,2.71
469,1.76
470,0.91
471,0.37
472,0.21
473,0.15
474,0.13
475,0.12
476,0.12
477,0.11
478,0.11
479,0.11
480,0.13
481,0.2
482,0.34
483,0.61
484,1.11
485,1.65
486,2.16
487,2.7
488,3.15
489,3.54
490,3.89
491,4.27
492,4.61
493,4.95
494,5.29
495,5.6
496,5.81
497,6.04
498,6.28
499,6.51
500,6.72
501,6.95
502,7.19
503,7.32
504,7.41
505,7.52
506,7.6
507,7.7
508,7.94
509,8.1
510,8.14
511,8.26
512,8.42
513,8.61
514,8.72
515,8.85
516,9.01
517,9.1
518,9.2
519,9.39
520,9.57
521,9.75
522,9.91
523,10.11
524,10.29
525,10.45
526,10.65
527,10.85
528,11.11
529,11.3
530,11.55
531,11.69
532,11.89
533,12.12
534,12.46
535,12.7
536,12.85
537,13.01
538,13.17
539,13.35
540,13.51
541,13.69
542,13.84
543,14.12
544,14.31
545,14.39
546,14.49
547,14.65
548,14.84
549,14.96
550,15.17
551,15.42
552,15.58
553,15.65
554,15.77
555,16.08
556,16.18
557,16.29
558,16.54
559,16.64
560,16.68
561,16.72
562,16.94
563,17.05
564,17.23
565,17.27
566,17.34
567,17.43
568,17.57
569,17.71
570,17.68
571,17.8
572,18.0
573,17.97
574,17.99
575,18.04
576,18.19
577,18.2
578,18.25
579,18.33
580,18.39
581,18.48
582,18.71
583,18.79
584,19.09
585,19.04
586,18.25
587,17.59
588,17.46
589,17.42
590,17.51
591,17.46
592,17.46
593,17.47
594,17.41
595,17.37
596,17.41
597,17.39
598,17.59
599,17.56
600,17.33
601,17.2
602,16.88
603,16.67
604,16.57
605,16.54
606,16.43
607,16.29
608,16.15
609,16.01
610,15.79
611,15.67
612,15.62
613,15.56
614,15.45
615,15.35
616,15.18
617,15.02
618,14.99
619,14.98
620,14.89
621,14.8
622,14.75
623,14.67
624,14.59
625,14.45
626,14.4
627,14.27
628,14.22
629,14.2
630,14.22
631,14.11
632,14.02
633,14.01
634,13.98
635,13.84
636,13.77
637,13.75
638,13.74
639,13.69
640,13.62
641,13.58
642,13.48
643,13.46
644,13.41
645,13.36
646,13.36
647,13.35
648,13.36
649,13.33
650,13.29
651,13.29
652,13.25
653,13.24
654,13.23
655,13.25
656,13.23
657,13.19
658,13.13
659,13.12
660,13.1
661,13.04
662,13.04
663,13.04
664,13.02
665,12.94
666,12.85
667,12.78
668,12.71
669,12.64
670,12.5
671,12.39
672,12.2
673,12.09
674,11.88
675,11.66
676,11.47
677,11.3
678,11.12
679,10.94
680,10.74
681,10.59
682,10.46
683,10.3
684,10.16
685,9.98
686,9.82
687,9.69
688,9.57
689,9.46
690,9.32
691,9.18
692,9.05
693,8.93
694,8.84
695,8.74
696,8.58
697,8.46
698,8.31
699,8.21
700,8.13
701,8.04
702,7.96
703,7.89
704,7.86
705,7.83
706,7.76
707,7.67
708,7.57
709,7.49
710,7.46
711,7.45
712,7.41
713,7.34
714,7.3
715,7.27
716,7.25
717,7.23
718,7.23
719,7.23
720,7.23
721,7.21
722,7.21
723,7.21
724,7.26
725,7.3
726,7.32
727,7.35
728,7.39
729,7.44
730,7.48
731,7.51
732,7.57
733,7.65
734,7.73
735,7.79
736,7.85
737,7.92
738,7.98
739,8.08
740,8.18
741,8.25
742,8.29
743,8.39
744,8.49
745,8.6
746,8.68
747,8.74
748,8.83
749,8.92
750,9.03
751,9.1
752,9.18
753,9.24
754,9.29
755,9.33
756,9.35
757,9.36
758,9.36
759,9.37
760,9.38
761,9.37
762,9.36
763,9.33
764,9.35
765,9.31
766,9.31
767,9.28
768,9.24
769,9.21
770,9.17
771,9.16
772,9.11
773,9.08
774,9.05
775,8.98
776,8.9
777,8.85
778,8.8
779,8.76
780,8.69
781,8.61
782,8.53
783,8.47
784,8.38
785,8.14
786,7.07
787,5.34
788,3.52
789,1.73
790,0.65
791,0.77
792,1.05
793,1.34
794,2.03
795,3.84
796,5.58
797,7.48
798,9.25
799,10.55
800,11.17
801,11.66
802,12.03
803,12.18
804,12.04
805,11.94
806,11.76
807,11.67
808,11.53
809,11.25
810,11.1
811,10.9
812,10.76
813,10.63
814,10.72
815,10.98
816,11.13
817,11.35
818,11.68
819,12.01
820,12.43
821,13.04
822,13.79
823,14.53
824,15.25
825,16.04
826,16.86
827,17.73
828,18.48
829,18.74
830,18.93
831,19.49
832,19.99
833,20.58
834,21.14
835,21.81
836,22.42
837,23.13
838,23.76
839,24.34
840,24.99
841,25.75
842,26.35
843,27.0
844,27.48
845,28.19
846,28.71
847,29.37
848,30.01
849,30.44
850,30.81
851,31.22
852,31.68
853,32.32
854,32.7
855,33.01
856,33.41
857,34.0
858,34.57
859,34.82
860,35.41
861,35.75
862,35.74
863,36.43
864,36.83
865,37.08
866,37.44
867,37.61
868,37.67
869,37.62
870,37.62
871,38.07
872,37.86
873,37.23
874,36.28
875,35.73
876,34.69
877,33.82
878,33.16
879,32.55
880,31.74
881,31.11
882,30.43
883,29.79
884,29.03
885,28.57
886,28.03
887,27.5
888,26.95
889,26.17
890,25.72
891,25.21
892,24.67
893,24.17
894,23.75
895,23.23
896,22.9
897,22.44
898,22.04
899,21.59
900,21.27
901,20.81
902,20.54
903,20.17
904,19.78
