,0
0,8.49
1,8.39
2,8.26
3,8.13
4,8.01
5,7.8
6,7.32
7,6.63
8,5.9
9,5.26
10,4.6
11,3.87
12,3.24
13,2.63
14,1.99
15,1.36
16,0.9
17,0.59
18,0.39
19,0.24
20,0.16
21,0.13
22,0.11
23,0.1
24,0.09
25,0.09
26,0.08
27,0.1
28,0.13
29,0.18
30,0.29
31,0.46
32,0.65
33,0.81
34,0.97
35,1.21
36,1.45
37,1.73
38,2.0
39,2.25
40,2.51
41,2.77
42,3.03
43,3.27
44,3.52
45,3.81
46,4.12
47,4.38
48,4.6
49,4.82
50,5.05
51,5.27
52,5.44
53,5.6
54,5.76
55,5.97
56,6.21
57,6.4
58,6.57
59,6.71
60,6.81
61,6.92
62,7.02
63,7.16
64,7.28
65,7.45
66,7.61
67,7.77
68,7.89
69,7.99
70,8.08
71,8.13
72,8.19
73,8.25
74,8.38
75,8.52
76,8.65
77,8.77
78,8.85
79,8.94
80,8.96
81,8.97
82,9.01
83,9.06
84,9.11
85,9.23
86,9.34
87,9.44
88,9.55
89,9.63
90,9.68
91,9.74
92,9.77
93,9.88
94,9.96
95,10.14
96,10.32
97,10.47
98,10.57
99,10.63
100,10.69
101,10.74
102,10.81
103,10.91
104,11.06
105,11.2
106,11.35
107,11.51
108,11.64
109,11.75
110,11.84
111,11.88
112,11.96
113,12.06
114,12.2
115,12.36
116,12.55
117,12.7
118,12.88
119,12.99
120,13.14
121,13.23
122,13.32
123,13.41
124,13.54
125,13.72
126,13.89
127,14.04
128,14.14
129,14.21
130,14.32
131,14.43
132,14.52
133,14.64
134,14.75
135,14.84
136,14.97
137,15.03
138,15.1
139,15.15
140,15.28
141,15.4
142,15.43
143,15.48
144,15.61
145,15.7
146,15.88
147,15.95
148,15.93
149,15.78
150,15.77
151,15.87
152,16.0
153,16.13
154,16.31
155,16.41
156,16.6
157,16.61
158,16.55
159,16.58
160,16.7
161,16.75
162,16.8
163,16.69
164,16.73
165,16.86
166,17.07
167,17.22
168,17.23
169,17.21
170,17.16
171,17.22
172,17.26
173,17.32
174,17.37
175,17.38
176,17.36
177,17.57
178,17.67
179,17.54
180,17.43
181,17.53
182,17.54
183,17.45
184,17.66
185,17.52
186,17.63
187,17.65
188,17.67
189,17.67
190,17.77
191,17.93
192,18.2
193,18.13
194,18.0
195,17.94
196,17.95
197,18.23
198,18.5
199,18.72
200,18.87
201,18.88
202,18.85
203,18.9
204,19.04
205,19.4
206,19.53
207,19.66
208,19.89
209,19.93
210,19.98
211,20.04
212,20.14
213,20.2
214,20.43
215,20.54
216,20.63
217,20.81
218,20.84
219,20.91
220,20.77
221,20.67
222,20.68
223,20.68
224,20.59
225,20.69
226,20.61
227,20.64
228,20.75
229,20.47
230,20.42
231,20.43
232,20.46
233,20.45
234,20.41
235,20.63
236,20.66
237,20.91
238,21.13
239,20.77
240,20.4
241,20.02
242,19.89
243,19.96
244,20.3
245,20.59
246,20.64
247,20.79
248,20.78
249,21.07
250,21.28
251,21.58
252,21.81
253,22.05
254,22.27
255,22.16
256,22.42
257,22.6
258,22.62
259,22.62
260,22.75
261,22.9
262,22.89
263,22.91
264,23.05
265,22.92
266,22.97
267,23.26
268,23.14
269,23.19
270,23.22
271,23.28
272,23.3
273,23.24
274,23.17
275,23.3
276,23.36
277,23.23
278,23.35
279,23.12
280,23.41
281,23.37
282,23.23
283,23.36
284,23.36
285,23.3
286,23.19
287,23.2
288,23.16
289,23.15
290,23.13
291,23.04
292,23.19
293,23.2
294,23.26
295,23.16
296,23.17
297,23.14
298,23.0
299,23.05
300,23.19
301,23.07
302,23.15
303,22.96
304,23.03
305,23.02
306,23.0
307,22.86
308,22.79
309,22.52
310,22.2
311,21.98
312,21.88
313,21.54
314,21.57
315,21.35
316,21.06
317,20.98
318,20.79
319,20.69
320,20.44
321,20.37
322,20.39
323,20.2
324,20.1
325,19.91
326,19.76
327,19.65
328,19.55
329,19.24
330,19.14
331,19.04
332,18.85
333,18.77
334,18.57
335,18.42
336,18.4
337,18.26
338,18.12
339,17.97
340,17.92
341,17.69
342,17.7
343,17.58
344,17.47
345,17.37
346,17.34
347,17.18
348,16.99
349,16.97
350,16.76
351,16.71
352,16.64
353,16.47
354,16.4
355,16.28
356,16.2
357,16.06
358,15.86
359,15.69
360,15.43
361,15.16
362,14.91
363,14.69
364,14.5
365,14.28
366,14.0
367,13.74
368,13.49
369,13.31
370,13.11
371,12.85
372,12.56
373,12.32
374,12.19
375,12.01
376,11.81
377,11.6
378,11.31
379,11.09
380,10.94
381,10.76
382,10.58
383,10.37
384,10.2
385,10.01
386,9.83
387,9.66
388,9.49
389,9.36
390,9.21
391,9.05
392,8.89
393,8.74
394,8.61
395,8.48
396,8.35
397,8.22
398,8.09
399,7.98
400,7.86
401,7.76
402,7.65
403,7.58
404,7.51
405,7.44
406,7.35
407,7.25
408,7.16
409,7.09
410,7.03
411,6.93
412,6.84
413,6.77
414,6.72
415,6.64
416,6.59
417,6.57
418,6.53
419,6.55
420,6.68
421,6.84
422,7.03
423,7.3
424,7.54
425,7.77
426,8.05
427,8.32
428,8.55
429,8.75
430,8.97
431,9.22
432,9.47
433,9.67
434,9.8
435,9.93
436,10.1
437,10.26
438,10.37
439,10.45
440,10.43
441,10.05
442,9.23
443,8.49
444,8.16
445,8.17
446,8.21
447,8.14
448,7.94
449,7.65
450,7.4
451,7.11
452,6.92
453,6.72
454,6.53
455,6.4
456,6.28
457,6.07
458,5.86
459,5.72
460,5.62
461,5.48
462,5.31
463,5.18
464,5.08
465,4.98
466,4.87
467,4.75
468,4.65
469,4.54
470,4.45
471,4.36
472,4.27
473,4.2
474,4.14
475,4.08
476,4.01
477,3.97
478,3.93
479,3.9
480,3.87
481,3.86
482,3.86
483,3.89
484,3.92
485,3.92
486,3.87
487,3.85
488,3.79
489,3.71
490,3.65
491,3.62
492,3.59
493,3.6
494,3.63
495,3.64
496,3.68
497,3.73
498,3.79
499,3.88
500,3.99
501,4.1
502,4.24
503,4.38
504,4.54
505,4.73
506,4.94
507,5.09
508,5.01
509,4.54
510,4.02
511,3.5
512,3.04
513,2.64
514,2.31
515,2.06
516,1.89
517,1.72
518,1.56
519,1.43
520,1.33
521,1.21
522,0.97
523,0.55
524,0.22
525,0.11
526,0.13
527,0.37
528,0.72
529,0.98
530,1.18
531,1.37
532,1.47
533,1.34
534,1.16
535,1.15
536,1.3
537,1.37
538,1.32
539,1.24
540,1.25
541,1.21
542,0.98
543,0.67
544,0.52
545,0.44
546,0.35
547,0.29
548,0.35
549,0.55
550,0.79
551,1.19
552,2.21
553,4.02
554,6.4
555,8.48
556,10.57
557,12.57
558,14.56
559,16.25
560,17.72
561,19.21
562,20.73
563,22.07
564,23.33
565,24.67
566,25.94
567,27.03
