,0
0,0.62
1,0.82
2,1.93
3,3.17
4,4.24
5,5.13
6,5.76
7,6.26
8,6.63
9,6.98
10,7.36
11,7.64
12,7.96
13,8.2
14,8.3
15,8.47
16,8.6
17,8.83
18,9.02
19,9.19
20,9.33
21,9.47
22,9.59
23,9.73
24,9.9
25,10.05
26,10.18
27,10.31
28,10.49
29,10.61
30,10.79
31,10.91
32,11.0
33,11.11
34,11.24
35,11.43
36,11.56
37,11.67
38,11.84
39,12.0
40,12.09
41,12.25
42,12.4
43,12.58
44,12.71
45,12.84
46,12.98
47,13.13
48,13.34
49,13.49
50,13.62
51,13.79
52,13.94
53,14.1
54,14.34
55,14.59
56,14.75
57,14.84
58,15.04
59,15.19
60,15.39
61,15.57
62,15.86
63,16.15
64,16.28
65,16.4
66,16.65
67,16.93
68,17.14
69,17.34
70,17.57
71,17.78
72,17.93
73,18.16
74,18.35
75,18.5
76,18.65
77,18.79
78,19.0
79,19.11
80,19.21
81,19.44
82,19.64
83,19.85
84,19.97
85,20.11
86,20.24
87,20.49
88,20.67
89,20.85
90,20.98
91,21.13
92,21.38
93,21.43
94,21.48
95,21.78
96,21.97
97,22.04
98,22.19
99,22.41
100,22.56
101,22.64
102,22.89
103,23.08
104,23.18
105,23.4
106,23.6
107,23.65
108,23.8
109,23.99
110,24.26
111,24.32
112,24.39
113,24.14
114,23.68
115,23.24
116,22.93
117,22.58
118,22.37
119,22.14
120,22.0
121,21.95
122,21.76
123,21.58
124,21.43
125,21.35
126,21.05
127,20.91
128,20.81
129,20.8
130,20.8
131,20.7
132,20.6
133,20.43
134,20.29
135,20.16
136,20.1
137,19.94
138,19.93
139,19.83
140,19.72
141,19.67
142,19.62
143,19.47
144,19.42
145,19.4
146,19.31
147,19.17
148,19.09
149,19.05
150,19.0
151,18.88
152,18.8
153,18.73
154,18.64
155,18.59
156,18.61
157,18.53
158,18.48
159,18.39
160,18.32
161,18.32
162,18.19
163,18.14
164,18.05
165,18.03
166,17.95
167,17.8
168,17.8
169,17.79
170,17.66
171,17.62
172,17.52
173,17.5
174,17.42
175,17.35
176,17.31
177,17.24
178,17.17
179,17.06
180,16.95
181,16.85
182,16.8
183,16.71
184,16.67
185,16.58
186,16.49
187,16.43
188,16.3
189,16.22
190,16.14
191,16.08
192,15.98
193,15.87
194,15.78
195,15.68
196,15.57
197,15.46
198,15.4
199,15.34
200,15.23
201,15.22
202,15.13
203,15.03
204,14.92
205,14.81
206,14.76
207,14.68
208,14.62
209,14.56
210,14.46
211,14.34
212,14.26
213,14.27
214,14.24
215,14.19
216,14.15
217,14.07
218,14.01
219,14.01
220,14.01
221,13.96
222,14.0
223,14.12
224,14.2
225,14.04
226,13.9
227,13.94
228,13.89
229,13.83
230,13.81
231,13.82
232,13.8
233,13.71
234,13.64
235,13.61
236,13.57
237,13.54
238,13.45
239,13.36
240,13.33
241,13.28
242,13.23
243,13.19
244,13.13
245,13.09
246,13.03
247,12.98
248,12.91
249,12.83
250,12.76
251,12.67
252,12.61
253,12.53
254,12.46
255,12.4
256,12.35
257,12.3
258,12.2
259,12.13
260,12.08
261,12.04
262,11.94
263,11.83
264,11.76
265,11.7
266,11.62
267,11.52
268,11.47
269,11.4
270,11.28
271,11.2
272,11.13
273,11.07
274,11.01
275,10.94
276,10.86
277,10.84
278,10.78
279,10.72
280,10.67
281,10.61
282,10.55
283,10.53
284,10.49
285,10.44
286,10.38
287,10.34
288,10.29
289,10.28
290,10.3
291,10.31
292,10.35
293,10.41
294,10.52
295,10.45
296,10.36
297,10.34
298,10.25
299,10.13
300,10.03
301,9.93
302,9.91
303,9.83
304,9.66
305,9.55
306,9.46
307,9.38
308,9.25
309,9.16
310,9.06
311,8.98
312,8.86
313,8.55
314,7.59
315,6.13
316,4.41
317,2.59
318,0.98
319,1.78
320,4.89
321,6.41
322,7.51
323,8.84
324,10.21
325,10.91
326,11.48
327,11.97
328,12.43
329,12.69
330,12.95
331,13.16
332,13.58
333,14.13
334,14.7
335,15.36
336,15.96
337,16.64
338,17.32
339,17.94
340,18.7
341,19.53
342,20.45
343,21.34
344,22.29
345,23.11
346,23.71
347,24.4
348,24.91
349,25.51
350,26.07
351,26.71
352,27.32
353,27.95
354,28.56
355,29.29
356,29.99
357,30.69
358,31.5
359,32.37
360,33.0
361,33.79
362,34.08
363,34.71
364,35.31
365,35.79
366,35.96
367,36.27
368,36.66
369,37.35
370,37.74
371,37.73
372,37.99
373,38.18
374,38.48
375,38.81
376,39.05
377,39.16
378,39.51
379,39.73
380,39.98
