,0
0,14.93
1,14.68
2,14.47
3,14.21
4,14.06
5,13.93
6,13.68
7,13.55
8,13.32
9,13.22
10,13.06
11,12.9
12,12.74
13,12.56
14,12.36
15,12.13
16,11.99
17,11.86
18,11.67
19,11.48
20,11.31
21,11.19
22,11.0
23,10.86
24,10.72
25,10.58
26,10.4
27,10.3
28,10.15
29,9.95
30,9.85
31,9.7
32,9.57
33,9.45
34,9.31
35,9.13
36,8.51
37,7.44
38,6.33
39,5.29
40,4.17
41,2.97
42,1.81
43,0.76
44,0.69
45,1.75
46,2.95
47,4.03
48,4.93
49,5.69
50,6.18
51,6.59
52,6.97
53,7.33
54,7.66
55,7.9
56,8.12
57,8.25
58,8.39
59,8.57
60,8.81
61,8.97
62,9.16
63,9.3
64,9.45
65,9.58
66,9.71
67,9.88
68,10.0
69,10.16
70,10.29
71,10.44
72,10.62
73,10.76
74,10.9
75,11.0
76,11.11
77,11.27
78,11.39
79,11.55
80,11.67
81,11.85
82,11.95
83,12.1
84,12.23
85,12.38
86,12.54
87,12.68
88,12.83
89,12.97
90,13.12
91,13.31
92,13.45
93,13.62
94,13.79
95,13.96
96,14.13
97,14.33
98,14.57
99,14.81
100,14.92
101,15.04
102,15.23
103,15.4
104,15.58
105,15.85
106,16.12
107,16.3
108,16.5
109,16.66
110,16.86
111,17.18
112,17.4
113,17.61
114,17.77
115,17.95
116,18.16
117,18.34
118,18.55
119,18.69
120,18.74
121,18.96
122,19.17
123,19.31
124,19.42
125,19.6
126,19.73
127,19.94
128,20.18
129,20.29
130,20.41
131,20.63
132,20.88
133,21.1
134,21.2
135,21.33
136,21.48
137,21.58
138,21.79
139,21.94
140,22.08
141,22.27
142,22.35
143,22.54
144,22.7
145,23.0
146,23.1
147,23.17
148,23.36
149,23.52
150,23.61
151,23.67
152,23.93
153,24.06
154,24.22
155,24.35
156,24.18
157,23.54
158,23.01
159,22.73
160,22.6
161,22.45
162,22.39
163,22.23
164,22.12
165,21.9
166,21.75
167,21.53
168,21.31
169,21.1
170,21.01
171,20.9
172,20.86
173,20.77
174,20.68
175,20.57
176,20.37
177,20.29
178,20.25
179,20.1
180,19.95
181,19.92
182,19.82
183,19.73
184,19.62
185,19.57
186,19.45
187,19.38
188,19.24
189,19.19
190,19.12
191,19.07
192,18.92
193,18.89
194,18.8
195,18.7
196,18.65
197,18.58
198,18.5
199,18.49
200,18.41
201,18.36
202,18.23
203,18.17
204,18.12
205,18.06
206,18.01
207,17.94
208,17.9
209,17.85
210,17.8
211,17.67
212,17.62
213,17.53
214,17.45
215,17.44
216,17.38
217,17.28
218,17.23
219,17.2
220,17.1
221,17.05
222,17.01
223,16.89
224,16.8
225,16.75
226,16.69
227,16.58
228,16.47
229,16.45
230,16.4
231,16.29
232,16.19
233,16.07
234,16.01
235,15.93
236,15.85
237,15.79
238,15.7
239,15.58
240,15.49
241,15.44
242,15.38
243,15.27
244,15.19
245,15.08
246,15.07
247,15.06
248,15.05
249,14.92
250,14.84
251,14.77
252,14.61
253,14.56
254,14.52
255,14.49
256,14.48
257,14.38
258,14.28
259,14.23
260,14.21
261,14.21
262,14.17
263,14.12
264,14.05
265,13.98
266,13.97
267,14.04
268,14.14
269,14.11
270,13.97
271,13.91
272,13.86
273,13.81
274,13.77
275,13.74
276,13.73
277,13.68
278,13.59
279,13.48
280,13.47
281,13.47
282,13.39
283,13.31
284,13.25
285,13.21
