,x,y,z,MaximumInscribedSphereRadius,Blanking,CenterlineIds,TractIds,GroupIds
319,98.70522,-38.341377,-252.9619,5.372761214372847,0.0,34.0,6.0,123.0
320,97.91263,-40.320457,-256.71915,4.992896533399405,0.0,34.0,6.0,123.0
321,97.25629,-41.855236,-260.70938,4.913774748818891,0.0,34.0,6.0,123.0
322,96.73867,-43.835415,-264.468,4.774627527945948,0.0,34.0,6.0,123.0
323,99.114716,-45.870083,-273.1267,3.8496609636696926,0.0,34.0,8.0,102.0
324,101.03896,-46.653,-277.05255,3.5696286247476703,0.0,34.0,8.0,102.0
325,101.42662,-47.021683,-280.30115,3.464953398090436,0.0,34.0,10.0,104.0
326,101.82535,-47.256466,-286.0082,3.351268084201079,0.0,34.0,10.0,104.0
327,102.897545,-47.672985,-291.5656,3.7187998225621315,0.0,34.0,10.0,104.0
328,101.794205,-49.254925,-295.73807,2.8442515943724307,0.0,34.0,12.0,106.0
329,101.338486,-51.542816,-300.0504,2.4374785795152834,0.0,34.0,12.0,106.0
330,101.38751,-53.77969,-304.44186,2.328473918076548,0.0,34.0,12.0,106.0
331,101.67528,-56.099125,-308.7848,2.33160437134892,0.0,34.0,12.0,106.0
332,95.3555,-48.84172,-272.42084,3.5009807838438434,0.0,35.0,8.0,107.0
333,94.49453,-51.58468,-276.43002,3.0050372900627753,0.0,35.0,8.0,107.0
334,94.26167,-54.932556,-279.9882,3.0761334033013936,0.0,35.0,8.0,107.0
335,93.34091,-56.192673,-282.70074,2.9032579019831495,0.0,35.0,10.0,109.0
336,91.95698,-58.031357,-286.56836,2.6934129744325928,0.0,35.0,10.0,109.0
337,90.31599,-59.936428,-290.32855,2.723094307404003,0.0,35.0,10.0,109.0
338,89.17511,-62.960224,-293.53888,2.814827218611702,0.0,35.0,10.0,109.0
339,104.10466,-48.850407,-278.3161,2.2966341806324095,0.0,36.0,10.0,110.0
340,106.6027,-52.250793,-278.94662,2.096225274290421,0.0,36.0,10.0,110.0
341,109.44292,-55.391476,-279.41302,2.124874666251345,0.0,36.0,10.0,110.0
342,112.29431,-58.520554,-279.95276,2.123528404197494,0.0,36.0,10.0,110.0
343,95.6817,-57.903976,-280.8409,2.715010079860894,0.0,37.0,10.0,111.0
344,97.09756,-61.702724,-282.0258,1.9317504051149172,0.0,37.0,10.0,111.0
345,98.277565,-65.40934,-283.6708,1.579439164764383,0.0,37.0,10.0,111.0
346,99.98702,-69.043724,-285.06866,1.7111987023777844,0.0,37.0,10.0,111.0
347,109.963165,-41.988995,-248.65665,3.815597810290929,0.0,38.0,8.0,112.0
348,111.14068,-43.010536,-247.4402,3.5187979265520593,0.0,38.0,8.0,112.0
349,112.860756,-46.00419,-246.33852,2.820501331105806,0.0,38.0,10.0,114.0
350,114.608,-49.24733,-245.99417,2.0745269762205374,0.0,38.0,10.0,114.0
351,115.07676,-51.052917,-247.14111,2.1077328390976224,0.0,38.0,12.0,116.0
352,115.61535,-55.018257,-248.8968,1.6656008924445667,0.0,38.0,12.0,116.0
353,115.09206,-58.91729,-251.01147,1.5598698701075326,0.0,38.0,12.0,116.0
354,114.506744,-62.809364,-253.13483,1.5582063429986153,0.0,38.0,12.0,116.0
355,113.7541,-42.57907,-244.81293,2.8528251808506115,0.0,39.0,10.0,117.0
356,117.230125,-42.589508,-242.19415,2.166536843866577,0.0,39.0,10.0,117.0
357,121.110054,-43.660877,-240.47243,1.990467810022325,0.0,39.0,10.0,117.0
358,125.0283,-44.731045,-238.83542,1.9919368553555035,0.0,39.0,10.0,117.0
359,128.98175,-45.726166,-237.23135,1.978071650244411,0.0,39.0,10.0,117.0
360,92.895256,-47.84036,-266.10974,4.016201852119056,0.0,40.0,8.0,118.0
361,89.39581,-52.076042,-271.06253,3.203480664362574,0.0,40.0,8.0,118.0
362,89.000206,-55.067993,-271.96155,2.584983004813277,0.0,40.0,10.0,120.0
363,88.08156,-60.81753,-273.32022,2.2607318853901903,0.0,40.0,10.0,120.0
364,85.969574,-66.28343,-274.38843,2.1363772644231855,0.0,40.0,10.0,120.0
365,106.227646,-48.961937,-294.3599,2.7370607667329137,0.0,41.0,12.0,121.0
366,109.075424,-50.31981,-297.4599,2.0948657432398803,0.0,41.0,12.0,121.0
367,111.57025,-51.37237,-300.9633,1.5491633675664733,0.0,41.0,12.0,121.0
368,113.91908,-52.434483,-304.57846,1.503605909622849,0.0,41.0,12.0,121.0
369,116.280136,-53.480717,-308.19635,1.5116453133859709,0.0,41.0,12.0,121.0
370,116.16348,-50.974663,-245.26834,1.9239247516393685,0.0,42.0,12.0,122.0
371,119.363815,-54.46557,-243.30196,1.6680690715424351,0.0,42.0,12.0,122.0
372,122.4762,-57.645134,-240.49649,1.335415053981843,0.0,42.0,12.0,122.0
373,125.58345,-60.822056,-237.67328,1.3418989379031805,0.0,42.0,12.0,122.0
374,103.77253,-46.030087,-295.4487,2.9781776555738624,0.0,43.0,12.0,125.0
375,104.31427,-44.055553,-299.1759,2.1388995483784523,0.0,43.0,12.0,125.0
376,104.190475,-42.632732,-303.19788,2.0836953507556837,0.0,43.0,12.0,125.0
377,103.442055,-41.43923,-307.23804,2.1118249729212843,0.0,43.0,12.0,125.0
378,86.913956,-52.61831,-273.34262,2.6253180232990903,0.0,44.0,10.0,126.0
379,83.8461,-54.81288,-277.94623,2.1952313456999097,0.0,44.0,10.0,126.0
380,81.05602,-57.15053,-282.69797,2.214173467037451,0.0,44.0,10.0,126.0
381,100.47713,47.81148,-252.8244,3.6769493029110043,0.0,45.0,6.0,127.0
382,102.61434,48.759228,-253.10645,3.2690599851268436,0.0,45.0,6.0,127.0
383,106.03547,48.190723,-252.33142,3.0879352918134564,0.0,45.0,8.0,129.0
384,106.43943,47.943584,-252.31718,2.8403933007846667,0.0,45.0,8.0,129.0
385,109.07766,46.446983,-253.36047,2.220956293528698,0.0,45.0,10.0,131.0
386,110.54197,45.60154,-254.38914,2.292942926102424,0.0,45.0,10.0,131.0
387,112.705536,45.68446,-255.36133,1.975772500201313,0.0,45.0,12.0,133.0
388,116.76363,45.98175,-257.17096,1.3260816872548404,0.0,45.0,12.0,133.0
389,120.78831,46.287704,-259.04138,1.3220645362574293,0.0,45.0,12.0,133.0
390,124.820244,46.62289,-260.92407,1.3154790894311403,0.0,45.0,12.0,133.0
391,90.400856,44.71315,-252.11948,4.403244508277208,0.0,46.0,6.0,159.0
392,86.95749,46.92838,-253.50597,3.952041468339091,0.0,46.0,6.0,159.0
393,83.662384,49.668514,-253.9426,3.9908047498023205,0.0,46.0,6.0,159.0
394,80.69679,52.762566,-253.66516,3.609187558366161,0.0,46.0,6.0,159.0
395,74.185326,54.749954,-254.01952,2.7731732478246967,0.0,46.0,8.0,134.0
396,69.65904,55.460495,-254.53677,2.4491794492134327,0.0,46.0,8.0,134.0
397,65.21676,56.35885,-255.4321,2.6365746561515433,0.0,46.0,8.0,134.0
398,60.99882,57.19636,-257.02048,2.867427844691605,0.0,46.0,8.0,134.0
399,58.17861,58.427513,-256.43423,2.628903029094422,0.0,46.0,10.0,136.0
400,53.95343,59.609997,-256.61206,2.4439301807275373,0.0,46.0,10.0,136.0
401,49.739902,60.647736,-257.27026,2.404459990971563,0.0,46.0,10.0,136.0
402,47.967556,62.451374,-257.6205,2.1131783828417534,0.0,46.0,12.0,138.0
403,44.840187,65.680305,-257.83167,1.883418264072172,0.0,46.0,12.0,138.0
404,41.618595,68.81734,-257.36893,1.9281108087055854,0.0,46.0,12.0,138.0
405,38.41469,72.00218,-257.06903,1.9028845023663372,0.0,46.0,12.0,138.0
406,80.01004,58.221775,-252.92456,3.099059702999574,0.0,47.0,8.0,139.0
407,79.65257,63.20226,-251.97264,2.61906513225745,0.0,47.0,8.0,139.0
408,79.94851,68.06415,-250.5589,2.454496557720524,0.0,47.0,8.0,139.0
409,77.88553,70.302986,-249.41087,2.0352440488191204,0.0,47.0,10.0,141.0
410,74.72539,74.48153,-248.28836,1.6721276072784108,0.0,47.0,10.0,141.0
411,71.24782,78.54502,-247.7008,1.659030199033034,0.0,47.0,10.0,141.0
412,67.768906,82.55436,-246.87372,1.6507460430341676,0.0,47.0,10.0,141.0
413,111.03486,43.64546,-255.55275,2.097073561687531,0.0,48.0,12.0,142.0
414,110.654755,38.940033,-257.75623,1.9605161033755665,0.0,48.0,12.0,142.0
415,110.1836,34.265648,-260.01617,1.9580244650342562,0.0,48.0,12.0,142.0
416,104.69053,51.960472,-252.72586,2.9793875805426167,0.0,49.0,8.0,151.0
417,107.47644,56.085274,-252.4017,2.737963857170179,0.0,49.0,8.0,151.0
418,110.94267,59.464485,-253.24342,2.589589162546179,0.0,49.0,8.0,151.0
419,114.5538,62.596382,-254.38565,2.2577255495150603,0.0,49.0,8.0,151.0
420,118.54875,65.307915,-254.09947,2.2219270634483603,0.0,49.0,10.0,143.0
421,121.995514,67.439316,-253.77786,1.5817881391720219,0.0,49.0,10.0,143.0
422,125.09092,69.83422,-252.58742,1.388482732996908,0.0,49.0,10.0,143.0
423,128.32542,72.13111,-251.56035,1.4149008438223207,0.0,49.0,10.0,143.0
424,131.52454,74.472565,-250.51927,1.411551791581775,0.0,49.0,10.0,143.0
425,75.2296,57.65129,-254.7401,2.8495571780228968,0.0,50.0,8.0,144.0
426,72.10374,60.67652,-256.37643,2.655748772941628,0.0,50.0,8.0,144.0
427,68.832756,63.370457,-258.31555,2.6206835884989363,0.0,50.0,8.0,144.0
428,66.09074,66.19812,-260.7265,2.542809046220544,0.0,50.0,8.0,144.0
429,64.57382,68.38454,-260.85327,2.269941409133205,0.0,50.0,10.0,146.0
430,61.60287,74.0313,-262.46112,2.092416705243749,0.0,50.0,10.0,146.0
431,60.01952,75.13786,-263.2633,1.8074768529227032,0.0,50.0,12.0,148.0
432,55.71969,78.14033,-265.15186,1.5848561912693508,0.0,50.0,12.0,148.0
433,51.360752,81.02331,-267.1049,1.5953614699635266,0.0,50.0,12.0,148.0
434,64.808044,66.99211,-263.0026,2.1397232460528546,0.0,51.0,10.0,149.0
435,61.498726,68.97914,-266.13885,1.6167312541325507,0.0,51.0,10.0,149.0
436,58.11874,71.07885,-269.19507,1.5612550589123986,0.0,51.0,10.0,149.0
437,54.775234,73.053055,-272.3783,1.5474364335914852,0.0,51.0,10.0,149.0
438,108.146774,46.684277,-250.19456,2.3648637871110383,0.0,52.0,10.0,150.0
439,111.65362,45.48411,-246.16344,2.048006538828381,0.0,52.0,10.0,150.0
440,115.16277,44.184105,-242.15727,2.0522808256974203,0.0,52.0,10.0,150.0
441,117.11705,66.35524,-252.27512,1.648587342830037,0.0,53.0,10.0,153.0
442,115.2966,69.58692,-248.14482,1.4166227940661986,0.0,53.0,10.0,153.0
443,113.08327,72.571465,-243.96414,1.4127735447812144,0.0,53.0,10.0,153.0
444,116.52329,64.68846,-256.5136,1.9357202507123925,0.0,54.0,10.0,154.0
445,118.559746,67.189224,-259.95728,1.8903138662336891,0.0,54.0,10.0,154.0
446,120.08028,69.923645,-263.4838,1.9840580805255201,0.0,54.0,10.0,154.0
447,121.62843,72.727715,-266.95908,1.9630577123677855,0.0,54.0,10.0,154.0
448,80.57203,70.50679,-249.87134,2.3759401155930453,0.0,55.0,10.0,155.0
449,80.706924,70.75873,-249.73816,2.340240121360846,0.0,55.0,10.0,155.0
450,82.227066,72.65469,-248.90308,2.1718521074728807,0.0,55.0,12.0,157.0
451,83.99851,76.103584,-247.349,1.6408173510805066,0.0,55.0,12.0,157.0
452,85.55908,79.52555,-245.50288,1.7579248556255394,0.0,55.0,12.0,157.0
453,87.08178,83.00017,-243.72957,1.7269618747836566,0.0,55.0,12.0,157.0
454,88.65735,86.484955,-242.00871,1.736439138843757,0.0,55.0,12.0,157.0
455,47.213146,60.107796,-257.30698,2.0902986708521563,0.0,56.0,12.0,158.0
456,41.44679,58.484245,-257.40216,2.082152019627045,0.0,56.0,12.0,158.0
457,35.725403,56.691578,-257.6547,2.0737573469239288,0.0,56.0,12.0,158.0
458,59.04319,57.399323,-259.39777,2.8076546867489998,0.0,57.0,10.0,161.0
459,55.321564,57.53805,-262.52078,2.2107924285697154,0.0,57.0,10.0,161.0
460,51.526592,56.97577,-265.57358,2.1235906861241074,0.0,57.0,10.0,161.0
461,47.71445,56.494133,-268.6155,2.1151330608271097,0.0,57.0,10.0,161.0
462,80.10169,73.227844,-249.8005,1.9212621756759316,0.0,58.0,12.0,162.0
463,79.12429,77.68747,-250.05513,1.2590156045270111,0.0,58.0,12.0,162.0
464,78.36346,82.22946,-250.0105,1.2401334160730677,0.0,58.0,12.0,162.0
465,77.59067,86.77176,-249.84853,1.2520320415968336,0.0,58.0,12.0,162.0
466,61.359123,76.20244,-262.06003,1.6564628811434772,0.0,59.0,12.0,163.0
467,61.01746,81.822556,-260.61606,1.3220424726500772,0.0,59.0,12.0,163.0
468,60.56681,87.509094,-259.39844,1.3009287031971686,0.0,59.0,12.0,163.0
469,101.045685,36.19638,-218.14667,5.356864373623445,0.0,60.0,4.0,164.0
470,101.72858,41.72587,-217.0153,4.5533434819582075,0.0,60.0,4.0,164.0
471,101.63281,46.946743,-214.92436,4.632458400758712,0.0,60.0,4.0,164.0
472,98.59273,51.761166,-214.62387,4.141439980776417,0.0,60.0,6.0,166.0
473,96.16344,55.073177,-213.41226,3.5916010401335674,0.0,60.0,6.0,166.0
474,94.10551,58.384384,-211.6743,3.5595973930149407,0.0,60.0,6.0,166.0
475,91.20912,59.948975,-210.4381,3.5935312735229505,0.0,60.0,8.0,168.0
476,91.00572,60.045944,-210.24149,3.5886993992040126,0.0,60.0,8.0,168.0
477,88.183685,62.075512,-211.0444,3.17957468318178,0.0,60.0,10.0,170.0
478,82.422935,66.008125,-213.05127,2.8863719297272645,0.0,60.0,10.0,170.0
479,79.64186,66.57767,-213.53201,2.6263846051619146,0.0,60.0,12.0,172.0
480,75.10095,68.0862,-214.3285,2.3612540926791947,0.0,60.0,12.0,172.0
481,70.52668,69.52476,-214.95963,2.4378713955593327,0.0,60.0,12.0,172.0
482,103.61932,50.047955,-211.59303,4.206215077430491,0.0,61.0,6.0,173.0
483,104.37375,50.90285,-210.68864,4.043300681352161,0.0,61.0,6.0,173.0
484,107.494644,53.330986,-209.5811,3.342111304552807,0.0,61.0,8.0,175.0
485,109.896614,54.74408,-208.74431,3.1118051147646497,0.0,61.0,8.0,175.0
486,112.666725,54.67037,-207.29343,2.969466631580268,0.0,61.0,10.0,177.0
487,117.9747,54.82242,-203.98523,2.540751706888013,0.0,61.0,10.0,177.0
488,120.053764,53.485867,-202.75688,2.1133397605325377,0.0,61.0,12.0,179.0
489,123.10257,51.18542,-201.42195,1.8648108496126636,0.0,61.0,12.0,179.0
490,126.17073,48.96225,-199.99736,1.842926254759968,0.0,61.0,12.0,179.0
491,129.23125,46.707985,-198.594,1.8441249701253817,0.0,61.0,12.0,179.0
492,105.38166,51.467045,-206.6036,3.018562159394371,0.0,62.0,8.0,180.0
493,106.34072,52.22521,-200.67938,2.6754397907691865,0.0,62.0,8.0,180.0
494,106.339325,54.193653,-198.61009,2.576411992488821,0.0,62.0,10.0,182.0
495,107.12814,56.785564,-194.2339,2.5550339675920695,0.0,62.0,10.0,182.0
496,108.2419,58.587936,-189.55263,2.3759994703573155,0.0,62.0,10.0,182.0
497,109.51282,60.331566,-184.88254,2.3668591635264034,0.0,62.0,10.0,182.0
498,111.54341,57.578552,-208.05327,2.491707967547325,0.0,63.0,10.0,183.0
499,113.119354,61.39215,-206.88863,2.630330475228557,0.0,63.0,10.0,183.0
500,115.21355,65.04471,-206.20424,2.3304177561053177,0.0,63.0,10.0,183.0
501,116.10183,67.39289,-206.7334,2.1561395802764514,0.0,63.0,12.0,185.0
502,117.47268,71.30974,-206.9165,2.2460668270351936,0.0,63.0,12.0,185.0
503,119.56034,74.91839,-206.7398,1.910437207031033,0.0,63.0,12.0,185.0
504,121.3264,78.68585,-206.4675,1.9324471760427584,0.0,63.0,12.0,185.0
505,123.11845,82.46133,-206.19554,1.9392579002970018,0.0,63.0,12.0,185.0
506,116.508675,66.44264,-204.56735,2.188368390340813,0.0,64.0,12.0,186.0
507,119.44486,69.89258,-201.73123,1.7049241851196104,0.0,64.0,12.0,186.0
508,122.25321,73.560265,-198.9908,1.5503545018497191,0.0,64.0,12.0,186.0
509,125.057915,77.257286,-196.28864,1.5532425512367871,0.0,64.0,12.0,186.0
510,94.408264,62.16125,-210.34354,2.800628494749971,0.0,65.0,8.0,187.0
511,95.73527,67.0403,-208.92009,2.207592259167134,0.0,65.0,8.0,187.0
512,97.83072,71.72031,-207.66249,2.0941352123406394,0.0,65.0,8.0,187.0
513,99.84611,76.37252,-206.14955,2.085661775673646,0.0,65.0,8.0,187.0
514,88.784225,60.526237,-207.15503,2.851066693034239,0.0,66.0,10.0,188.0
515,85.582535,61.00639,-204.4089,2.7639203962902483,0.0,66.0,10.0,188.0
516,83.26785,60.71131,-203.07628,2.8498901924587465,0.0,66.0,12.0,190.0
517,82.6395,60.73482,-202.73915,2.7379383149228484,0.0,66.0,12.0,190.0
518,79.571175,60.6391,-202.06293,2.4827066002388762,0.0,66.0,14.0,192.0
519,75.387505,60.26186,-201.75458,2.1312733897121316,0.0,66.0,14.0,192.0
520,71.26541,59.404587,-201.56995,1.8923392603237699,0.0,66.0,14.0,192.0
521,82.081505,60.30269,-199.99316,2.3390135143048125,0.0,67.0,14.0,193.0
522,82.0193,59.865448,-194.74773,2.0863315464179832,0.0,67.0,14.0,193.0
523,81.71004,59.133743,-189.53394,1.9974103954609321,0.0,67.0,14.0,193.0
524,81.16685,58.380203,-184.31984,1.9918052070621415,0.0,67.0,14.0,193.0
525,81.52657,68.9005,-212.95132,2.3176299064127686,0.0,68.0,12.0,194.0
526,80.23389,72.70974,-212.4203,1.8232461005500529,0.0,68.0,12.0,194.0
527,79.053734,76.57742,-211.92514,1.4897874499838049,0.0,68.0,12.0,194.0
528,77.74895,80.41751,-211.46725,1.525335675211365,0.0,68.0,12.0,194.0
529,106.97152,51.524483,-197.96841,2.3525632741366684,0.0,69.0,10.0,195.0
530,108.7152,50.256977,-193.24318,1.8998522361507164,0.0,69.0,10.0,195.0
531,111.38002,49.37858,-188.76797,1.8866739328549131,0.0,69.0,10.0,195.0
532,113.99046,48.55578,-184.24033,1.8900117259557299,0.0,69.0,10.0,195.0
533,84.73186,63.193287,-202.07791,2.2229578762942466,0.0,70.0,12.0,196.0
534,83.80025,66.98774,-198.8401,1.5963613500357088,0.0,70.0,12.0,196.0
535,83.471565,70.88509,-195.56973,1.4992373028000963,0.0,70.0,12.0,196.0
536,83.07955,74.77576,-192.29378,1.4982805685084755,0.0,70.0,12.0,196.0
537,120.14162,56.128365,-203.03229,2.1294160952926102,0.0,71.0,12.0,197.0
538,124.00052,58.463577,-201.33978,1.7179736488370323,0.0,71.0,12.0,197.0
539,127.67182,60.61339,-199.15009,1.7004778203115767,0.0,71.0,12.0,197.0
540,131.16238,61.746117,-196.04457,1.4331677521074948,0.0,71.0,12.0,197.0
541,134.6544,62.965603,-192.93478,1.4851462390158179,0.0,71.0,12.0,197.0
542,138.20345,64.08454,-189.84836,1.4928985472607301,0.0,71.0,12.0,197.0
543,100.764984,13.631254,-197.679,8.693055019788721,0.0,6.6666665,1.3333334,20.0
544,97.06045,-29.232492,-240.61076,6.162824401379299,0.0,11.0,3.3333333,34.333332
545,90.55459,-40.123398,-236.24062,4.731072135570049,0.0,4.0,5.3333335,15.333333
546,92.92852,-46.138123,-222.56671,4.404656289944039,0.0,1.0,7.5,12.0
547,83.26758,-45.375954,-214.86115,3.175247459323965,0.0,2.25,9.5,16.75
548,80.30517,-42.468845,-206.17348,2.393971278065675,0.0,2.6666667,11.333333,17.333334
549,102.88444,-46.755882,-207.1624,2.7086949503017728,0.0,1.3333334,9.333333,15.333333
550,112.86463,-50.64056,-200.35774,1.863451363932927,0.0,3.0,11.333333,20.333334
551,104.50097,-46.096996,-199.61382,2.819094796573294,0.0,3.3333333,11.333333,21.333334
552,97.5457,-56.28269,-216.89731,2.523271175121791,0.0,5.3333335,9.333333,25.333334
553,104.9756,-46.3671,-195.49995,2.1397615989447667,0.0,7.0,13.333333,28.333334
554,99.0462,-59.682915,-216.76482,2.3448491593450984,0.0,10.333333,11.333333,33.666668
555,82.22268,-49.56869,-239.39883,3.5484186444454826,0.0,12.333333,7.3333335,39.666668
556,77.2924,-55.185654,-237.36984,3.3374482990885146,0.0,13.333333,9.333333,42.666668
557,65.167435,-57.405685,-237.79932,2.35696136706572,0.0,13.0,11.333333,43.666668
558,58.635235,-53.490692,-236.86848,2.2755643100126406,0.0,14.333333,13.333333,47.666668
559,72.10599,-55.011547,-251.33652,2.789602188359054,0.0,13.333333,9.333333,46.666668
560,77.03404,-64.117485,-235.63539,2.3653944489108,0.0,16.333334,11.333333,51.666668
561,77.70983,-70.379585,-231.66122,2.087009598290601,0.0,17.333334,13.333333,54.666668
562,99.15105,31.262619,-220.55576,7.31885902766988,0.0,33.333332,3.3333333,94.0
563,96.14996,43.689137,-250.77681,5.807270431950779,0.0,32.75,5.5,102.0
564,94.03346,49.63471,-263.2844,4.143001547200675,0.0,20.333334,7.3333335,64.333336
565,82.84417,49.098232,-278.38184,1.7322064078684403,0.0,21.666666,9.333333,72.0
566,94.003296,53.743248,-270.31412,4.847685505483465,0.0,22.5,9.5,73.75
567,94.97628,60.51931,-283.68976,3.0724293639499805,0.0,21.666666,11.333333,72.0
568,98.03376,68.62135,-285.68607,2.5458341034452623,0.0,23.333334,13.333333,77.666664
569,89.98957,63.77964,-276.5694,2.992814442964063,0.0,25.0,11.333333,80.666664
570,81.78386,73.11538,-285.12457,2.733061360601145,0.0,25.333334,13.333333,82.666664
571,96.36054,61.699654,-294.52783,2.8706720336230966,0.0,23.333334,13.333333,80.333336
572,95.290565,72.96817,-305.38678,2.391704500641498,0.0,25.0,15.333333,84.666664
573,96.92716,61.112095,-313.75873,2.5944278574029527,0.0,25.0,15.333333,86.0
574,102.05333,49.790398,-280.4937,2.0764767802603754,0.0,27.333334,11.333333,89.666664
575,100.38263,-36.51935,-249.8175,5.386751055852865,0.0,33.333332,5.3333335,106.333336
576,108.29548,-40.409172,-250.00987,4.105122924130918,0.0,34.666668,7.3333335,104.0
577,96.82405,-45.574238,-268.24603,4.622816251572054,0.0,35.75,7.5,112.5
578,101.5656,-47.05805,-278.20743,3.5696286247476703,0.0,34.666668,9.333333,105.333336
579,103.24679,-47.78873,-292.87445,3.7187998225621315,0.0,38.0,11.5,114.0
580,94.34035,-55.878048,-280.83557,3.0761334033013936,0.0,35.666668,9.333333,109.0
581,111.94316,-43.740467,-246.79857,3.5187979265520593,0.0,38.333332,9.333333,114.333336
582,115.06377,-50.085323,-246.1342,2.0745269762205374,0.0,39.333332,11.333333,117.333336
583,88.791794,-52.80181,-271.7269,3.203480664362574,0.0,41.333332,9.333333,121.333336
584,103.9597,49.03597,-252.81433,3.2690599851268436,0.0,46.333332,7.3333335,135.66667
585,107.2403,47.431545,-252.07848,2.8403933007846667,0.0,47.333332,9.333333,136.66667
586,111.117775,45.152405,-254.87267,2.292942926102424,0.0,46.0,11.333333,135.33333
587,77.849495,54.88818,-253.73378,3.0912872795614144,0.0,47.25,7.5,144.0
588,59.904736,57.513195,-257.48087,2.867427844691605,0.0,49.666668,9.333333,143.66667
589,48.828068,60.9217,-257.3532,2.404459990971563,0.0,49.333332,11.333333,144.0
590,79.91213,69.13364,-250.19704,2.454496557720524,0.0,49.666668,9.333333,145.0
591,116.403786,64.36821,-254.37364,2.2577255495150603,0.0,51.25,9.5,150.25
592,65.47882,66.86422,-261.22153,2.542809046220544,0.0,50.333332,9.333333,146.33333
593,61.19667,74.69693,-262.56683,2.092416705243749,0.0,53.0,11.333333,152.33333
594,80.95543,71.66778,-249.55144,2.340240121360846,0.0,56.0,11.333333,158.0
595,101.77981,48.61273,-213.83997,4.632458400758712,0.0,60.333332,5.3333335,167.66667
596,93.078384,59.380745,-211.07233,3.5595973930149407,0.0,61.666668,7.3333335,173.66667
597,89.93052,60.609596,-209.8498,3.5886993992040126,0.0,62.0,9.333333,175.33333
598,81.56186,66.706535,-213.15099,2.8863719297272645,0.0,62.666668,11.333333,178.66667
599,105.370575,51.65309,-209.90594,4.043300681352161,0.0,61.333332,7.3333335,176.0
600,110.91572,55.242542,-208.24185,3.1118051147646497,0.0,61.666668,9.333333,178.33333
601,118.82361,54.8203,-203.5496,2.540751706888013,0.0,64.333336,11.333333,184.33333
602,106.4725,52.572952,-199.59167,2.6754397907691865,0.0,64.333336,9.333333,185.66667
603,115.71758,65.903854,-205.94183,2.3304177561053177,0.0,63.333332,11.333333,184.66667
604,84.58752,61.145855,-203.62242,2.7639203962902483,0.0,67.333336,11.333333,191.33333
605,81.84029,60.62733,-202.04086,2.7379383149228484,0.0,66.333336,13.333333,191.66667
