,0
0,9.03
1,9.19
2,9.38
3,9.61
4,9.72
5,9.91
6,10.13
7,10.35
8,10.57
9,10.76
10,10.98
11,11.13
12,11.21
13,11.41
14,11.6
15,11.73
16,11.9
17,12.07
18,12.22
19,12.46
20,12.7
21,13.0
22,13.21
23,13.41
24,13.65
25,13.89
26,14.06
27,14.23
28,14.5
29,14.72
30,14.96
31,15.22
32,15.33
33,15.51
34,15.65
35,15.83
36,15.98
37,16.19
38,16.39
39,16.47
40,16.45
41,16.51
42,16.41
43,16.42
44,16.64
45,16.88
46,16.93
47,16.94
48,17.01
49,17.08
50,17.2
51,17.45
52,17.59
53,17.61
54,17.79
55,17.99
56,18.2
57,18.48
58,18.69
59,18.54
60,18.17
61,17.99
62,17.96
63,17.72
64,17.48
65,17.33
66,17.12
67,16.89
68,16.77
69,16.66
70,16.51
71,16.4
72,16.29
73,16.15
74,16.04
75,15.94
76,15.77
77,15.71
78,15.62
79,15.48
80,15.35
81,15.27
82,15.23
83,14.96
84,14.85
85,14.82
86,14.71
87,14.6
88,14.51
89,14.44
90,14.4
91,14.32
92,14.22
93,14.12
94,14.08
95,14.02
96,13.93
97,13.83
98,13.81
99,13.76
100,13.72
101,13.63
102,13.62
103,13.69
104,13.82
105,13.85
106,13.86
107,13.83
108,13.7
109,13.47
110,13.37
111,13.39
112,13.37
113,13.2
114,13.05
115,12.98
116,12.84
117,12.76
118,12.69
119,12.61
120,12.52
121,12.4
122,12.24
123,12.14
124,12.07
125,12.0
126,11.87
127,11.74
128,11.64
129,11.55
130,11.45
131,11.37
132,11.32
133,11.22
134,11.09
135,11.02
136,10.96
137,10.86
138,10.75
139,10.62
140,10.58
141,10.65
142,10.58
143,10.46
144,10.4
145,10.27
146,10.14
147,10.1
148,10.06
149,9.98
150,9.9
151,9.79
152,9.7
153,9.68
154,9.62
155,9.53
156,9.45
157,9.42
158,9.37
159,9.26
160,9.19
161,9.15
162,9.09
163,9.03
164,8.97
165,8.92
166,8.87
167,8.79
168,8.72
169,8.69
170,8.66
171,8.59
172,8.49
173,8.43
174,8.41
175,8.36
176,8.28
177,8.23
178,8.2
179,8.14
180,8.08
181,8.04
182,8.01
183,7.95
184,7.86
185,7.82
186,7.76
187,7.74
188,7.66
189,7.6
190,7.55
191,7.53
192,7.48
193,7.41
194,7.36
195,7.32
196,7.27
197,7.22
198,7.16
199,7.14
200,7.09
201,7.03
202,6.98
203,6.95
204,6.93
205,6.87
206,6.81
207,6.77
208,6.74
209,6.69
210,6.67
211,6.64
212,6.62
213,6.59
214,6.55
215,6.5
216,6.48
217,6.45
218,6.43
219,6.41
220,6.41
221,6.4
222,6.39
223,6.37
224,6.37
225,6.34
226,6.34
227,6.33
228,6.33
229,6.3
230,6.29
231,6.29
232,6.29
233,6.28
234,6.26
235,6.24
236,6.25
237,6.27
238,6.28
239,6.25
240,6.27
241,6.29
242,6.31
243,6.29
244,6.3
245,6.32
246,6.33
247,6.35
248,6.39
249,6.42
250,6.47
251,6.5
252,6.55
253,6.59
254,6.67
255,6.73
256,6.79
257,6.82
258,6.9
259,6.84
260,6.35
261,5.61
262,4.83
263,4.07
264,3.53
265,3.12
266,2.7
267,2.05
268,1.22
269,0.47
270,0.19
271,0.19
272,0.24
273,0.31
274,0.37
275,0.71
276,1.29
277,1.97
278,2.83
279,3.75
280,4.53
281,5.53
282,6.77
283,8.1
284,9.31
285,10.35
286,11.25
287,12.01
288,12.29
289,11.92
290,11.89
291,12.52
292,12.84
293,13.02
294,13.44
295,13.73
296,13.97
297,14.17
298,14.49
299,14.92
300,15.43
301,16.09
302,16.82
303,17.59
304,18.34
305,19.04
306,19.57
307,19.99
308,20.45
309,21.25
310,21.85
311,22.7
312,23.25
313,24.0
314,24.91
315,25.46
316,25.99
317,26.58
318,27.31
319,27.77
320,28.48
321,29.12
322,29.83
323,30.35
324,30.78
325,31.25
326,31.68
327,32.12
328,32.31
329,32.74
330,33.19
331,33.22
332,33.49
333,33.65
334,33.95
335,34.21
336,34.57
337,34.67
338,34.87
339,35.18
340,35.37
341,35.25
342,35.36
343,35.49
344,35.72
345,35.87
346,35.61
347,34.62
348,33.89
349,33.25
350,32.48
351,31.97
352,31.25
353,30.56
354,29.77
355,29.13
356,28.64
357,28.06
358,27.7
359,27.16
360,26.63
361,26.14
362,25.54
363,24.91
364,24.38
365,24.09
366,23.6
367,23.27
368,22.78
369,22.36
370,21.96
371,21.55
372,21.2
373,20.64
374,20.36
375,20.15
376,19.75
377,19.41
378,19.08
379,18.76
380,18.45
381,18.1
382,17.82
383,17.55
384,17.21
385,16.94
386,16.6
387,16.36
388,16.07
389,15.81
390,15.53
391,15.25
392,15.03
393,14.8
394,14.49
395,14.2
396,13.95
397,13.72
398,13.48
399,13.22
400,13.02
401,12.8
402,12.61
403,12.31
404,12.09
405,11.95
406,11.64
407,11.45
408,11.26
409,11.1
410,10.87
411,10.67
412,10.38
413,10.18
414,10.05
415,9.86
416,9.66
417,9.47
418,9.32
419,9.12
420,8.92
421,8.77
422,8.63
423,8.49
424,8.3
425,8.13
426,7.99
427,7.87
428,7.68
429,7.54
430,7.38
431,7.23
432,7.09
433,6.97
434,6.86
435,6.79
436,6.64
437,6.53
438,6.44
439,6.36
440,6.25
441,6.16
442,6.08
443,6.02
444,5.91
445,5.81
446,5.74
447,5.66
448,5.55
449,5.49
450,5.37
451,5.3
452,5.23
453,5.13
454,5.04
455,4.96
456,4.88
457,4.81
458,4.73
459,4.66
460,4.59
461,4.51
462,4.42
463,4.35
464,4.29
465,4.24
466,4.16
467,4.08
468,4.02
469,3.97
470,3.91
471,3.83
472,3.77
473,3.72
474,3.65
475,3.59
476,3.54
477,3.5
478,3.45
479,3.37
480,3.31
481,3.27
482,3.22
483,3.16
484,3.11
485,3.07
486,3.03
487,2.98
488,2.92
489,2.89
490,2.85
491,2.8
492,2.72
493,2.67
494,2.65
495,2.6
496,2.54
497,2.5
498,2.47
499,2.44
500,2.38
501,2.33
502,2.31
503,2.27
504,2.22
505,2.18
506,2.15
507,2.11
508,2.05
509,2.0
510,1.97
511,1.94
512,1.9
513,1.83
514,1.8
515,1.77
516,1.74
517,1.7
518,1.67
519,1.65
520,1.61
521,1.57
522,1.53
523,1.51
524,1.48
525,1.43
526,1.38
527,1.36
528,1.33
529,1.29
530,1.27
531,1.25
532,1.22
533,1.19
534,1.16
535,1.14
536,1.12
537,1.09
538,1.05
539,1.04
540,1.02
541,0.99
542,0.95
543,0.93
544,0.92
545,0.9
546,0.87
547,0.85
548,0.84
549,0.82
550,0.8
551,0.78
552,0.76
553,0.72
554,0.68
555,0.65
556,0.64
557,0.63
558,0.6
559,0.58
560,0.57
561,0.57
562,0.55
563,0.52
564,0.51
565,0.5
566,0.48
567,0.46
568,0.44
569,0.43
570,0.42
571,0.4
572,0.36
573,0.34
574,0.33
575,0.32
576,0.29
577,0.28
578,0.28
579,0.27
580,0.25
581,0.24
582,0.23
583,0.23
584,0.22
585,0.22
586,0.2
587,0.2
588,0.19
589,0.18
590,0.17
591,0.17
592,0.16
593,0.15
594,0.14
595,0.14
596,0.14
597,0.14
598,0.13
599,0.12
600,0.12
601,0.12
602,0.11
603,0.11
604,0.11
605,0.11
606,0.11
607,0.1
608,0.1
609,0.1
610,0.1
611,0.1
612,0.1
613,0.09
614,0.09
615,0.08
616,0.08
617,0.09
618,0.08
619,0.08
620,0.08
621,0.08
622,0.08
623,0.08
624,0.08
625,0.08
626,0.07
627,0.07
628,0.07
629,0.07
630,0.07
631,0.07
632,0.06
633,0.06
634,0.06
635,0.06
636,0.06
637,0.05
638,0.05
639,0.06
640,0.05
641,0.06
642,0.05
643,0.06
644,0.05
645,0.05
646,0.05
647,0.05
648,0.04
649,0.05
650,0.05
651,0.05
652,0.05
653,0.05
654,0.05
655,0.04
656,0.05
657,0.05
658,0.04
659,0.04
660,0.04
661,0.05
662,0.04
663,0.04
664,0.04
665,0.04
666,0.04
667,0.04
668,0.04
669,0.04
670,0.04
671,0.04
672,0.04
673,0.04
674,0.04
675,0.04
676,0.04
677,0.04
678,0.04
679,0.04
680,0.03
681,0.04
682,0.03
683,0.03
684,0.03
685,0.03
686,0.03
687,0.03
688,0.04
689,0.04
690,0.03
691,0.03
692,0.03
693,0.03
694,0.03
695,0.03
696,0.03
697,0.03
698,0.03
699,0.03
700,0.03
701,0.03
702,0.03
703,0.03
704,0.03
705,0.03
706,0.03
707,0.03
708,0.03
709,0.03
710,0.03
711,0.03
712,0.03
713,0.03
714,0.03
715,0.03
716,0.02
