,0
0,16.41
1,16.44
2,16.6
3,16.78
4,16.98
5,17.01
6,16.99
7,17.02
8,17.05
9,17.2
10,17.37
11,17.56
12,17.71
13,17.83
14,18.05
15,18.23
16,18.49
17,18.72
18,18.46
19,18.09
20,17.95
21,17.91
22,17.64
23,17.41
24,17.27
25,17.14
26,16.89
27,16.73
28,16.65
29,16.51
30,16.32
31,16.16
32,16.12
33,16.13
34,15.86
35,15.72
36,15.59
37,15.52
38,15.46
39,15.29
40,15.22
41,15.08
42,15.02
43,14.94
44,14.83
45,14.73
46,14.68
47,14.6
48,14.53
49,14.39
50,14.32
51,14.25
52,14.19
53,14.15
54,14.06
55,14.01
56,13.97
57,13.96
58,13.91
59,13.86
60,13.83
61,13.72
62,13.65
63,13.72
64,13.65
65,13.66
66,13.6
67,13.46
68,13.42
69,13.34
70,13.25
71,13.14
72,13.02
73,12.91
74,12.84
75,12.78
76,12.68
77,12.54
78,12.45
79,12.34
80,12.24
81,12.17
82,12.03
83,11.94
84,11.83
85,11.74
86,11.65
87,11.55
88,11.52
89,11.61
90,11.64
91,11.45
92,11.32
93,11.25
94,11.04
95,10.98
96,11.06
97,10.99
98,10.82
99,10.74
100,10.63
101,10.53
102,10.49
103,10.42
104,10.34
105,10.22
106,10.15
107,10.07
108,10.0
109,9.94
110,9.88
111,9.79
112,9.69
113,9.6
114,9.57
115,9.55
116,9.49
117,9.39
118,9.32
119,9.25
120,9.22
121,9.16
122,9.09
123,9.0
124,8.95
125,8.9
126,8.84
127,8.77
128,8.72
129,8.67
130,8.62
131,8.55
132,8.51
133,8.46
134,8.39
135,8.32
136,8.28
137,8.24
138,8.19
139,8.11
140,8.06
141,8.01
142,7.96
143,7.91
144,7.87
145,7.8
146,7.76
147,7.72
148,7.68
149,7.63
150,7.56
151,7.5
152,7.45
153,7.42
154,7.38
155,7.32
156,7.24
157,7.21
158,7.17
159,7.13
160,7.09
161,7.05
162,6.99
163,6.95
164,6.92
165,6.87
166,6.81
167,6.77
168,6.72
169,6.7
170,6.66
171,6.62
172,6.58
173,6.56
174,6.51
175,6.48
176,6.46
177,6.43
178,6.42
179,6.41
180,6.39
181,6.38
182,6.38
183,6.37
184,6.34
185,6.32
186,6.31
187,6.29
188,6.29
189,6.28
190,6.26
191,6.24
192,6.23
193,6.24
194,6.24
195,6.22
196,6.21
197,6.2
198,6.22
199,6.24
200,6.23
201,6.21
202,6.2
203,6.23
204,6.24
205,6.25
206,6.25
207,6.28
208,6.33
209,6.35
210,6.39
211,6.44
212,6.48
213,6.5
214,6.56
215,6.63
216,6.68
217,6.74
218,6.59
219,5.97
220,5.21
221,4.46
222,3.81
223,3.31
224,2.92
225,2.46
226,1.78
227,0.99
228,0.34
229,0.18
230,0.17
231,0.23
232,0.29
233,0.36
234,0.7
235,1.26
236,1.89
237,2.67
238,3.7
239,4.56
240,5.51
241,6.63
242,7.85
243,9.05
244,10.14
245,11.11
246,11.73
247,11.94
248,11.59
249,11.8
250,12.38
251,12.65
252,12.88
253,13.36
254,13.67
255,13.89
256,14.17
257,14.53
258,14.91
259,15.53
260,16.2
261,16.91
262,17.78
263,18.43
264,19.01
265,19.59
266,20.1
267,20.7
268,21.35
269,21.98
270,22.66
271,23.44
272,24.19
273,24.9
274,25.56
