,0
0,15.82
1,15.78
2,15.89
3,16.06
4,16.12
5,16.19
6,16.15
7,16.07
8,15.95
9,15.76
10,15.67
11,15.62
12,15.56
13,15.43
14,15.37
15,15.28
16,15.24
17,15.12
18,15.02
19,14.92
20,14.86
21,14.87
22,14.78
23,14.71
24,14.66
25,14.59
26,14.51
27,14.44
28,14.4
29,14.33
30,14.24
31,14.24
32,14.2
33,14.19
34,14.14
35,14.12
36,14.14
37,14.14
38,14.17
39,14.07
40,13.97
41,13.92
42,13.86
43,13.73
44,13.63
45,13.58
46,13.47
47,13.39
48,13.33
49,13.21
50,13.12
51,13.0
52,12.91
53,12.84
54,12.75
55,12.67
56,12.56
57,12.46
58,12.39
59,12.31
60,12.21
61,12.1
62,11.98
63,11.86
64,11.75
65,11.71
66,11.61
67,11.51
68,11.39
69,11.3
70,11.21
71,11.18
72,11.08
73,11.01
74,10.92
75,10.83
76,10.75
77,10.68
78,10.6
79,10.51
80,10.43
81,10.37
82,10.32
83,10.24
84,10.18
85,10.07
86,10.0
87,9.96
88,9.87
89,9.82
90,9.76
91,9.73
92,9.78
93,9.88
94,9.75
95,9.66
96,9.56
97,9.44
98,9.39
99,9.41
100,9.4
101,9.3
102,9.21
103,9.1
104,9.08
105,9.07
106,9.0
107,8.92
108,8.87
109,8.8
110,8.77
111,8.73
112,8.67
113,8.59
114,8.54
115,8.49
116,8.45
117,8.4
118,8.35
119,8.29
120,8.22
121,8.17
122,8.15
123,8.07
124,8.0
125,7.95
126,7.89
127,7.87
128,7.82
129,7.77
130,7.7
131,7.66
132,7.62
133,7.58
134,7.52
135,7.44
136,7.39
137,7.36
138,7.33
139,7.29
140,7.22
141,7.18
142,7.12
143,7.06
144,7.02
145,6.98
146,6.94
147,6.87
148,6.84
149,6.8
150,6.77
151,6.74
152,6.68
153,6.64
154,6.6
155,6.59
156,6.58
157,6.56
158,6.53
159,6.49
160,6.46
161,6.47
162,6.45
163,6.41
164,6.38
165,6.37
166,6.35
167,6.34
168,6.28
169,6.23
170,6.19
171,6.16
172,6.16
173,6.14
174,6.13
175,6.12
176,6.11
177,6.1
178,6.08
179,6.06
180,6.02
181,5.99
182,5.98
183,5.98
184,5.96
185,5.95
186,5.95
187,5.94
188,5.96
189,5.97
190,5.84
191,5.23
192,4.41
193,3.68
194,3.03
195,2.52
196,2.14
197,1.84
198,1.43
199,0.91
200,0.42
201,0.21
202,0.14
203,0.12
204,0.12
205,0.14
206,0.16
207,0.3
208,0.8
209,1.45
210,2.2
211,3.06
212,4.04
213,4.9
214,5.72
215,6.68
216,7.67
217,8.53
218,9.31
219,10.17
220,10.57
221,10.49
222,10.79
223,11.44
224,11.82
225,12.22
226,12.81
227,13.08
228,13.41
229,13.93
230,14.54
231,15.12
232,15.64
233,16.31
234,17.04
235,17.62
236,18.17
237,18.78
238,19.42
239,20.11
240,20.63
241,21.34
242,22.09
243,22.8
244,23.62
245,24.37
246,24.98
247,25.6
248,26.33
249,26.85
250,27.27
251,27.96
252,28.58
253,29.32
254,29.84
255,30.32
256,30.82
257,31.23
258,31.52
259,31.84
260,32.34
261,32.71
262,32.75
263,33.04
264,33.34
265,33.61
266,34.06
267,33.89
268,33.91
269,34.28
270,34.61
271,34.85
272,34.91
273,35.26
274,35.15
275,35.05
276,35.2
277,35.13
278,34.45
279,33.54
280,32.86
281,32.02
282,31.32
283,30.86
284,30.26
285,29.58
286,29.03
287,28.33
288,27.78
289,27.27
290,26.73
291,26.26
292,25.79
293,25.27
294,24.81
295,24.32
296,23.87
297,23.32
298,22.95
299,22.56
300,22.18
301,21.77
302,21.37
303,20.97
304,20.54
305,20.18
306,19.89
307,19.52
308,19.28
309,18.92
310,18.49
311,18.22
312,17.91
313,17.5
314,17.25
315,16.97
316,16.82
317,16.58
318,16.22
319,15.92
320,15.65
321,15.33
322,15.17
323,14.91
324,14.56
325,14.31
326,14.09
327,13.85
328,13.66
329,13.41
330,13.18
331,12.98
332,12.77
333,12.5
334,12.32
335,12.11
336,11.88
337,11.68
338,11.5
339,11.23
340,11.02
341,10.88
342,10.68
343,10.44
344,10.26
345,10.06
346,9.89
347,9.69
348,9.51
349,9.36
350,9.19
351,9.04
352,8.84
353,8.68
354,8.55
355,8.4
356,8.23
357,8.08
358,7.91
359,7.75
360,7.64
361,7.52
362,7.35
363,7.22
364,7.13
365,7.0
366,6.89
367,6.79
368,6.71
369,6.63
370,6.53
371,6.46
372,6.37
373,6.28
374,6.16
375,6.05
376,6.0
377,5.86
378,5.42
379,4.55
380,3.6
381,2.82
382,2.1
383,1.4
384,0.74
385,0.34
386,0.2
387,0.16
388,0.14
389,0.13
390,0.11
391,0.1
392,0.1
393,0.1
394,0.11
395,0.13
396,0.15
397,0.21
398,0.31
399,0.56
400,0.84
401,1.1
402,1.41
403,1.7
404,1.99
405,2.28
406,2.54
407,2.8
408,3.02
409,3.23
410,3.48
411,3.66
412,3.84
413,4.09
414,4.32
415,4.48
416,4.71
417,4.91
418,5.19
419,5.42
420,5.62
421,5.77
422,5.94
423,6.1
424,6.17
425,6.37
426,6.55
427,6.78
428,7.03
429,7.2
430,7.27
431,7.4
432,7.58
433,7.75
434,7.95
435,8.14
436,8.32
437,8.46
438,8.62
439,8.81
440,8.97
441,9.17
442,9.41
443,9.62
444,9.75
445,9.97
446,10.19
447,10.38
448,10.57
449,10.75
450,10.85
451,10.91
452,11.12
453,11.3
454,11.41
455,11.54
456,11.72
457,11.84
458,12.0
459,12.15
460,12.44
461,12.67
462,12.86
463,13.07
464,13.23
465,13.36
466,13.55
467,13.82
468,14.01
469,14.22
470,14.51
471,14.72
472,14.96
473,15.15
474,15.29
475,15.5
476,15.76
477,16.01
478,16.14
479,16.15
480,16.17
481,16.25
482,16.41
483,16.61
484,16.95
485,16.94
486,16.95
487,17.02
488,17.16
489,17.45
490,17.52
491,17.64
492,17.82
493,17.9
494,18.17
495,18.32
496,18.53
497,18.72
498,18.53
499,18.18
500,18.08
501,17.95
502,17.82
503,17.62
504,17.4
505,17.19
506,17.03
507,16.89
508,16.75
509,16.65
510,16.43
511,16.38
512,16.22
513,16.14
514,15.99
515,15.97
516,15.68
517,15.59
518,15.55
519,15.45
520,15.34
521,15.2
522,15.09
523,14.96
524,14.93
525,14.89
526,14.76
527,14.69
528,14.61
529,14.59
530,14.54
531,14.41
532,14.31
533,14.23
534,14.19
535,14.18
536,14.09
537,14.1
538,14.02
