,Unnamed: 0,x,y,z,MaximumInscribedSphereRadius,Blanking,CenterlineIds,TractIds,GroupIds
12465,12465,97.42056,-26.964634,-239.01277,6.162824401379299,1.0,4.0,3.0,3.0
12466,12466,97.30566,-27.430819,-239.11,6.115517686233003,1.0,4.0,3.0,3.0
12467,12467,96.92836,-28.448391,-239.33017,6.03149365748642,1.0,4.0,3.0,3.0
12468,12468,96.858955,-28.726316,-239.34279,5.998401284666568,1.0,4.0,3.0,3.0
12469,12469,96.45301,-29.691015,-239.38554,5.839234768061262,1.0,4.0,3.0,3.0
12470,12470,96.44412,-29.72018,-239.38553,5.835052043444148,1.0,4.0,3.0,3.0
12471,12471,96.2437,-30.197676,-239.3656,5.744152622022341,1.0,4.0,3.0,3.0
12472,12472,95.9772,-30.864504,-239.30331,5.59772348035055,1.0,4.0,3.0,3.0
12473,12473,95.87234,-31.03886,-239.28569,5.553674616028813,1.0,4.0,3.0,3.0
12474,12474,95.319244,-32.31192,-239.08157,5.247306058862902,1.0,4.0,3.0,3.0
12475,12475,95.138176,-32.584484,-238.99397,5.158251671485145,1.0,4.0,3.0,3.0
12476,12476,95.09271,-32.670746,-238.96951,5.140232055565776,1.0,4.0,3.0,3.0
14993,14993,97.42056,-26.964634,-239.01277,6.162824401379299,1.0,5.0,3.0,3.0
14994,14994,97.30566,-27.430819,-239.11,6.115517686233003,1.0,5.0,3.0,3.0
14995,14995,96.92836,-28.448391,-239.33017,6.03149365748642,1.0,5.0,3.0,3.0
14996,14996,96.858955,-28.726316,-239.34279,5.998401284666568,1.0,5.0,3.0,3.0
14997,14997,96.45301,-29.691015,-239.38554,5.839234768061262,1.0,5.0,3.0,3.0
14998,14998,96.44412,-29.72018,-239.38553,5.835052043444148,1.0,5.0,3.0,3.0
14999,14999,96.2437,-30.197676,-239.3656,5.744152622022341,1.0,5.0,3.0,3.0
15000,15000,95.9772,-30.864504,-239.30331,5.59772348035055,1.0,5.0,3.0,3.0
15001,15001,95.87234,-31.03886,-239.28569,5.553674616028813,1.0,5.0,3.0,3.0
15002,15002,95.319244,-32.31192,-239.08157,5.247306058862902,1.0,5.0,3.0,3.0
15003,15003,95.138176,-32.584484,-238.99397,5.158251671485145,1.0,5.0,3.0,3.0
15004,15004,95.09271,-32.670746,-238.96951,5.140232055565776,1.0,5.0,3.0,3.0
17503,17503,97.42056,-26.964634,-239.01277,6.162824401379299,1.0,6.0,3.0,3.0
17504,17504,97.30566,-27.430819,-239.11,6.115517686233003,1.0,6.0,3.0,3.0
17505,17505,96.92836,-28.448391,-239.33017,6.03149365748642,1.0,6.0,3.0,3.0
17506,17506,96.858955,-28.726316,-239.34279,5.998401284666568,1.0,6.0,3.0,3.0
17507,17507,96.45301,-29.691015,-239.38554,5.839234768061262,1.0,6.0,3.0,3.0
17508,17508,96.44412,-29.72018,-239.38553,5.835052043444148,1.0,6.0,3.0,3.0
17509,17509,96.2437,-30.197676,-239.3656,5.744152622022341,1.0,6.0,3.0,3.0
17510,17510,95.9772,-30.864504,-239.30331,5.59772348035055,1.0,6.0,3.0,3.0
17511,17511,95.87234,-31.03886,-239.28569,5.553674616028813,1.0,6.0,3.0,3.0
17512,17512,95.319244,-32.31192,-239.08157,5.247306058862902,1.0,6.0,3.0,3.0
17513,17513,95.138176,-32.584484,-238.99397,5.158251671485145,1.0,6.0,3.0,3.0
17514,17514,95.09271,-32.670746,-238.96951,5.140232055565776,1.0,6.0,3.0,3.0
20076,20076,97.42056,-26.964634,-239.01277,6.162824401379299,1.0,7.0,3.0,3.0
20077,20077,97.30566,-27.430819,-239.11,6.115517686233003,1.0,7.0,3.0,3.0
20078,20078,96.92836,-28.448391,-239.33017,6.03149365748642,1.0,7.0,3.0,3.0
20079,20079,96.858955,-28.726316,-239.34279,5.998401284666568,1.0,7.0,3.0,3.0
20080,20080,96.45301,-29.691015,-239.38554,5.839234768061262,1.0,7.0,3.0,3.0
20081,20081,96.44412,-29.72018,-239.38553,5.835052043444148,1.0,7.0,3.0,3.0
20082,20082,96.2437,-30.197676,-239.3656,5.744152622022341,1.0,7.0,3.0,3.0
20083,20083,95.9772,-30.864504,-239.30331,5.59772348035055,1.0,7.0,3.0,3.0
20084,20084,95.87234,-31.03886,-239.28569,5.553674616028813,1.0,7.0,3.0,3.0
20085,20085,95.319244,-32.31192,-239.08157,5.247306058862902,1.0,7.0,3.0,3.0
20086,20086,95.138176,-32.584484,-238.99397,5.158251671485145,1.0,7.0,3.0,3.0
20087,20087,95.09271,-32.670746,-238.96951,5.140232055565776,1.0,7.0,3.0,3.0
22658,22658,97.42056,-26.964634,-239.01277,6.162824401379299,1.0,8.0,3.0,3.0
22659,22659,97.30566,-27.430819,-239.11,6.115517686233003,1.0,8.0,3.0,3.0
22660,22660,96.92836,-28.448391,-239.33017,6.03149365748642,1.0,8.0,3.0,3.0
22661,22661,96.858955,-28.726316,-239.34279,5.998401284666568,1.0,8.0,3.0,3.0
22662,22662,96.45301,-29.691015,-239.38554,5.839234768061262,1.0,8.0,3.0,3.0
22663,22663,96.44412,-29.72018,-239.38553,5.835052043444148,1.0,8.0,3.0,3.0
22664,22664,96.2437,-30.197676,-239.3656,5.744152622022341,1.0,8.0,3.0,3.0
22665,22665,95.9772,-30.864504,-239.30331,5.59772348035055,1.0,8.0,3.0,3.0
22666,22666,95.87234,-31.03886,-239.28569,5.553674616028813,1.0,8.0,3.0,3.0
22667,22667,95.319244,-32.31192,-239.08157,5.247306058862902,1.0,8.0,3.0,3.0
22668,22668,95.138176,-32.584484,-238.99397,5.158251671485145,1.0,8.0,3.0,3.0
22669,22669,95.09271,-32.670746,-238.96951,5.140232055565776,1.0,8.0,3.0,3.0
25192,25192,97.42056,-26.964634,-239.01277,6.162824401379299,1.0,9.0,3.0,3.0
25193,25193,97.30566,-27.430819,-239.11,6.115517686233003,1.0,9.0,3.0,3.0
25194,25194,96.92836,-28.448391,-239.33017,6.03149365748642,1.0,9.0,3.0,3.0
25195,25195,96.858955,-28.726316,-239.34279,5.998401284666568,1.0,9.0,3.0,3.0
25196,25196,96.45301,-29.691015,-239.38554,5.839234768061262,1.0,9.0,3.0,3.0
25197,25197,96.44412,-29.72018,-239.38553,5.835052043444148,1.0,9.0,3.0,3.0
25198,25198,96.2437,-30.197676,-239.3656,5.744152622022341,1.0,9.0,3.0,3.0
25199,25199,95.9772,-30.864504,-239.30331,5.59772348035055,1.0,9.0,3.0,3.0
25200,25200,95.87234,-31.03886,-239.28569,5.553674616028813,1.0,9.0,3.0,3.0
25201,25201,95.319244,-32.31192,-239.08157,5.247306058862902,1.0,9.0,3.0,3.0
25202,25202,95.138176,-32.584484,-238.99397,5.158251671485145,1.0,9.0,3.0,3.0
25203,25203,95.09271,-32.670746,-238.96951,5.140232055565776,1.0,9.0,3.0,3.0
27776,27776,97.42056,-26.964634,-239.01277,6.162824401379299,1.0,10.0,3.0,3.0
27777,27777,97.30566,-27.430819,-239.11,6.115517686233003,1.0,10.0,3.0,3.0
27778,27778,96.92836,-28.448391,-239.33017,6.03149365748642,1.0,10.0,3.0,3.0
27779,27779,96.858955,-28.726316,-239.34279,5.998401284666568,1.0,10.0,3.0,3.0
27780,27780,96.45301,-29.691015,-239.38554,5.839234768061262,1.0,10.0,3.0,3.0
27781,27781,96.44412,-29.72018,-239.38553,5.835052043444148,1.0,10.0,3.0,3.0
27782,27782,96.2437,-30.197676,-239.3656,5.744152622022341,1.0,10.0,3.0,3.0
27783,27783,95.9772,-30.864504,-239.30331,5.59772348035055,1.0,10.0,3.0,3.0
27784,27784,95.87234,-31.03886,-239.28569,5.553674616028813,1.0,10.0,3.0,3.0
27785,27785,95.319244,-32.31192,-239.08157,5.247306058862902,1.0,10.0,3.0,3.0
27786,27786,95.138176,-32.584484,-238.99397,5.158251671485145,1.0,10.0,3.0,3.0
27787,27787,95.09271,-32.670746,-238.96951,5.140232055565776,1.0,10.0,3.0,3.0
30295,30295,97.42056,-26.964634,-239.01277,6.162824401379299,1.0,11.0,3.0,3.0
30296,30296,97.30566,-27.430819,-239.11,6.115517686233003,1.0,11.0,3.0,3.0
30297,30297,96.92836,-28.448391,-239.33017,6.03149365748642,1.0,11.0,3.0,3.0
30298,30298,96.858955,-28.726316,-239.34279,5.998401284666568,1.0,11.0,3.0,3.0
30299,30299,96.45301,-29.691015,-239.38554,5.839234768061262,1.0,11.0,3.0,3.0
30300,30300,96.44412,-29.72018,-239.38553,5.835052043444148,1.0,11.0,3.0,3.0
30301,30301,96.2437,-30.197676,-239.3656,5.744152622022341,1.0,11.0,3.0,3.0
30302,30302,95.9772,-30.864504,-239.30331,5.59772348035055,1.0,11.0,3.0,3.0
30303,30303,95.87234,-31.03886,-239.28569,5.553674616028813,1.0,11.0,3.0,3.0
30304,30304,95.319244,-32.31192,-239.08157,5.247306058862902,1.0,11.0,3.0,3.0
30305,30305,95.138176,-32.584484,-238.99397,5.158251671485145,1.0,11.0,3.0,3.0
30306,30306,95.09271,-32.670746,-238.96951,5.140232055565776,1.0,11.0,3.0,3.0
32826,32826,97.25005,-27.6053,-239.66104,6.258962197227639,1.0,12.0,3.0,3.0
32827,32827,97.05429,-28.103668,-239.74977,6.207261637694969,1.0,12.0,3.0,3.0
32828,32828,96.94061,-28.487257,-239.77837,6.165302869450343,1.0,12.0,3.0,3.0
32829,32829,96.91624,-28.580849,-239.78278,6.15350689909647,1.0,12.0,3.0,3.0
32830,32830,96.450386,-29.67122,-239.86212,5.982432583451596,1.0,12.0,3.0,3.0
32831,32831,96.43659,-29.704088,-239.86217,5.976619697912723,1.0,12.0,3.0,3.0
32832,32832,96.35035,-29.979494,-239.86441,5.939948283572174,1.0,12.0,3.0,3.0
32833,32833,96.03942,-30.714962,-239.8857,5.834717275671264,1.0,12.0,3.0,3.0
32834,32834,95.830536,-31.102566,-240.03078,5.783493492384982,1.0,12.0,3.0,3.0
32835,32835,95.72938,-31.294031,-240.01802,5.742879458214091,1.0,12.0,3.0,3.0
32836,32836,95.358345,-32.054134,-239.9057,5.584095060836224,1.0,12.0,3.0,3.0
32837,32837,95.34411,-32.08787,-239.90013,5.577420155180835,1.0,12.0,3.0,3.0
32838,32838,95.06854,-32.542023,-239.83018,5.451515257615153,1.0,12.0,3.0,3.0
32839,32839,94.78913,-33.03571,-239.70518,5.330917262319899,1.0,12.0,3.0,3.0
32840,32840,94.74786,-33.114475,-239.68088,5.31362328472918,1.0,12.0,3.0,3.0
32841,32841,94.6482,-33.29762,-239.61105,5.27227741517198,1.0,12.0,3.0,3.0
35420,35420,97.25005,-27.6053,-239.66104,6.258962197227639,1.0,13.0,3.0,3.0
35421,35421,97.05429,-28.103668,-239.74977,6.207261637694969,1.0,13.0,3.0,3.0
35422,35422,96.94061,-28.487257,-239.77837,6.165302869450343,1.0,13.0,3.0,3.0
35423,35423,96.91624,-28.580849,-239.78278,6.15350689909647,1.0,13.0,3.0,3.0
35424,35424,96.450386,-29.67122,-239.86212,5.982432583451596,1.0,13.0,3.0,3.0
35425,35425,96.43659,-29.704088,-239.86217,5.976619697912723,1.0,13.0,3.0,3.0
35426,35426,96.35035,-29.979494,-239.86441,5.939948283572174,1.0,13.0,3.0,3.0
35427,35427,96.03942,-30.714962,-239.8857,5.834717275671264,1.0,13.0,3.0,3.0
35428,35428,95.830536,-31.102566,-240.03078,5.783493492384982,1.0,13.0,3.0,3.0
35429,35429,95.72938,-31.294031,-240.01802,5.742879458214091,1.0,13.0,3.0,3.0
35430,35430,95.358345,-32.054134,-239.9057,5.584095060836224,1.0,13.0,3.0,3.0
35431,35431,95.34411,-32.08787,-239.90013,5.577420155180835,1.0,13.0,3.0,3.0
35432,35432,95.06854,-32.542023,-239.83018,5.451515257615153,1.0,13.0,3.0,3.0
35433,35433,94.78913,-33.03571,-239.70518,5.330917262319899,1.0,13.0,3.0,3.0
35434,35434,94.74786,-33.114475,-239.68088,5.31362328472918,1.0,13.0,3.0,3.0
35435,35435,94.6482,-33.29762,-239.61105,5.27227741517198,1.0,13.0,3.0,3.0
37942,37942,97.25005,-27.6053,-239.66104,6.258962197227639,1.0,14.0,3.0,3.0
37943,37943,97.05429,-28.103668,-239.74977,6.207261637694969,1.0,14.0,3.0,3.0
37944,37944,96.94061,-28.487257,-239.77837,6.165302869450343,1.0,14.0,3.0,3.0
37945,37945,96.91624,-28.580849,-239.78278,6.15350689909647,1.0,14.0,3.0,3.0
37946,37946,96.450386,-29.67122,-239.86212,5.982432583451596,1.0,14.0,3.0,3.0
37947,37947,96.43659,-29.704088,-239.86217,5.976619697912723,1.0,14.0,3.0,3.0
37948,37948,96.35035,-29.979494,-239.86441,5.939948283572174,1.0,14.0,3.0,3.0
37949,37949,96.03942,-30.714962,-239.8857,5.834717275671264,1.0,14.0,3.0,3.0
37950,37950,95.830536,-31.102566,-240.03078,5.783493492384982,1.0,14.0,3.0,3.0
37951,37951,95.72938,-31.294031,-240.01802,5.742879458214091,1.0,14.0,3.0,3.0
37952,37952,95.358345,-32.054134,-239.9057,5.584095060836224,1.0,14.0,3.0,3.0
37953,37953,95.34411,-32.08787,-239.90013,5.577420155180835,1.0,14.0,3.0,3.0
37954,37954,95.06854,-32.542023,-239.83018,5.451515257615153,1.0,14.0,3.0,3.0
37955,37955,94.78913,-33.03571,-239.70518,5.330917262319899,1.0,14.0,3.0,3.0
37956,37956,94.74786,-33.114475,-239.68088,5.31362328472918,1.0,14.0,3.0,3.0
37957,37957,94.6482,-33.29762,-239.61105,5.27227741517198,1.0,14.0,3.0,3.0
40457,40457,97.25005,-27.6053,-239.66104,6.258962197227639,1.0,15.0,3.0,3.0
40458,40458,97.05429,-28.103668,-239.74977,6.207261637694969,1.0,15.0,3.0,3.0
40459,40459,96.94061,-28.487257,-239.77837,6.165302869450343,1.0,15.0,3.0,3.0
40460,40460,96.91624,-28.580849,-239.78278,6.15350689909647,1.0,15.0,3.0,3.0
40461,40461,96.450386,-29.67122,-239.86212,5.982432583451596,1.0,15.0,3.0,3.0
40462,40462,96.43659,-29.704088,-239.86217,5.976619697912723,1.0,15.0,3.0,3.0
40463,40463,96.35035,-29.979494,-239.86441,5.939948283572174,1.0,15.0,3.0,3.0
40464,40464,96.03942,-30.714962,-239.8857,5.834717275671264,1.0,15.0,3.0,3.0
40465,40465,95.830536,-31.102566,-240.03078,5.783493492384982,1.0,15.0,3.0,3.0
40466,40466,95.72938,-31.294031,-240.01802,5.742879458214091,1.0,15.0,3.0,3.0
40467,40467,95.358345,-32.054134,-239.9057,5.584095060836224,1.0,15.0,3.0,3.0
40468,40468,95.34411,-32.08787,-239.90013,5.577420155180835,1.0,15.0,3.0,3.0
40469,40469,95.06854,-32.542023,-239.83018,5.451515257615153,1.0,15.0,3.0,3.0
40470,40470,94.78913,-33.03571,-239.70518,5.330917262319899,1.0,15.0,3.0,3.0
40471,40471,94.74786,-33.114475,-239.68088,5.31362328472918,1.0,15.0,3.0,3.0
40472,40472,94.6482,-33.29762,-239.61105,5.27227741517198,1.0,15.0,3.0,3.0
43049,43049,97.25005,-27.6053,-239.66104,6.258962197227639,1.0,16.0,3.0,3.0
43050,43050,97.05429,-28.103668,-239.74977,6.207261637694969,1.0,16.0,3.0,3.0
43051,43051,96.94061,-28.487257,-239.77837,6.165302869450343,1.0,16.0,3.0,3.0
43052,43052,96.91624,-28.580849,-239.78278,6.15350689909647,1.0,16.0,3.0,3.0
43053,43053,96.450386,-29.67122,-239.86212,5.982432583451596,1.0,16.0,3.0,3.0
43054,43054,96.43659,-29.704088,-239.86217,5.976619697912723,1.0,16.0,3.0,3.0
43055,43055,96.35035,-29.979494,-239.86441,5.939948283572174,1.0,16.0,3.0,3.0
43056,43056,96.03942,-30.714962,-239.8857,5.834717275671264,1.0,16.0,3.0,3.0
43057,43057,95.830536,-31.102566,-240.03078,5.783493492384982,1.0,16.0,3.0,3.0
43058,43058,95.72938,-31.294031,-240.01802,5.742879458214091,1.0,16.0,3.0,3.0
43059,43059,95.358345,-32.054134,-239.9057,5.584095060836224,1.0,16.0,3.0,3.0
43060,43060,95.34411,-32.08787,-239.90013,5.577420155180835,1.0,16.0,3.0,3.0
43061,43061,95.06854,-32.542023,-239.83018,5.451515257615153,1.0,16.0,3.0,3.0
43062,43062,94.78913,-33.03571,-239.70518,5.330917262319899,1.0,16.0,3.0,3.0
43063,43063,94.74786,-33.114475,-239.68088,5.31362328472918,1.0,16.0,3.0,3.0
43064,43064,94.6482,-33.29762,-239.61105,5.27227741517198,1.0,16.0,3.0,3.0
45576,45576,97.25005,-27.6053,-239.66104,6.258962197227639,1.0,17.0,3.0,3.0
45577,45577,97.05429,-28.103668,-239.74977,6.207261637694969,1.0,17.0,3.0,3.0
45578,45578,96.94061,-28.487257,-239.77837,6.165302869450343,1.0,17.0,3.0,3.0
45579,45579,96.91624,-28.580849,-239.78278,6.15350689909647,1.0,17.0,3.0,3.0
45580,45580,96.450386,-29.67122,-239.86212,5.982432583451596,1.0,17.0,3.0,3.0
45581,45581,96.43659,-29.704088,-239.86217,5.976619697912723,1.0,17.0,3.0,3.0
45582,45582,96.35035,-29.979494,-239.86441,5.939948283572174,1.0,17.0,3.0,3.0
45583,45583,96.03942,-30.714962,-239.8857,5.834717275671264,1.0,17.0,3.0,3.0
45584,45584,95.830536,-31.102566,-240.03078,5.783493492384982,1.0,17.0,3.0,3.0
45585,45585,95.72938,-31.294031,-240.01802,5.742879458214091,1.0,17.0,3.0,3.0
45586,45586,95.358345,-32.054134,-239.9057,5.584095060836224,1.0,17.0,3.0,3.0
45587,45587,95.34411,-32.08787,-239.90013,5.577420155180835,1.0,17.0,3.0,3.0
45588,45588,95.06854,-32.542023,-239.83018,5.451515257615153,1.0,17.0,3.0,3.0
45589,45589,94.78913,-33.03571,-239.70518,5.330917262319899,1.0,17.0,3.0,3.0
45590,45590,94.74786,-33.114475,-239.68088,5.31362328472918,1.0,17.0,3.0,3.0
45591,45591,94.6482,-33.29762,-239.61105,5.27227741517198,1.0,17.0,3.0,3.0
48110,48110,97.25005,-27.6053,-239.66104,6.258962197227639,1.0,18.0,3.0,3.0
48111,48111,97.05429,-28.103668,-239.74977,6.207261637694969,1.0,18.0,3.0,3.0
48112,48112,96.94061,-28.487257,-239.77837,6.165302869450343,1.0,18.0,3.0,3.0
48113,48113,96.91624,-28.580849,-239.78278,6.15350689909647,1.0,18.0,3.0,3.0
48114,48114,96.450386,-29.67122,-239.86212,5.982432583451596,1.0,18.0,3.0,3.0
48115,48115,96.43659,-29.704088,-239.86217,5.976619697912723,1.0,18.0,3.0,3.0
48116,48116,96.35035,-29.979494,-239.86441,5.939948283572174,1.0,18.0,3.0,3.0
48117,48117,96.03942,-30.714962,-239.8857,5.834717275671264,1.0,18.0,3.0,3.0
48118,48118,95.830536,-31.102566,-240.03078,5.783493492384982,1.0,18.0,3.0,3.0
48119,48119,95.72938,-31.294031,-240.01802,5.742879458214091,1.0,18.0,3.0,3.0
48120,48120,95.358345,-32.054134,-239.9057,5.584095060836224,1.0,18.0,3.0,3.0
48121,48121,95.34411,-32.08787,-239.90013,5.577420155180835,1.0,18.0,3.0,3.0
48122,48122,95.06854,-32.542023,-239.83018,5.451515257615153,1.0,18.0,3.0,3.0
48123,48123,94.78913,-33.03571,-239.70518,5.330917262319899,1.0,18.0,3.0,3.0
48124,48124,94.74786,-33.114475,-239.68088,5.31362328472918,1.0,18.0,3.0,3.0
48125,48125,94.6482,-33.29762,-239.61105,5.27227741517198,1.0,18.0,3.0,3.0
50683,50683,97.25005,-27.6053,-239.66104,6.258962197227639,1.0,19.0,3.0,3.0
50684,50684,97.05429,-28.103668,-239.74977,6.207261637694969,1.0,19.0,3.0,3.0
50685,50685,96.94061,-28.487257,-239.77837,6.165302869450343,1.0,19.0,3.0,3.0
50686,50686,96.91624,-28.580849,-239.78278,6.15350689909647,1.0,19.0,3.0,3.0
50687,50687,96.450386,-29.67122,-239.86212,5.982432583451596,1.0,19.0,3.0,3.0
50688,50688,96.43659,-29.704088,-239.86217,5.976619697912723,1.0,19.0,3.0,3.0
50689,50689,96.35035,-29.979494,-239.86441,5.939948283572174,1.0,19.0,3.0,3.0
50690,50690,96.03942,-30.714962,-239.8857,5.834717275671264,1.0,19.0,3.0,3.0
50691,50691,95.830536,-31.102566,-240.03078,5.783493492384982,1.0,19.0,3.0,3.0
50692,50692,95.72938,-31.294031,-240.01802,5.742879458214091,1.0,19.0,3.0,3.0
50693,50693,95.358345,-32.054134,-239.9057,5.584095060836224,1.0,19.0,3.0,3.0
50694,50694,95.34411,-32.08787,-239.90013,5.577420155180835,1.0,19.0,3.0,3.0
50695,50695,95.06854,-32.542023,-239.83018,5.451515257615153,1.0,19.0,3.0,3.0
50696,50696,94.78913,-33.03571,-239.70518,5.330917262319899,1.0,19.0,3.0,3.0
50697,50697,94.74786,-33.114475,-239.68088,5.31362328472918,1.0,19.0,3.0,3.0
50698,50698,94.6482,-33.29762,-239.61105,5.27227741517198,1.0,19.0,3.0,3.0
86578,86578,98.20314,-25.889029,-240.97829,6.558509046095195,1.0,33.0,3.0,3.0
86579,86579,98.23739,-26.205015,-241.2997,6.576076973227795,1.0,33.0,3.0,3.0
86580,86580,98.24684,-26.332748,-241.44937,6.582022456859581,1.0,33.0,3.0,3.0
86581,86581,98.24912,-26.346983,-241.46376,6.581606465808319,1.0,33.0,3.0,3.0
86582,86582,98.24932,-26.809336,-241.83688,6.562507004612534,1.0,33.0,3.0,3.0
86583,86583,98.25432,-27.324165,-242.28493,6.5502244192969385,1.0,33.0,3.0,3.0
86584,86584,98.25635,-27.50013,-242.39978,6.542390275885076,1.0,33.0,3.0,3.0
86585,86585,98.255455,-27.511187,-242.40662,6.541311275235785,1.0,33.0,3.0,3.0
86586,86586,98.24332,-27.842743,-242.6406,6.495686769980224,1.0,33.0,3.0,3.0
86587,86587,98.24327,-27.844074,-242.64154,6.495503539035422,1.0,33.0,3.0,3.0
86588,86588,98.16141,-28.411068,-242.97777,6.451900938981369,1.0,33.0,3.0,3.0
86589,86589,98.160545,-29.06483,-243.354,6.404353986563785,1.0,33.0,3.0,3.0
86590,86590,98.13506,-29.245316,-243.44936,6.38870920497521,1.0,33.0,3.0,3.0
86591,86591,98.12635,-29.46743,-243.55884,6.358046791403085,1.0,33.0,3.0,3.0
86592,86592,98.121574,-29.662796,-243.68002,6.325896488731762,1.0,33.0,3.0,3.0
86593,86593,98.13723,-29.903109,-243.82724,6.279093818836907,1.0,33.0,3.0,3.0
86594,86594,98.13729,-29.904074,-243.82784,6.278905856307209,1.0,33.0,3.0,3.0
86595,86595,98.15618,-30.035725,-243.90727,6.251521760599146,1.0,33.0,3.0,3.0
86596,86596,98.16943,-30.165123,-243.97496,6.223921339269818,1.0,33.0,3.0,3.0
86597,86597,98.20797,-30.406967,-244.09209,6.16922438887472,1.0,33.0,3.0,3.0
86598,86598,98.269806,-30.859322,-244.4053,6.056331200956728,1.0,33.0,3.0,3.0
86599,86599,98.37685,-31.291279,-244.69308,5.954302721950479,1.0,33.0,3.0,3.0
86600,86600,98.39551,-31.387087,-244.74783,5.934366933789574,1.0,33.0,3.0,3.0
