,Unnamed: 0,x,y,z,MaximumInscribedSphereRadius,Blanking,CenterlineIds,TractIds,GroupIds
154853,154853,101.045685,36.19638,-218.14667,5.356864373623445,0.0,60.0,4.0,164.0
154854,154854,101.05967,36.252438,-218.14252,5.346505644775175,0.0,60.0,4.0,164.0
154855,154855,101.07685,36.317085,-218.12276,5.332282907162578,0.0,60.0,4.0,164.0
154856,154856,101.15302,36.59125,-218.0774,5.275876208691515,0.0,60.0,4.0,164.0
154857,154857,101.19155,36.707348,-218.04073,5.253082816189241,0.0,60.0,4.0,164.0
154858,154858,101.27836,36.977905,-217.9721,5.20736215078805,0.0,60.0,4.0,164.0
154859,154859,101.28328,37.005356,-217.96706,5.20180716537201,0.0,60.0,4.0,164.0
154860,154860,101.34126,37.32957,-217.91452,5.137524865993708,0.0,60.0,4.0,164.0
154861,154861,101.466225,37.869263,-217.8466,5.0474006375027685,0.0,60.0,4.0,164.0
154862,154862,101.509605,38.1395,-217.79929,5.002934130866726,0.0,60.0,4.0,164.0
154863,154863,101.582306,38.485962,-217.74294,4.951565099133894,0.0,60.0,4.0,164.0
154864,154864,101.60444,38.663628,-217.7094,4.918113145507445,0.0,60.0,4.0,164.0
154865,154865,101.61373,38.767933,-217.69577,4.89963575255463,0.0,60.0,4.0,164.0
154866,154866,101.61381,38.768776,-217.69566,4.89948674132114,0.0,60.0,4.0,164.0
154867,154867,101.62494,38.854305,-217.68033,4.882695436538854,0.0,60.0,4.0,164.0
154868,154868,101.62517,38.856052,-217.68001,4.88235275684942,0.0,60.0,4.0,164.0
154869,154869,101.682274,39.36091,-217.63805,4.821321097394244,0.0,60.0,4.0,164.0
154870,154870,101.68571,39.738655,-217.55913,4.758362899843061,0.0,60.0,4.0,164.0
154871,154871,101.691284,39.82844,-217.53452,4.742479858269805,0.0,60.0,4.0,164.0
154872,154872,101.71007,39.989937,-217.4813,4.7111898243519255,0.0,60.0,4.0,164.0
154873,154873,101.72294,40.12358,-217.44948,4.690830478680158,0.0,60.0,4.0,164.0
154874,154874,101.74837,40.43444,-217.39586,4.66440935738965,0.0,60.0,4.0,164.0
154875,154875,101.74924,40.722286,-217.31496,4.623292162612104,0.0,60.0,4.0,164.0
154876,154876,101.74159,40.92358,-217.24701,4.5965545985792495,0.0,60.0,4.0,164.0
154877,154877,101.74046,40.94674,-217.24025,4.593783596610566,0.0,60.0,4.0,164.0
154878,154878,101.72507,41.544437,-217.15652,4.546121551779313,0.0,60.0,4.0,164.0
154879,154879,101.67651,41.896534,-217.09163,4.519890325267432,0.0,60.0,4.0,164.0
154880,154880,101.634834,42.291,-217.03528,4.493772076692048,0.0,60.0,4.0,164.0
154881,154881,101.62376,42.347385,-217.02066,4.490424495062394,0.0,60.0,4.0,164.0
154882,154882,101.50664,43.12455,-216.82521,4.455940141515386,0.0,60.0,4.0,164.0
154883,154883,101.46778,43.48632,-216.75319,4.453795318165067,0.0,60.0,4.0,164.0
154884,154884,101.364586,43.903656,-216.66241,4.447132394255151,0.0,60.0,4.0,164.0
154885,154885,101.270905,44.66519,-216.4258,4.467618056697519,0.0,60.0,4.0,164.0
154886,154886,101.21788,45.332615,-216.10909,4.508278050349801,0.0,60.0,4.0,164.0
154887,154887,101.2188,45.34913,-216.09743,4.509715420128496,0.0,60.0,4.0,164.0
154888,154888,101.20547,45.720158,-216.01265,4.537999750010705,0.0,60.0,4.0,164.0
154889,154889,101.18119,46.23606,-215.87813,4.573609762921423,0.0,60.0,4.0,164.0
154890,154890,101.18108,46.25152,-215.87363,4.575273243062652,0.0,60.0,4.0,164.0
154891,154891,101.166,46.63752,-215.75133,4.632458400758712,0.0,60.0,4.0,164.0
157318,157318,101.045685,36.19638,-218.14667,5.356864373623445,0.0,61.0,4.0,164.0
157319,157319,101.05967,36.252438,-218.14252,5.346505644775175,0.0,61.0,4.0,164.0
157320,157320,101.07685,36.317085,-218.12276,5.332282907162578,0.0,61.0,4.0,164.0
157321,157321,101.15302,36.59125,-218.0774,5.275876208691515,0.0,61.0,4.0,164.0
157322,157322,101.19155,36.707348,-218.04073,5.253082816189241,0.0,61.0,4.0,164.0
157323,157323,101.27836,36.977905,-217.9721,5.20736215078805,0.0,61.0,4.0,164.0
157324,157324,101.28328,37.005356,-217.96706,5.20180716537201,0.0,61.0,4.0,164.0
157325,157325,101.34126,37.32957,-217.91452,5.137524865993708,0.0,61.0,4.0,164.0
157326,157326,101.466225,37.869263,-217.8466,5.0474006375027685,0.0,61.0,4.0,164.0
157327,157327,101.509605,38.1395,-217.79929,5.002934130866726,0.0,61.0,4.0,164.0
157328,157328,101.582306,38.485962,-217.74294,4.951565099133894,0.0,61.0,4.0,164.0
157329,157329,101.60444,38.663628,-217.7094,4.918113145507445,0.0,61.0,4.0,164.0
157330,157330,101.61373,38.767933,-217.69577,4.89963575255463,0.0,61.0,4.0,164.0
157331,157331,101.61381,38.768776,-217.69566,4.89948674132114,0.0,61.0,4.0,164.0
157332,157332,101.62494,38.854305,-217.68033,4.882695436538854,0.0,61.0,4.0,164.0
