,Unnamed: 0,x,y,z,MaximumInscribedSphereRadius,Blanking,CenterlineIds,TractIds,GroupIds
119474,119474,90.400856,44.71315,-252.11948,4.403244508277208,0.0,46.0,6.0,159.0
119475,119475,90.27264,44.82151,-252.19717,4.373063918755041,0.0,46.0,6.0,159.0
119476,119476,90.11159,44.942123,-252.29317,4.342142660201594,0.0,46.0,6.0,159.0
119477,119477,89.87798,45.09816,-252.42932,4.314121842981336,0.0,46.0,6.0,159.0
119478,119478,89.726425,45.213673,-252.49907,4.285627036877379,0.0,46.0,6.0,159.0
119479,119479,89.632195,45.297665,-252.5519,4.269158931671282,0.0,46.0,6.0,159.0
119480,119480,89.630875,45.299007,-252.55278,4.268903283889458,0.0,46.0,6.0,159.0
119481,119481,89.2167,45.635384,-252.81026,4.21251373182166,0.0,46.0,6.0,159.0
119482,119482,88.696335,45.971985,-253.00764,4.175684760082767,0.0,46.0,6.0,159.0
119483,119483,88.38239,46.107056,-253.09842,4.114871375139234,0.0,46.0,6.0,159.0
119484,119484,88.1627,46.21465,-253.17061,4.075991371840486,0.0,46.0,6.0,159.0
119485,119485,88.16181,46.21508,-253.1709,4.075835227248924,0.0,46.0,6.0,159.0
119486,119486,87.99679,46.28614,-253.22092,4.059769163882734,0.0,46.0,6.0,159.0
119487,119487,87.672646,46.486332,-253.30623,4.010185937615134,0.0,46.0,6.0,159.0
119488,119488,87.60317,46.53649,-253.32881,3.997658070444133,0.0,46.0,6.0,159.0
119489,119489,87.602325,46.5371,-253.32909,3.997505910114121,0.0,46.0,6.0,159.0
119490,119490,87.158485,46.782166,-253.45438,3.961510550538181,0.0,46.0,6.0,159.0
119491,119491,87.14714,46.789387,-253.45732,3.960600312675232,0.0,46.0,6.0,159.0
119492,119492,87.105354,46.817085,-253.46704,3.957931087860373,0.0,46.0,6.0,159.0
119493,119493,87.02538,46.87608,-253.48347,3.951260248010263,0.0,46.0,6.0,159.0
119494,119494,86.651276,47.15988,-253.58878,3.926368857991148,0.0,46.0,6.0,159.0
119495,119495,86.22914,47.448048,-253.7059,3.941851994156064,0.0,46.0,6.0,159.0
119496,119496,86.01663,47.623158,-253.74539,3.9530739338672714,0.0,46.0,6.0,159.0
119497,119497,86.014915,47.62457,-253.74571,3.9531644333810703,0.0,46.0,6.0,159.0
119498,119498,85.74093,47.834915,-253.81784,3.973109833001837,0.0,46.0,6.0,159.0
119499,119499,85.37208,48.1004,-253.89516,4.017945777409175,0.0,46.0,6.0,159.0
119500,119500,85.30923,48.15564,-253.90878,4.026589186677133,0.0,46.0,6.0,159.0
119501,119501,85.308975,48.15586,-253.90884,4.026623899164153,0.0,46.0,6.0,159.0
119502,119502,85.03308,48.38753,-253.94649,4.0635272060795655,0.0,46.0,6.0,159.0
119503,119503,85.007835,48.41243,-253.95169,4.066348029201529,0.0,46.0,6.0,159.0
119504,119504,84.91364,48.50865,-253.96985,4.067120959047753,0.0,46.0,6.0,159.0
119505,119505,84.738754,48.676865,-254.01118,4.0759477539754165,0.0,46.0,6.0,159.0
119506,119506,84.57565,48.811695,-254.02452,4.068016306169934,0.0,46.0,6.0,159.0
119507,119507,84.4484,48.91406,-254.01918,4.056683350518956,0.0,46.0,6.0,159.0
119508,119508,84.242386,49.105465,-254.0197,4.038524945152157,0.0,46.0,6.0,159.0
119509,119509,83.96228,49.39728,-253.98315,4.007824566257032,0.0,46.0,6.0,159.0
119510,119510,83.95576,49.40365,-253.98238,4.007227868233008,0.0,46.0,6.0,159.0
119511,119511,83.85849,49.4914,-253.96379,3.99559516098334,0.0,46.0,6.0,159.0
119512,119512,83.8581,49.491753,-253.96371,3.9955484432835418,0.0,46.0,6.0,159.0
119513,119513,83.42684,49.84071,-253.92816,3.960604895600112,0.0,46.0,6.0,159.0
119514,119514,83.26953,49.9759,-253.9178,3.948608647964464,0.0,46.0,6.0,159.0
119515,119515,83.16437,50.10915,-253.89867,3.927557185167932,0.0,46.0,6.0,159.0
119516,119516,83.121475,50.157,-253.89186,3.9198897494766456,0.0,46.0,6.0,159.0
119517,119517,82.79565,50.470543,-253.8326,3.8810127383641686,0.0,46.0,6.0,159.0
119518,119518,82.794334,50.4718,-253.83235,3.88085660578942,0.0,46.0,6.0,159.0
119519,119519,82.5373,50.710644,-253.8229,3.851454922923847,0.0,46.0,6.0,159.0
119520,119520,82.46406,50.788864,-253.808,3.83545836901098,0.0,46.0,6.0,159.0
119521,119521,82.135635,51.125885,-253.75601,3.792319614591105,0.0,46.0,6.0,159.0
119522,119522,82.00742,51.235672,-253.73685,3.778624066255382,0.0,46.0,6.0,159.0
119523,119523,81.657,51.528267,-253.72678,3.753164841975836,0.0,46.0,6.0,159.0
119524,119524,81.496216,51.66405,-253.70851,3.725413292036176,0.0,46.0,6.0,159.0
119525,119525,80.98755,52.038425,-253.6183,3.649494661513611,0.0,46.0,6.0,159.0
119526,119526,80.73557,52.207497,-253.615,3.623319696244371,0.0,46.0,6.0,159.0
119528,119528,80.4802,52.37884,-253.61166,3.5967928399303672,0.0,46.0,6.0,159.0
119529,119529,80.10662,52.65622,-253.57037,3.5599393084132864,0.0,46.0,6.0,159.0
119530,119530,80.05607,52.697147,-253.55533,3.550326382859629,0.0,46.0,6.0,159.0
119531,119531,80.0544,52.6985,-253.55482,3.550008600196698,0.0,46.0,6.0,159.0
119532,119532,79.40792,53.096535,-253.48135,3.417679704312741,0.0,46.0,6.0,159.0
119533,119533,79.04712,53.28226,-253.49197,3.358173193564986,0.0,46.0,6.0,159.0
119534,119534,78.69457,53.473404,-253.45148,3.297512872160055,0.0,46.0,6.0,159.0
119535,119535,78.61007,53.524742,-253.44542,3.290009434322749,0.0,46.0,6.0,159.0
119536,119536,78.27362,53.677193,-253.44115,3.2469978186775323,0.0,46.0,6.0,159.0
119537,119537,78.04769,53.77682,-253.46924,3.2117853538199554,0.0,46.0,6.0,159.0
119538,119538,77.56607,53.957947,-253.47845,3.148856299739226,0.0,46.0,6.0,159.0
119540,119540,77.30673,54.055473,-253.48341,3.114971424464988,0.0,46.0,6.0,159.0
119541,119541,77.25094,54.081665,-253.48866,3.1123572859021604,0.0,46.0,6.0,159.0
119542,119542,77.25049,54.081875,-253.48871,3.112336204139557,0.0,46.0,6.0,159.0
119543,119543,77.069916,54.195732,-253.52013,3.103507494269929,0.0,46.0,6.0,159.0
119544,119544,77.01995,54.223915,-253.5318,3.100135461560644,0.0,46.0,6.0,159.0
119545,119545,77.01975,54.22403,-253.53185,3.100121919260607,0.0,46.0,6.0,159.0
119546,119546,76.88113,54.300407,-253.555,3.0912872795614144,0.0,46.0,6.0,159.0
122061,122061,90.400856,44.71315,-252.11948,4.403244508277208,0.0,47.0,6.0,159.0
122062,122062,90.27264,44.82151,-252.19717,4.373063918755041,0.0,47.0,6.0,159.0
122063,122063,90.11159,44.942123,-252.29317,4.342142660201594,0.0,47.0,6.0,159.0
122064,122064,89.87798,45.09816,-252.42932,4.314121842981336,0.0,47.0,6.0,159.0
122065,122065,89.726425,45.213673,-252.49907,4.285627036877379,0.0,47.0,6.0,159.0
122066,122066,89.632195,45.297665,-252.5519,4.269158931671282,0.0,47.0,6.0,159.0
122067,122067,89.630875,45.299007,-252.55278,4.268903283889458,0.0,47.0,6.0,159.0
122068,122068,89.2167,45.635384,-252.81026,4.21251373182166,0.0,47.0,6.0,159.0
122069,122069,88.696335,45.971985,-253.00764,4.175684760082767,0.0,47.0,6.0,159.0
122070,122070,88.38239,46.107056,-253.09842,4.114871375139234,0.0,47.0,6.0,159.0
122071,122071,88.1627,46.21465,-253.17061,4.075991371840486,0.0,47.0,6.0,159.0
122072,122072,88.16181,46.21508,-253.1709,4.075835227248924,0.0,47.0,6.0,159.0
122073,122073,87.99679,46.28614,-253.22092,4.059769163882734,0.0,47.0,6.0,159.0
122074,122074,87.672646,46.486332,-253.30623,4.010185937615134,0.0,47.0,6.0,159.0
122075,122075,87.60317,46.53649,-253.32881,3.997658070444133,0.0,47.0,6.0,159.0
122076,122076,87.602325,46.5371,-253.32909,3.997505910114121,0.0,47.0,6.0,159.0
122077,122077,87.158485,46.782166,-253.45438,3.961510550538181,0.0,47.0,6.0,159.0
122078,122078,87.14714,46.789387,-253.45732,3.960600312675232,0.0,47.0,6.0,159.0
122079,122079,87.105354,46.817085,-253.46704,3.957931087860373,0.0,47.0,6.0,159.0
122080,122080,87.02538,46.87608,-253.48347,3.951260248010263,0.0,47.0,6.0,159.0
122081,122081,86.651276,47.15988,-253.58878,3.926368857991148,0.0,47.0,6.0,159.0
122082,122082,86.22914,47.448048,-253.7059,3.941851994156064,0.0,47.0,6.0,159.0
122083,122083,86.01663,47.623158,-253.74539,3.9530739338672714,0.0,47.0,6.0,159.0
122084,122084,86.014915,47.62457,-253.74571,3.9531644333810703,0.0,47.0,6.0,159.0
122085,122085,85.74093,47.834915,-253.81784,3.973109833001837,0.0,47.0,6.0,159.0
122086,122086,85.37208,48.1004,-253.89516,4.017945777409175,0.0,47.0,6.0,159.0
122087,122087,85.30923,48.15564,-253.90878,4.026589186677133,0.0,47.0,6.0,159.0
122088,122088,85.308975,48.15586,-253.90884,4.026623899164153,0.0,47.0,6.0,159.0
122089,122089,85.03308,48.38753,-253.94649,4.0635272060795655,0.0,47.0,6.0,159.0
122090,122090,85.007835,48.41243,-253.95169,4.066348029201529,0.0,47.0,6.0,159.0
122091,122091,84.91364,48.50865,-253.96985,4.067120959047753,0.0,47.0,6.0,159.0
122092,122092,84.738754,48.676865,-254.01118,4.0759477539754165,0.0,47.0,6.0,159.0
122093,122093,84.57565,48.811695,-254.02452,4.068016306169934,0.0,47.0,6.0,159.0
122094,122094,84.4484,48.91406,-254.01918,4.056683350518956,0.0,47.0,6.0,159.0
122095,122095,84.242386,49.105465,-254.0197,4.038524945152157,0.0,47.0,6.0,159.0
122096,122096,83.96228,49.39728,-253.98315,4.007824566257032,0.0,47.0,6.0,159.0
122097,122097,83.95576,49.40365,-253.98238,4.007227868233008,0.0,47.0,6.0,159.0
122098,122098,83.85849,49.4914,-253.96379,3.99559516098334,0.0,47.0,6.0,159.0
122099,122099,83.8581,49.491753,-253.96371,3.9955484432835418,0.0,47.0,6.0,159.0
122100,122100,83.42684,49.84071,-253.92816,3.960604895600112,0.0,47.0,6.0,159.0
122101,122101,83.26953,49.9759,-253.9178,3.948608647964464,0.0,47.0,6.0,159.0
122102,122102,83.16888,50.10344,-253.89949,3.928459390716355,0.0,47.0,6.0,159.0
122103,122103,83.14226,50.139736,-253.8951,3.922444428856641,0.0,47.0,6.0,159.0
122104,122104,82.69358,50.739098,-253.86908,3.86511893899561,0.0,47.0,6.0,159.0
122105,122105,82.65372,50.790554,-253.87363,3.860097505987054,0.0,47.0,6.0,159.0
122106,122106,82.6534,50.79097,-253.87366,3.860057010559566,0.0,47.0,6.0,159.0
122107,122107,82.2097,51.419476,-253.83493,3.789621206668709,0.0,47.0,6.0,159.0
122108,122108,82.199265,51.443703,-253.838,3.7859625844946776,0.0,47.0,6.0,159.0
122109,122109,82.1689,51.52235,-253.83453,3.772537594525264,0.0,47.0,6.0,159.0
122110,122110,81.74386,52.538715,-253.86205,3.653603432161695,0.0,47.0,6.0,159.0
122111,122111,81.715225,52.586422,-253.86455,3.6539311065206506,0.0,47.0,6.0,159.0
122112,122112,81.573044,52.77729,-253.85661,3.6518869305186814,0.0,47.0,6.0,159.0
122113,122113,81.4898,52.985523,-253.87073,3.617237716988559,0.0,47.0,6.0,159.0
129573,129573,90.400856,44.71315,-252.11948,4.403244508277208,0.0,50.0,6.0,159.0
129574,129574,90.27264,44.82151,-252.19717,4.373063918755041,0.0,50.0,6.0,159.0
129575,129575,90.11159,44.942123,-252.29317,4.342142660201594,0.0,50.0,6.0,159.0
129576,129576,89.87798,45.09816,-252.42932,4.314121842981336,0.0,50.0,6.0,159.0
129577,129577,89.726425,45.213673,-252.49907,4.285627036877379,0.0,50.0,6.0,159.0
129578,129578,89.632195,45.297665,-252.5519,4.269158931671282,0.0,50.0,6.0,159.0
129579,129579,89.630875,45.299007,-252.55278,4.268903283889458,0.0,50.0,6.0,159.0
129580,129580,89.2167,45.635384,-252.81026,4.21251373182166,0.0,50.0,6.0,159.0
129581,129581,88.696335,45.971985,-253.00764,4.175684760082767,0.0,50.0,6.0,159.0
129582,129582,88.38239,46.107056,-253.09842,4.114871375139234,0.0,50.0,6.0,159.0
129583,129583,88.1627,46.21465,-253.17061,4.075991371840486,0.0,50.0,6.0,159.0
129584,129584,88.16181,46.21508,-253.1709,4.075835227248924,0.0,50.0,6.0,159.0
129585,129585,87.99679,46.28614,-253.22092,4.059769163882734,0.0,50.0,6.0,159.0
129586,129586,87.672646,46.486332,-253.30623,4.010185937615134,0.0,50.0,6.0,159.0
129587,129587,87.60317,46.53649,-253.32881,3.997658070444133,0.0,50.0,6.0,159.0
129588,129588,87.602325,46.5371,-253.32909,3.997505910114121,0.0,50.0,6.0,159.0
129589,129589,87.158485,46.782166,-253.45438,3.961510550538181,0.0,50.0,6.0,159.0
129590,129590,87.14714,46.789387,-253.45732,3.960600312675232,0.0,50.0,6.0,159.0
129591,129591,87.105354,46.817085,-253.46704,3.957931087860373,0.0,50.0,6.0,159.0
129592,129592,87.02538,46.87608,-253.48347,3.951260248010263,0.0,50.0,6.0,159.0
129593,129593,86.651276,47.15988,-253.58878,3.926368857991148,0.0,50.0,6.0,159.0
129594,129594,86.22914,47.448048,-253.7059,3.941851994156064,0.0,50.0,6.0,159.0
129595,129595,86.01663,47.623158,-253.74539,3.9530739338672714,0.0,50.0,6.0,159.0
129596,129596,86.014915,47.62457,-253.74571,3.9531644333810703,0.0,50.0,6.0,159.0
129597,129597,85.74093,47.834915,-253.81784,3.973109833001837,0.0,50.0,6.0,159.0
129598,129598,85.37208,48.1004,-253.89516,4.017945777409175,0.0,50.0,6.0,159.0
129599,129599,85.30923,48.15564,-253.90878,4.026589186677133,0.0,50.0,6.0,159.0
129600,129600,85.308975,48.15586,-253.90884,4.026623899164153,0.0,50.0,6.0,159.0
129601,129601,85.03308,48.38753,-253.94649,4.0635272060795655,0.0,50.0,6.0,159.0
129602,129602,85.007835,48.41243,-253.95169,4.066348029201529,0.0,50.0,6.0,159.0
129603,129603,84.91364,48.50865,-253.96985,4.067120959047753,0.0,50.0,6.0,159.0
129604,129604,84.738754,48.676865,-254.01118,4.0759477539754165,0.0,50.0,6.0,159.0
129605,129605,84.57565,48.811695,-254.02452,4.068016306169934,0.0,50.0,6.0,159.0
129606,129606,84.4484,48.91406,-254.01918,4.056683350518956,0.0,50.0,6.0,159.0
129607,129607,84.242386,49.105465,-254.0197,4.038524945152157,0.0,50.0,6.0,159.0
129608,129608,83.96228,49.39728,-253.98315,4.007824566257032,0.0,50.0,6.0,159.0
129609,129609,83.95576,49.40365,-253.98238,4.007227868233008,0.0,50.0,6.0,159.0
129610,129610,83.85849,49.4914,-253.96379,3.99559516098334,0.0,50.0,6.0,159.0
129611,129611,83.8581,49.491753,-253.96371,3.9955484432835418,0.0,50.0,6.0,159.0
129612,129612,83.42684,49.84071,-253.92816,3.960604895600112,0.0,50.0,6.0,159.0
129613,129613,83.26953,49.9759,-253.9178,3.948608647964464,0.0,50.0,6.0,159.0
129614,129614,83.16437,50.10915,-253.89867,3.927557185167932,0.0,50.0,6.0,159.0
129615,129615,83.121475,50.157,-253.89186,3.9198897494766456,0.0,50.0,6.0,159.0
129616,129616,82.79565,50.470543,-253.8326,3.8810127383641686,0.0,50.0,6.0,159.0
129617,129617,82.794334,50.4718,-253.83235,3.88085660578942,0.0,50.0,6.0,159.0
129618,129618,82.5373,50.710644,-253.8229,3.851454922923847,0.0,50.0,6.0,159.0
129619,129619,82.46406,50.788864,-253.808,3.83545836901098,0.0,50.0,6.0,159.0
129620,129620,82.077675,51.18536,-253.74684,3.784706893222892,0.0,50.0,6.0,159.0
129621,129621,82.03847,51.22302,-253.74077,3.781727923904472,0.0,50.0,6.0,159.0
129622,129622,81.62581,51.60435,-253.73729,3.7550714725004095,0.0,50.0,6.0,159.0
129623,129623,81.30027,51.95306,-253.67235,3.689713432066463,0.0,50.0,6.0,159.0
129624,129624,80.79875,52.421494,-253.63446,3.638327134621957,0.0,50.0,6.0,159.0
129625,129625,80.383644,52.94572,-253.58574,3.5800495073899907,0.0,50.0,6.0,159.0
129626,129626,80.35062,52.993195,-253.58923,3.5753631687579577,0.0,50.0,6.0,159.0
129627,129627,80.186295,53.160057,-253.60358,3.5572006714561497,0.0,50.0,6.0,159.0
129628,129628,79.57523,53.84889,-253.5451,3.51176992048316,0.0,50.0,6.0,159.0
132173,132173,90.400856,44.71315,-252.11948,4.403244508277208,0.0,51.0,6.0,159.0
132174,132174,90.27264,44.82151,-252.19717,4.373063918755041,0.0,51.0,6.0,159.0
132175,132175,90.11159,44.942123,-252.29317,4.342142660201594,0.0,51.0,6.0,159.0
132176,132176,89.87798,45.09816,-252.42932,4.314121842981336,0.0,51.0,6.0,159.0
132177,132177,89.726425,45.213673,-252.49907,4.285627036877379,0.0,51.0,6.0,159.0
132178,132178,89.632195,45.297665,-252.5519,4.269158931671282,0.0,51.0,6.0,159.0
132179,132179,89.630875,45.299007,-252.55278,4.268903283889458,0.0,51.0,6.0,159.0
