,Unnamed: 0,x,y,z,MaximumInscribedSphereRadius,Blanking,CenterlineIds,TractIds,GroupIds
25207,25207,93.833916,-34.93191,-238.23273,4.7486823817270905,0.0,9.0,4.0,4.0
25208,25208,93.65388,-35.27716,-238.08272,4.737183775765019,0.0,9.0,4.0,4.0
25209,25209,93.26209,-35.78933,-237.7762,4.679769244366346,0.0,9.0,4.0,4.0
25210,25210,92.88967,-36.38316,-237.35423,4.6653969441238985,0.0,9.0,4.0,4.0
25211,25211,92.84355,-36.462864,-237.3118,4.666166936846189,0.0,9.0,4.0,4.0
25212,25212,92.66454,-36.69628,-237.14384,4.664574639666965,0.0,9.0,4.0,4.0
25213,25213,92.57731,-36.83743,-237.02673,4.665269743506291,0.0,9.0,4.0,4.0
25214,25214,92.08452,-37.538,-236.54198,4.71773566665717,0.0,9.0,4.0,4.0
25215,25215,92.07273,-37.56072,-236.52522,4.719550677841186,0.0,9.0,4.0,4.0
25216,25216,91.89958,-37.835556,-236.26476,4.731072135570049,0.0,9.0,4.0,4.0
27788,27788,95.09271,-32.670746,-238.96951,5.140232055565776,0.0,10.0,4.0,4.0
27789,27789,94.47133,-33.84964,-238.63521,4.893963971334402,0.0,10.0,4.0,4.0
27790,27790,94.43649,-33.932552,-238.60669,4.882622880987487,0.0,10.0,4.0,4.0
27791,27791,93.833916,-34.93191,-238.23273,4.7486823817270905,0.0,10.0,4.0,4.0
27792,27792,93.65388,-35.27716,-238.08272,4.737183775765019,0.0,10.0,4.0,4.0
27793,27793,93.26209,-35.78933,-237.7762,4.679769244366346,0.0,10.0,4.0,4.0
27794,27794,92.88967,-36.38316,-237.35423,4.6653969441238985,0.0,10.0,4.0,4.0
27795,27795,92.84355,-36.462864,-237.3118,4.666166936846189,0.0,10.0,4.0,4.0
27796,27796,92.66454,-36.69628,-237.14384,4.664574639666965,0.0,10.0,4.0,4.0
27797,27797,92.57731,-36.83743,-237.02673,4.665269743506291,0.0,10.0,4.0,4.0
27798,27798,92.08452,-37.538,-236.54198,4.71773566665717,0.0,10.0,4.0,4.0
27799,27799,92.07273,-37.56072,-236.52522,4.719550677841186,0.0,10.0,4.0,4.0
27800,27800,91.89958,-37.835556,-236.26476,4.731072135570049,0.0,10.0,4.0,4.0
30307,30307,95.09271,-32.670746,-238.96951,5.140232055565776,0.0,11.0,4.0,4.0
30308,30308,94.47133,-33.84964,-238.63521,4.893963971334402,0.0,11.0,4.0,4.0
30309,30309,94.43649,-33.932552,-238.60669,4.882622880987487,0.0,11.0,4.0,4.0
30310,30310,93.833916,-34.93191,-238.23273,4.7486823817270905,0.0,11.0,4.0,4.0
30311,30311,93.65388,-35.27716,-238.08272,4.737183775765019,0.0,11.0,4.0,4.0
30312,30312,93.26209,-35.78933,-237.7762,4.679769244366346,0.0,11.0,4.0,4.0
30313,30313,92.88967,-36.38316,-237.35423,4.6653969441238985,0.0,11.0,4.0,4.0
30314,30314,92.84355,-36.462864,-237.3118,4.666166936846189,0.0,11.0,4.0,4.0
30315,30315,92.66454,-36.69628,-237.14384,4.664574639666965,0.0,11.0,4.0,4.0
30316,30316,92.57731,-36.83743,-237.02673,4.665269743506291,0.0,11.0,4.0,4.0
30317,30317,92.08452,-37.538,-236.54198,4.71773566665717,0.0,11.0,4.0,4.0
30318,30318,92.07273,-37.56072,-236.52522,4.719550677841186,0.0,11.0,4.0,4.0
30319,30319,91.89958,-37.835556,-236.26476,4.731072135570049,0.0,11.0,4.0,4.0
32842,32842,94.6482,-33.29762,-239.61105,5.27227741517198,0.0,12.0,4.0,4.0
32843,32843,94.647804,-33.298355,-239.61078,5.272111367503076,0.0,12.0,4.0,4.0
32844,32844,94.58411,-33.398552,-239.56876,5.244341819028592,0.0,12.0,4.0,4.0
32845,32845,94.43839,-33.63779,-239.47568,5.1861611893575725,0.0,12.0,4.0,4.0
32846,32846,94.332405,-33.82706,-239.39165,5.142611423350516,0.0,12.0,4.0,4.0
32847,32847,94.196846,-34.09783,-239.2627,5.084634228584406,0.0,12.0,4.0,4.0
32848,32848,94.1505,-34.174034,-239.22795,5.065835646047256,0.0,12.0,4.0,4.0
32849,32849,94.12164,-34.221283,-239.20285,5.053548776402556,0.0,12.0,4.0,4.0
32850,32850,94.06436,-34.31724,-239.1467,5.029802197087268,0.0,12.0,4.0,4.0
32851,32851,94.063194,-34.3192,-239.14555,5.0293175730196085,0.0,12.0,4.0,4.0
32852,32852,93.87069,-34.62007,-238.9721,4.966219156824211,0.0,12.0,4.0,4.0
32853,32853,93.86992,-34.62128,-238.9714,4.965965749530254,0.0,12.0,4.0,4.0
32854,32854,93.734,-34.84467,-238.85478,4.9323929922232,0.0,12.0,4.0,4.0
32855,32855,93.73345,-34.845566,-238.85431,4.932258161872569,0.0,12.0,4.0,4.0
32856,32856,93.70681,-34.890762,-238.83221,4.926724495307608,0.0,12.0,4.0,4.0
32857,32857,93.6815,-34.929546,-238.81393,4.920557480463354,0.0,12.0,4.0,4.0
32858,32858,93.543236,-35.139538,-238.69377,4.889340368257877,0.0,12.0,4.0,4.0
32859,32859,93.5161,-35.177204,-238.67299,4.883440068076165,0.0,12.0,4.0,4.0
32860,32860,93.004234,-35.936085,-238.33232,4.820215830190372,0.0,12.0,4.0,4.0
32861,32861,92.88862,-36.08447,-238.28273,4.810745132312643,0.0,12.0,4.0,4.0
32862,32862,92.4146,-36.74771,-238.00522,4.808080743672431,0.0,12.0,4.0,4.0
32863,32863,92.396965,-36.769527,-237.99353,4.809940991419889,0.0,12.0,4.0,4.0
32864,32864,92.34746,-36.848904,-237.94955,4.810515584985979,0.0,12.0,4.0,4.0
32865,32865,92.02608,-37.26417,-237.68686,4.826271711471639,0.0,12.0,4.0,4.0
32866,32866,91.87156,-37.49437,-237.58691,4.838542698199387,0.0,12.0,4.0,4.0
32867,32867,91.8132,-37.591694,-237.54451,4.842092404951414,0.0,12.0,4.0,4.0
32868,32868,91.60267,-37.901012,-237.4022,4.856235635444532,0.0,12.0,4.0,4.0
32869,32869,91.579506,-37.93614,-237.38654,4.858850669805691,0.0,12.0,4.0,4.0
32870,32870,91.43554,-38.17038,-237.28714,4.878540225334738,0.0,12.0,4.0,4.0
32871,32871,91.32386,-38.406677,-237.2015,4.883861105351571,0.0,12.0,4.0,4.0
32872,32872,91.12947,-38.755898,-237.02408,4.9118641931504445,0.0,12.0,4.0,4.0
35436,35436,94.6482,-33.29762,-239.61105,5.27227741517198,0.0,13.0,4.0,4.0
35437,35437,94.647804,-33.298355,-239.61078,5.272111367503076,0.0,13.0,4.0,4.0
35438,35438,94.58411,-33.398552,-239.56876,5.244341819028592,0.0,13.0,4.0,4.0
35439,35439,94.43839,-33.63779,-239.47568,5.1861611893575725,0.0,13.0,4.0,4.0
35440,35440,94.332405,-33.82706,-239.39165,5.142611423350516,0.0,13.0,4.0,4.0
35441,35441,94.196846,-34.09783,-239.2627,5.084634228584406,0.0,13.0,4.0,4.0
35442,35442,94.1505,-34.174034,-239.22795,5.065835646047256,0.0,13.0,4.0,4.0
35443,35443,94.12164,-34.221283,-239.20285,5.053548776402556,0.0,13.0,4.0,4.0
35444,35444,94.06436,-34.31724,-239.1467,5.029802197087268,0.0,13.0,4.0,4.0
35445,35445,94.063194,-34.3192,-239.14555,5.0293175730196085,0.0,13.0,4.0,4.0
35446,35446,93.87069,-34.62007,-238.9721,4.966219156824211,0.0,13.0,4.0,4.0
35447,35447,93.86992,-34.62128,-238.9714,4.965965749530254,0.0,13.0,4.0,4.0
35448,35448,93.734,-34.84467,-238.85478,4.9323929922232,0.0,13.0,4.0,4.0
35449,35449,93.73345,-34.845566,-238.85431,4.932258161872569,0.0,13.0,4.0,4.0
35450,35450,93.70681,-34.890762,-238.83221,4.926724495307608,0.0,13.0,4.0,4.0
35451,35451,93.6815,-34.929546,-238.81393,4.920557480463354,0.0,13.0,4.0,4.0
35452,35452,93.543236,-35.139538,-238.69377,4.889340368257877,0.0,13.0,4.0,4.0
35453,35453,93.5161,-35.177204,-238.67299,4.883440068076165,0.0,13.0,4.0,4.0
35454,35454,92.976265,-35.98032,-238.31512,4.820593754336365,0.0,13.0,4.0,4.0
35455,35455,92.71452,-36.31195,-238.16927,4.803174122813124,0.0,13.0,4.0,4.0
35456,35456,92.6565,-36.38653,-238.13274,4.804212841028495,0.0,13.0,4.0,4.0
35457,35457,92.16083,-37.05853,-237.90384,4.814659766838759,0.0,13.0,4.0,4.0
35458,35458,91.87905,-37.443604,-237.7882,4.821937586340909,0.0,13.0,4.0,4.0
35459,35459,91.757256,-37.60987,-237.7371,4.831655685974159,0.0,13.0,4.0,4.0
35460,35460,91.72496,-37.66207,-237.72368,4.831236841224876,0.0,13.0,4.0,4.0
35461,35461,91.6486,-37.778885,-237.70021,4.825794080451894,0.0,13.0,4.0,4.0
35462,35462,91.64829,-37.779354,-237.70012,4.825772221974894,0.0,13.0,4.0,4.0
35463,35463,91.37674,-38.253815,-237.56429,4.821857629455863,0.0,13.0,4.0,4.0
35464,35464,91.37379,-38.259975,-237.5636,4.8215073130165,0.0,13.0,4.0,4.0
37958,37958,94.6482,-33.29762,-239.61105,5.27227741517198,0.0,14.0,4.0,4.0
37959,37959,94.647804,-33.298355,-239.61078,5.272111367503076,0.0,14.0,4.0,4.0
37960,37960,94.58411,-33.398552,-239.56876,5.244341819028592,0.0,14.0,4.0,4.0
37961,37961,94.43839,-33.63779,-239.47568,5.1861611893575725,0.0,14.0,4.0,4.0
37962,37962,94.332405,-33.82706,-239.39165,5.142611423350516,0.0,14.0,4.0,4.0
37963,37963,94.196846,-34.09783,-239.2627,5.084634228584406,0.0,14.0,4.0,4.0
37964,37964,94.1505,-34.174034,-239.22795,5.065835646047256,0.0,14.0,4.0,4.0
37965,37965,94.12164,-34.221283,-239.20285,5.053548776402556,0.0,14.0,4.0,4.0
37966,37966,94.06436,-34.31724,-239.1467,5.029802197087268,0.0,14.0,4.0,4.0
37967,37967,94.063194,-34.3192,-239.14555,5.0293175730196085,0.0,14.0,4.0,4.0
37968,37968,93.87069,-34.62007,-238.9721,4.966219156824211,0.0,14.0,4.0,4.0
37969,37969,93.86992,-34.62128,-238.9714,4.965965749530254,0.0,14.0,4.0,4.0
37970,37970,93.734,-34.84467,-238.85478,4.9323929922232,0.0,14.0,4.0,4.0
37971,37971,93.73345,-34.845566,-238.85431,4.932258161872569,0.0,14.0,4.0,4.0
37972,37972,93.70681,-34.890762,-238.83221,4.926724495307608,0.0,14.0,4.0,4.0
37973,37973,93.6815,-34.929546,-238.81393,4.920557480463354,0.0,14.0,4.0,4.0
37974,37974,93.543236,-35.139538,-238.69377,4.889340368257877,0.0,14.0,4.0,4.0
37975,37975,93.5161,-35.177204,-238.67299,4.883440068076165,0.0,14.0,4.0,4.0
37976,37976,92.976265,-35.98032,-238.31512,4.820593754336365,0.0,14.0,4.0,4.0
37977,37977,92.71452,-36.31195,-238.16927,4.803174122813124,0.0,14.0,4.0,4.0
37978,37978,92.6565,-36.38653,-238.13274,4.804212841028495,0.0,14.0,4.0,4.0
37979,37979,92.16083,-37.05853,-237.90384,4.814659766838759,0.0,14.0,4.0,4.0
37980,37980,91.87905,-37.443604,-237.7882,4.821937586340909,0.0,14.0,4.0,4.0
37981,37981,91.757256,-37.60987,-237.7371,4.831655685974159,0.0,14.0,4.0,4.0
37982,37982,91.72496,-37.66207,-237.72368,4.831236841224876,0.0,14.0,4.0,4.0
37983,37983,91.6486,-37.778885,-237.70021,4.825794080451894,0.0,14.0,4.0,4.0
37984,37984,91.64829,-37.779354,-237.70012,4.825772221974894,0.0,14.0,4.0,4.0
37985,37985,91.37674,-38.253815,-237.56429,4.821857629455863,0.0,14.0,4.0,4.0
37986,37986,91.37379,-38.259975,-237.5636,4.8215073130165,0.0,14.0,4.0,4.0
40473,40473,94.6482,-33.29762,-239.61105,5.27227741517198,0.0,15.0,4.0,4.0
40474,40474,94.647804,-33.298355,-239.61078,5.272111367503076,0.0,15.0,4.0,4.0
40475,40475,94.58411,-33.398552,-239.56876,5.244341819028592,0.0,15.0,4.0,4.0
40476,40476,94.43839,-33.63779,-239.47568,5.1861611893575725,0.0,15.0,4.0,4.0
40477,40477,94.332405,-33.82706,-239.39165,5.142611423350516,0.0,15.0,4.0,4.0
40478,40478,94.196846,-34.09783,-239.2627,5.084634228584406,0.0,15.0,4.0,4.0
40479,40479,94.1505,-34.174034,-239.22795,5.065835646047256,0.0,15.0,4.0,4.0
40480,40480,94.12164,-34.221283,-239.20285,5.053548776402556,0.0,15.0,4.0,4.0
40481,40481,94.06436,-34.31724,-239.1467,5.029802197087268,0.0,15.0,4.0,4.0
40482,40482,94.063194,-34.3192,-239.14555,5.0293175730196085,0.0,15.0,4.0,4.0
40483,40483,93.87069,-34.62007,-238.9721,4.966219156824211,0.0,15.0,4.0,4.0
40484,40484,93.86992,-34.62128,-238.9714,4.965965749530254,0.0,15.0,4.0,4.0
40485,40485,93.734,-34.84467,-238.85478,4.9323929922232,0.0,15.0,4.0,4.0
40486,40486,93.73345,-34.845566,-238.85431,4.932258161872569,0.0,15.0,4.0,4.0
40487,40487,93.70681,-34.890762,-238.83221,4.926724495307608,0.0,15.0,4.0,4.0
40488,40488,93.6815,-34.929546,-238.81393,4.920557480463354,0.0,15.0,4.0,4.0
40489,40489,93.543236,-35.139538,-238.69377,4.889340368257877,0.0,15.0,4.0,4.0
40490,40490,93.5161,-35.177204,-238.67299,4.883440068076165,0.0,15.0,4.0,4.0
40491,40491,93.004234,-35.936085,-238.33232,4.820215830190372,0.0,15.0,4.0,4.0
40492,40492,92.88862,-36.08447,-238.28273,4.810745132312643,0.0,15.0,4.0,4.0
40493,40493,92.4146,-36.74771,-238.00522,4.808080743672431,0.0,15.0,4.0,4.0
40494,40494,92.396965,-36.769527,-237.99353,4.809940991419889,0.0,15.0,4.0,4.0
40495,40495,92.34746,-36.848904,-237.94955,4.810515584985979,0.0,15.0,4.0,4.0
40496,40496,92.02608,-37.26417,-237.68686,4.826271711471639,0.0,15.0,4.0,4.0
40497,40497,91.87156,-37.49437,-237.58691,4.838542698199387,0.0,15.0,4.0,4.0
40498,40498,91.8132,-37.591694,-237.54451,4.842092404951414,0.0,15.0,4.0,4.0
40499,40499,91.60267,-37.901012,-237.4022,4.856235635444532,0.0,15.0,4.0,4.0
40500,40500,91.579506,-37.93614,-237.38654,4.858850669805691,0.0,15.0,4.0,4.0
40501,40501,91.43554,-38.17038,-237.28714,4.878540225334738,0.0,15.0,4.0,4.0
40502,40502,91.32386,-38.406677,-237.2015,4.883861105351571,0.0,15.0,4.0,4.0
40503,40503,91.12947,-38.755898,-237.02408,4.9118641931504445,0.0,15.0,4.0,4.0
43065,43065,94.6482,-33.29762,-239.61105,5.27227741517198,0.0,16.0,4.0,4.0
43066,43066,94.647804,-33.298355,-239.61078,5.272111367503076,0.0,16.0,4.0,4.0
43067,43067,94.58411,-33.398552,-239.56876,5.244341819028592,0.0,16.0,4.0,4.0
43068,43068,94.43839,-33.63779,-239.47568,5.1861611893575725,0.0,16.0,4.0,4.0
43069,43069,94.332405,-33.82706,-239.39165,5.142611423350516,0.0,16.0,4.0,4.0
43070,43070,94.196846,-34.09783,-239.2627,5.084634228584406,0.0,16.0,4.0,4.0
43071,43071,94.1505,-34.174034,-239.22795,5.065835646047256,0.0,16.0,4.0,4.0
43072,43072,94.12164,-34.221283,-239.20285,5.053548776402556,0.0,16.0,4.0,4.0
43073,43073,94.06436,-34.31724,-239.1467,5.029802197087268,0.0,16.0,4.0,4.0
43074,43074,94.063194,-34.3192,-239.14555,5.0293175730196085,0.0,16.0,4.0,4.0
43075,43075,93.87069,-34.62007,-238.9721,4.966219156824211,0.0,16.0,4.0,4.0
