,Unnamed: 0,x,y,z,MaximumInscribedSphereRadius,Blanking,CenterlineIds,TractIds,GroupIds
53268,53268,98.92727,33.514572,-225.60059,6.372056442237106,0.0,20.0,4.0,60.0
53269,53269,98.91411,33.752045,-226.05487,6.286349860302928,0.0,20.0,4.0,60.0
53270,53270,98.867,34.016346,-226.79001,6.148395904091494,0.0,20.0,4.0,60.0
53271,53271,98.860466,34.246742,-227.29353,6.074287309547801,0.0,20.0,4.0,60.0
53272,53272,98.87445,34.324215,-227.48416,6.044979011891179,0.0,20.0,4.0,60.0
53273,53273,98.844986,34.514397,-228.04662,5.931860005839292,0.0,20.0,4.0,60.0
53274,53274,98.82904,34.8419,-229.0027,5.807190699301251,0.0,20.0,4.0,60.0
53275,53275,98.84106,34.895905,-229.1911,5.791839136000238,0.0,20.0,4.0,60.0
53276,53276,98.83662,34.94147,-229.33609,5.777456426216916,0.0,20.0,4.0,60.0
53277,53277,98.82585,35.26233,-230.33566,5.714868570602054,0.0,20.0,4.0,60.0
53278,53278,98.79415,35.375397,-230.63599,5.703215792649719,0.0,20.0,4.0,60.0
53279,53279,98.770164,35.717587,-231.7786,5.732940597657073,0.0,20.0,4.0,60.0
53280,53280,98.770515,35.720894,-231.79312,5.733790557080877,0.0,20.0,4.0,60.0
53281,53281,98.70708,36.04154,-232.69507,5.758303958435708,0.0,20.0,4.0,60.0
53282,53282,98.72139,36.22257,-233.27365,5.805372245582422,0.0,20.0,4.0,60.0
53283,53283,98.67653,36.38688,-233.77032,5.831863175326932,0.0,20.0,4.0,60.0
53284,53284,98.6705,36.516678,-234.2153,5.865414854129153,0.0,20.0,4.0,60.0
53285,53285,98.687904,36.696007,-235.0697,5.928434546169109,0.0,20.0,4.0,60.0
53286,53286,98.68649,36.68337,-235.35307,5.9486333865638095,0.0,20.0,4.0,60.0
53287,53287,98.682106,36.733803,-235.54163,5.956407477998503,0.0,20.0,4.0,60.0
53288,53288,98.68739,36.776573,-235.72675,5.962662718801573,0.0,20.0,4.0,60.0
53289,53289,98.67642,36.96025,-236.53178,6.0212883468905165,0.0,20.0,4.0,60.0
53290,53290,98.672745,36.96733,-236.55844,6.022113754122614,0.0,20.0,4.0,60.0
53291,53291,98.67265,36.967506,-236.5591,6.022134051021764,0.0,20.0,4.0,60.0
53292,53292,98.61221,37.217754,-237.26788,6.044103288061288,0.0,20.0,4.0,60.0
53293,53293,98.58247,37.258743,-237.44078,6.042984735505734,0.0,20.0,4.0,60.0
53294,53294,98.58006,37.26196,-237.45296,6.042970861976172,0.0,20.0,4.0,60.0
