,Unnamed: 0,x,y,z,MaximumInscribedSphereRadius,Blanking,CenterlineIds,TractIds,GroupIds
94155,94155,98.53354,-32.020283,-245.23143,5.800902333105503,0.0,36.0,4.0,97.0
94156,94156,98.72199,-32.834717,-246.0095,5.693790476978211,0.0,36.0,4.0,97.0
94157,94157,98.83914,-33.167343,-246.34575,5.677976196427977,0.0,36.0,4.0,97.0
94158,94158,99.024,-33.83859,-247.03247,5.722249067897133,0.0,36.0,4.0,97.0
94159,94159,99.104515,-34.058216,-247.23863,5.752586966031353,0.0,36.0,4.0,97.0
94160,94160,99.22798,-34.45651,-247.67761,5.825343601311653,0.0,36.0,4.0,97.0
94161,94161,99.29917,-34.666004,-247.90907,5.869944404408258,0.0,36.0,4.0,97.0
94162,94162,99.32615,-34.7793,-248.04181,5.890747421079805,0.0,36.0,4.0,97.0
94163,94163,99.33746,-34.90738,-248.19942,5.9053526774536245,0.0,36.0,4.0,97.0
96667,96667,98.49397,-31.872553,-245.1134,5.833844284355076,0.0,37.0,4.0,97.0
96668,96668,98.527626,-31.994156,-245.21272,5.805633141557235,0.0,37.0,4.0,97.0
96669,96669,98.52789,-31.995132,-245.21352,5.805406546032754,0.0,37.0,4.0,97.0
96670,96670,98.53354,-32.020283,-245.23143,5.800902333105503,0.0,37.0,4.0,97.0
96671,96671,98.72199,-32.834717,-246.0095,5.693790476978211,0.0,37.0,4.0,97.0
96672,96672,98.83914,-33.167343,-246.34575,5.677976196427977,0.0,37.0,4.0,97.0
96673,96673,99.024,-33.83859,-247.03247,5.722249067897133,0.0,37.0,4.0,97.0
96674,96674,99.104515,-34.058216,-247.23863,5.752586966031353,0.0,37.0,4.0,97.0
96675,96675,99.22798,-34.45651,-247.67761,5.825343601311653,0.0,37.0,4.0,97.0
96676,96676,99.29917,-34.666004,-247.90907,5.869944404408258,0.0,37.0,4.0,97.0
96677,96677,99.32615,-34.7793,-248.04181,5.890747421079805,0.0,37.0,4.0,97.0
96678,96678,99.33746,-34.90738,-248.19942,5.9053526774536245,0.0,37.0,4.0,97.0
99216,99216,98.49397,-31.872553,-245.1134,5.833844284355076,0.0,38.0,4.0,97.0
99217,99217,98.527626,-31.994156,-245.21272,5.805633141557235,0.0,38.0,4.0,97.0
99218,99218,98.52789,-31.995132,-245.21352,5.805406546032754,0.0,38.0,4.0,97.0
99219,99219,98.53354,-32.020283,-245.23143,5.800902333105503,0.0,38.0,4.0,97.0
99220,99220,98.72199,-32.834717,-246.0095,5.693790476978211,0.0,38.0,4.0,97.0
99221,99221,98.83914,-33.167343,-246.34575,5.677976196427977,0.0,38.0,4.0,97.0
99222,99222,99.024,-33.83859,-247.03247,5.722249067897133,0.0,38.0,4.0,97.0
99223,99223,99.104515,-34.058216,-247.23863,5.752586966031353,0.0,38.0,4.0,97.0
99224,99224,99.58401,-34.70889,-247.86375,5.649819499129576,0.0,38.0,4.0,97.0
99225,99225,99.624306,-34.747147,-247.88776,5.632112730186439,0.0,38.0,4.0,97.0
99226,99226,100.17267,-35.208736,-248.2985,5.4348184367449175,0.0,38.0,4.0,97.0
99227,99227,100.2161,-35.251503,-248.32986,5.422036979696524,0.0,38.0,4.0,97.0
99228,99228,100.38351,-35.420464,-248.46352,5.386751055852865,0.0,38.0,4.0,97.0
101699,101699,98.49397,-31.872553,-245.1134,5.833844284355076,0.0,39.0,4.0,97.0
101700,101700,98.527626,-31.994156,-245.21272,5.805633141557235,0.0,39.0,4.0,97.0
101701,101701,98.52789,-31.995132,-245.21352,5.805406546032754,0.0,39.0,4.0,97.0
101702,101702,98.53354,-32.020283,-245.23143,5.800902333105503,0.0,39.0,4.0,97.0
101703,101703,98.72199,-32.834717,-246.0095,5.693790476978211,0.0,39.0,4.0,97.0
101704,101704,98.83914,-33.167343,-246.34575,5.677976196427977,0.0,39.0,4.0,97.0
101705,101705,99.024,-33.83859,-247.03247,5.722249067897133,0.0,39.0,4.0,97.0
101706,101706,99.104515,-34.058216,-247.23863,5.752586966031353,0.0,39.0,4.0,97.0
101707,101707,99.58401,-34.70889,-247.86375,5.649819499129576,0.0,39.0,4.0,97.0
101708,101708,99.624306,-34.747147,-247.88776,5.632112730186439,0.0,39.0,4.0,97.0
101709,101709,100.17267,-35.208736,-248.2985,5.4348184367449175,0.0,39.0,4.0,97.0
101710,101710,100.2161,-35.251503,-248.32986,5.422036979696524,0.0,39.0,4.0,97.0
101711,101711,100.38351,-35.420464,-248.46352,5.386751055852865,0.0,39.0,4.0,97.0
104237,104237,98.49397,-31.872553,-245.1134,5.833844284355076,0.0,40.0,4.0,97.0
104238,104238,98.527626,-31.994156,-245.21272,5.805633141557235,0.0,40.0,4.0,97.0
104239,104239,98.52789,-31.995132,-245.21352,5.805406546032754,0.0,40.0,4.0,97.0
104240,104240,98.53354,-32.020283,-245.23143,5.800902333105503,0.0,40.0,4.0,97.0
104241,104241,98.72199,-32.834717,-246.0095,5.693790476978211,0.0,40.0,4.0,97.0
104242,104242,98.83914,-33.167343,-246.34575,5.677976196427977,0.0,40.0,4.0,97.0
104243,104243,99.024,-33.83859,-247.03247,5.722249067897133,0.0,40.0,4.0,97.0
104244,104244,99.104515,-34.058216,-247.23863,5.752586966031353,0.0,40.0,4.0,97.0
104245,104245,99.22798,-34.45651,-247.67761,5.825343601311653,0.0,40.0,4.0,97.0
104246,104246,99.29917,-34.666004,-247.90907,5.869944404408258,0.0,40.0,4.0,97.0
104247,104247,99.32615,-34.7793,-248.04181,5.890747421079805,0.0,40.0,4.0,97.0
104248,104248,99.33746,-34.90738,-248.19942,5.9053526774536245,0.0,40.0,4.0,97.0
106755,106755,98.49397,-31.872553,-245.1134,5.833844284355076,0.0,41.0,4.0,97.0
106756,106756,98.527626,-31.994156,-245.21272,5.805633141557235,0.0,41.0,4.0,97.0
106757,106757,98.52789,-31.995132,-245.21352,5.805406546032754,0.0,41.0,4.0,97.0
106758,106758,98.53354,-32.020283,-245.23143,5.800902333105503,0.0,41.0,4.0,97.0
106759,106759,98.72199,-32.834717,-246.0095,5.693790476978211,0.0,41.0,4.0,97.0
106760,106760,98.83914,-33.167343,-246.34575,5.677976196427977,0.0,41.0,4.0,97.0
106761,106761,99.024,-33.83859,-247.03247,5.722249067897133,0.0,41.0,4.0,97.0
106762,106762,99.104515,-34.058216,-247.23863,5.752586966031353,0.0,41.0,4.0,97.0
106763,106763,99.22798,-34.45651,-247.67761,5.825343601311653,0.0,41.0,4.0,97.0
106764,106764,99.29917,-34.666004,-247.90907,5.869944404408258,0.0,41.0,4.0,97.0
106765,106765,99.32615,-34.7793,-248.04181,5.890747421079805,0.0,41.0,4.0,97.0
106766,106766,99.33746,-34.90738,-248.19942,5.9053526774536245,0.0,41.0,4.0,97.0
109377,109377,98.49397,-31.872553,-245.1134,5.833844284355076,0.0,42.0,4.0,97.0
109378,109378,98.527626,-31.994156,-245.21272,5.805633141557235,0.0,42.0,4.0,97.0
109379,109379,98.52789,-31.995132,-245.21352,5.805406546032754,0.0,42.0,4.0,97.0
109380,109380,98.53354,-32.020283,-245.23143,5.800902333105503,0.0,42.0,4.0,97.0
109381,109381,98.72199,-32.834717,-246.0095,5.693790476978211,0.0,42.0,4.0,97.0
109382,109382,98.83914,-33.167343,-246.34575,5.677976196427977,0.0,42.0,4.0,97.0
109383,109383,99.024,-33.83859,-247.03247,5.722249067897133,0.0,42.0,4.0,97.0
109384,109384,99.104515,-34.058216,-247.23863,5.752586966031353,0.0,42.0,4.0,97.0
109385,109385,99.58401,-34.70889,-247.86375,5.649819499129576,0.0,42.0,4.0,97.0
109386,109386,99.624306,-34.747147,-247.88776,5.632112730186439,0.0,42.0,4.0,97.0
109387,109387,100.17267,-35.208736,-248.2985,5.4348184367449175,0.0,42.0,4.0,97.0
109388,109388,100.2161,-35.251503,-248.32986,5.422036979696524,0.0,42.0,4.0,97.0
109389,109389,100.38351,-35.420464,-248.46352,5.386751055852865,0.0,42.0,4.0,97.0
111915,111915,98.49397,-31.872553,-245.1134,5.833844284355076,0.0,43.0,4.0,97.0
111916,111916,98.527626,-31.994156,-245.21272,5.805633141557235,0.0,43.0,4.0,97.0
111917,111917,98.52789,-31.995132,-245.21352,5.805406546032754,0.0,43.0,4.0,97.0
111918,111918,98.53354,-32.020283,-245.23143,5.800902333105503,0.0,43.0,4.0,97.0
111919,111919,98.72199,-32.834717,-246.0095,5.693790476978211,0.0,43.0,4.0,97.0
111920,111920,98.83914,-33.167343,-246.34575,5.677976196427977,0.0,43.0,4.0,97.0
111921,111921,99.024,-33.83859,-247.03247,5.722249067897133,0.0,43.0,4.0,97.0
111922,111922,99.104515,-34.058216,-247.23863,5.752586966031353,0.0,43.0,4.0,97.0
111923,111923,99.22798,-34.45651,-247.67761,5.825343601311653,0.0,43.0,4.0,97.0
111924,111924,99.29917,-34.666004,-247.90907,5.869944404408258,0.0,43.0,4.0,97.0
111925,111925,99.32615,-34.7793,-248.04181,5.890747421079805,0.0,43.0,4.0,97.0
111926,111926,99.33746,-34.90738,-248.19942,5.9053526774536245,0.0,43.0,4.0,97.0
114504,114504,98.49397,-31.872553,-245.1134,5.833844284355076,0.0,44.0,4.0,97.0
114505,114505,98.527626,-31.994156,-245.21272,5.805633141557235,0.0,44.0,4.0,97.0
114506,114506,98.52789,-31.995132,-245.21352,5.805406546032754,0.0,44.0,4.0,97.0
114507,114507,98.53354,-32.020283,-245.23143,5.800902333105503,0.0,44.0,4.0,97.0
114508,114508,98.72199,-32.834717,-246.0095,5.693790476978211,0.0,44.0,4.0,97.0
114509,114509,98.83914,-33.167343,-246.34575,5.677976196427977,0.0,44.0,4.0,97.0
114510,114510,99.024,-33.83859,-247.03247,5.722249067897133,0.0,44.0,4.0,97.0
114511,114511,99.104515,-34.058216,-247.23863,5.752586966031353,0.0,44.0,4.0,97.0
114512,114512,99.22798,-34.45651,-247.67761,5.825343601311653,0.0,44.0,4.0,97.0
114513,114513,99.29917,-34.666004,-247.90907,5.869944404408258,0.0,44.0,4.0,97.0
114514,114514,99.32615,-34.7793,-248.04181,5.890747421079805,0.0,44.0,4.0,97.0
114515,114515,99.33746,-34.90738,-248.19942,5.9053526774536245,0.0,44.0,4.0,97.0
