,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.04
356,0.11
357,0.16
358,0.26
359,0.36
360,0.52
361,0.62
362,0.74
363,0.88
364,1.03
365,1.16
366,1.35
367,1.7
368,2.3
369,2.78
370,3.11
371,3.42
372,3.73
373,3.97
374,4.23
375,4.53
376,4.79
377,4.98
378,5.2
379,5.43
380,5.71
381,6.04
382,6.26
383,6.46
384,6.6
385,6.71
386,6.89
387,7.14
388,7.45
389,7.66
390,7.85
391,8.02
392,8.2
393,8.35
394,8.53
395,8.76
396,8.93
397,9.05
398,9.17
399,9.45
400,9.65
401,9.82
402,10.01
403,10.18
404,10.35
405,10.48
406,10.64
407,10.75
408,10.9
409,11.08
410,11.17
411,11.31
412,11.51
413,11.69
414,11.72
415,11.83
416,11.94
417,12.1
418,12.29
419,12.4
420,12.53
421,12.77
422,12.89
423,12.99
424,13.11
425,13.32
426,13.53
427,13.74
428,13.8
429,13.96
430,14.18
431,14.3
432,14.39
433,14.57
434,14.76
435,15.06
436,15.4
437,15.5
438,15.59
439,15.79
440,16.02
441,16.13
442,16.29
443,16.55
444,16.8
445,16.91
446,17.06
447,17.18
448,17.19
449,17.24
450,17.35
451,17.37
452,17.47
453,17.69
454,17.88
455,17.96
456,17.84
457,17.8
458,17.81
459,17.91
460,18.1
461,18.21
462,18.31
463,18.15
464,18.26
465,18.42
466,18.44
467,18.47
468,18.5
469,18.6
470,18.58
471,18.54
472,18.63
473,18.58
474,18.21
475,17.21
476,16.9
477,16.83
478,16.93
479,16.97
480,16.86
481,16.68
482,16.51
483,16.42
484,16.48
485,16.54
486,16.65
487,16.7
488,16.8
489,16.72
490,16.65
491,16.61
492,16.67
493,16.53
494,16.42
495,16.4
496,16.35
497,16.32
498,16.25
499,16.13
500,15.98
501,15.79
502,15.63
503,15.62
504,15.55
505,15.49
506,15.4
507,15.21
508,15.05
509,14.95
510,14.89
511,14.78
512,14.65
513,14.49
514,14.38
515,14.28
516,14.15
517,14.02
518,13.91
519,13.82
520,13.76
521,13.64
522,13.54
523,13.45
524,13.35
525,13.27
526,13.2
527,13.1
528,12.99
529,12.9
530,12.78
531,12.72
532,12.59
533,12.47
534,12.38
535,12.26
536,12.2
537,12.16
538,12.15
539,12.08
540,11.93
541,11.88
542,11.8
543,11.81
544,11.79
545,11.79
546,11.92
547,12.02
548,11.86
549,11.63
550,11.63
551,11.67
552,11.6
553,11.36
554,11.12
555,10.92
556,10.79
557,10.71
558,10.6
559,10.5
560,10.38
561,10.24
562,10.13
563,10.03
564,9.92
565,9.78
566,9.67
567,9.54
568,9.44
569,9.34
570,9.24
571,9.11
