,0
0,14.87
1,14.74
2,14.61
3,14.51
4,14.44
5,14.37
6,14.22
7,14.17
8,14.13
9,14.03
10,13.95
11,13.9
12,13.84
13,13.73
14,13.7
15,13.58
16,13.5
17,13.43
18,13.43
19,13.38
20,13.38
21,13.36
22,13.28
23,13.22
24,13.21
25,13.16
26,13.06
27,13.03
28,13.0
29,12.96
30,12.84
31,12.8
32,12.84
33,12.84
34,12.75
35,12.71
36,12.68
37,12.66
38,12.65
39,12.63
40,12.55
41,12.55
42,12.52
43,12.48
44,12.46
45,12.49
46,12.48
47,12.38
48,12.39
49,12.41
50,12.41
51,12.41
52,12.47
53,12.59
54,12.71
55,12.8
56,12.78
57,12.74
58,12.75
59,12.8
60,12.76
61,12.73
62,12.67
63,12.63
64,12.66
65,12.68
66,12.71
67,12.73
68,12.77
69,12.82
70,12.87
71,12.95
72,12.97
73,13.03
74,13.05
75,13.1
76,13.16
77,13.12
78,13.24
79,13.27
80,13.24
81,13.2
82,13.08
83,12.98
84,12.91
85,12.8
86,12.67
87,12.55
88,12.42
89,12.28
90,12.18
91,12.05
92,11.88
93,11.74
94,11.6
95,11.5
96,11.35
97,11.23
98,11.16
99,11.06
100,10.98
101,10.91
102,10.83
103,10.76
104,10.69
105,10.66
106,10.61
107,10.58
108,10.5
109,10.39
110,10.32
111,10.25
112,10.18
113,10.11
114,10.03
115,9.97
116,9.94
117,9.85
118,9.81
119,9.73
120,9.69
121,9.64
122,9.56
123,9.47
124,9.43
125,9.39
126,9.31
127,9.22
128,9.16
129,9.09
130,9.05
131,8.97
132,8.93
133,8.87
134,8.81
135,8.73
136,8.66
137,8.61
138,8.55
139,8.49
140,8.45
141,8.43
142,8.36
143,8.29
144,8.24
145,8.2
146,8.14
147,8.08
148,8.05
149,8.0
150,7.93
151,7.87
152,7.83
153,7.81
154,7.76
155,7.71
156,7.65
157,7.62
158,7.58
159,7.53
160,7.49
161,7.47
162,7.41
163,7.36
164,7.32
165,7.31
166,7.28
167,7.23
168,7.17
169,7.16
170,7.15
171,7.11
172,7.06
173,7.06
174,7.05
175,7.03
176,7.0
177,6.99
178,6.97
179,6.96
180,6.85
181,6.32
182,5.33
183,4.17
184,3.2
185,2.28
186,1.44
187,0.86
188,0.55
189,0.39
190,0.19
191,0.14
192,0.11
193,0.09
194,0.1
195,0.11
196,0.18
197,0.29
198,0.72
199,1.2
200,1.13
201,1.43
202,2.26
203,3.37
204,4.58
205,5.67
206,6.73
207,7.71
208,8.5
209,9.1
210,9.77
211,10.44
212,11.02
213,11.48
214,11.95
215,12.46
216,12.82
217,13.23
218,13.79
219,14.42
220,14.93
221,15.49
222,16.1
223,16.73
224,16.99
225,17.59
226,18.26
227,18.85
228,19.44
229,20.0
230,20.63
231,21.29
232,22.02
233,22.74
234,23.49
235,24.21
236,25.16
237,25.63
238,26.25
239,27.01
240,27.58
241,28.22
242,28.62
243,29.22
244,29.94
245,30.44
246,31.04
247,31.36
248,31.75
249,32.26
250,32.81
251,33.49
252,33.82
253,34.25
254,34.64
255,35.02
256,35.41
257,35.89
258,36.09
259,36.42
260,36.74
261,37.27
262,37.42
263,37.23
264,37.68
265,37.94
266,38.22
267,38.27
268,37.63
269,36.77
270,36.12
271,35.25
272,34.77
273,34.11
274,33.61
275,32.94
276,32.4
277,31.77
278,31.38
279,30.7
280,30.26
281,29.87
282,29.15
283,28.54
284,27.96
285,27.51
286,27.09
287,26.46
288,26.13
289,25.88
290,25.38
291,25.01
292,24.49
293,23.98
294,23.77
295,23.42
296,23.07
297,22.62
298,22.34
299,21.94
300,21.74
301,21.35
302,21.14
303,20.8
304,20.47
305,20.11
306,19.88
307,19.65
308,19.4
309,19.17
310,18.74
311,18.47
312,18.32
313,18.04
314,17.85
315,17.53
316,17.21
317,16.97
318,16.75
319,16.4
320,16.29
321,16.03
322,15.74
323,15.55
324,15.32
325,15.13
326,14.93
327,14.64
328,14.45
329,14.23
330,14.01
331,13.87
332,13.67
333,13.49
334,13.26
335,13.04
336,12.84
337,12.58
338,12.45
339,12.22
340,12.06
341,11.87
342,11.71
343,11.44
344,11.26
345,11.04
346,10.91
347,10.7
348,10.58
349,10.36
350,10.21
351,10.08
352,9.92
353,9.75
354,9.61
355,9.43
356,9.23
357,9.11
358,8.98
359,8.87
360,8.77
361,8.58
362,8.4
363,8.26
364,8.13
365,7.97
366,7.88
367,7.76
368,7.36
369,6.4
370,5.31
371,4.32
372,3.32
373,2.26
374,1.22
375,0.47
376,0.23
377,0.19
378,0.14
379,0.21
380,0.21
381,0.11
382,0.16
383,0.19
384,0.25
385,0.33
386,0.43
387,0.55
388,0.71
389,0.88
390,1.04
391,1.26
392,1.57
393,1.94
394,2.33
395,2.73
396,3.11
397,3.47
398,3.77
399,4.07
400,4.36
401,4.68
402,5.04
403,5.31
404,5.59
405,5.9
406,6.14
407,6.32
408,6.52
409,6.79
410,7.01
411,7.2
412,7.37
413,7.53
414,7.72
415,7.88
416,8.07
417,8.34
418,8.61
419,8.76
420,8.94
421,9.15
422,9.26
423,9.48
424,9.71
425,9.85
426,9.94
427,10.07
428,10.29
429,10.45
430,10.6
431,10.84
432,11.06
433,11.13
434,11.15
435,11.39
436,11.59
437,11.75
438,11.88
439,12.08
440,12.17
441,12.21
442,12.35
443,12.53
444,12.75
445,12.95
446,13.16
447,13.29
448,13.35
449,13.56
450,13.79
451,14.0
452,14.17
453,14.31
454,14.42
455,14.6
456,14.81
457,15.06
458,15.34
459,15.54
460,15.73
461,15.86
462,15.91
463,16.0
464,16.17
465,16.45
466,16.63
467,16.79
468,16.93
469,16.88
470,16.96
471,17.04
472,17.15
473,17.19
474,17.38
475,17.54
476,17.64
477,17.73
478,17.95
479,18.3
480,18.41
481,18.47
482,18.49
483,18.6
484,18.88
485,19.15
486,19.28
